Step,Fitness,CurrentGenomeSize,FinalGenomeSize,StartingLoci,Replicate
682,1.2799625490698066,7.0,6.0,5,2041
1055,1.383183564121122,6.0,6.0,5,2041
0,0.9423730188166021,5.0,7.0,5,2042
39,1.2041099986914678,5.0,7.0,5,2042
279,1.448236379459448,5.0,7.0,5,2042
747,1.4988057777819388,6.0,7.0,5,2042
1610,1.735958847054104,7.0,7.0,5,2042
0,0.9738462953002911,5.0,6.002,5,2043
38,1.198451783817459,4.0,6.002,5,2043
519,1.2449295212643723,5.0,6.002,5,2043
6068,1.372600443797701,5.0,6.002,5,2043
6477,1.4303529655656588,6.0,6.002,5,2043
0,1.239156272738525,5.0,5.998,5,2044
241,1.306683966921164,5.0,5.998,5,2044
807,1.4345720323966966,6.0,5.998,5,2044
7863,1.50506418521558,6.0,5.998,5,2044
7864,1.4345720323966966,6.0,5.998,5,2044
7868,1.50506418521558,6.0,5.998,5,2044
0,0.956963802199173,5.0,7.0,5,2045
57,1.178628771331299,5.0,7.0,5,2045
158,1.2511924458613288,5.0,7.0,5,2045
255,1.3275865767055135,6.0,7.0,5,2045
1351,1.3959446443859664,7.0,7.0,5,2045
0,0.9289581685020941,5.0,6.005,5,2046
19,1.2906775615325934,6.0,6.005,5,2046
46,1.3883832765798783,5.0,6.005,5,2046
2901,1.4314814967791134,6.0,6.005,5,2046
2903,1.3883832765798783,5.0,6.005,5,2046
2904,1.4314814967791134,6.0,6.005,5,2046
0,1.0562934938405013,5.0,5.0,5,2047
112,1.1603555040549143,6.0,5.0,5,2047
163,1.3003899764421305,6.0,5.0,5,2047
25902,1.5778389604638563,5.0,5.0,5,2047
0,1.108709856485647,5.0,5.0,5,2048
64,1.2464181328961708,5.0,5.0,5,2048
79,1.4381930138784875,5.0,5.0,5,2048
7031,1.4520630567099313,5.0,5.0,5,2048
7032,1.4381930138784875,5.0,5.0,5,2048
7033,1.4520630567099313,5.0,5.0,5,2048
7039,1.4381930138784875,5.0,5.0,5,2048
7043,1.4520630567099313,5.0,5.0,5,2048
7045,1.4381930138784875,5.0,5.0,5,2048
7046,1.4520630567099313,5.0,5.0,5,2048
7059,1.4381930138784875,5.0,5.0,5,2048
7060,1.4520630567099313,5.0,5.0,5,2048
7096,1.4381930138784875,5.0,5.0,5,2048
7109,1.4520630567099313,5.0,5.0,5,2048
7111,1.4381930138784875,5.0,5.0,5,2048
7113,1.4520630567099313,5.0,5.0,5,2048
7114,1.4381930138784875,5.0,5.0,5,2048
7117,1.4520630567099313,5.0,5.0,5,2048
7120,1.4381930138784875,5.0,5.0,5,2048
7122,1.4520630567099313,5.0,5.0,5,2048
7245,1.4381930138784875,5.0,5.0,5,2048
7252,1.4520630567099313,5.0,5.0,5,2048
11813,1.4981075737404352,5.0,5.0,5,2048
18619,1.5094143704397076,4.0,5.0,5,2048
18626,1.4981075737404352,5.0,5.0,5,2048
18627,1.5094143704397076,4.0,5.0,5,2048
18631,1.4981075737404352,5.0,5.0,5,2048
18632,1.5094143704397076,4.0,5.0,5,2048
48839,1.6466347139334756,5.0,5.0,5,2048
0,1.0667571122667279,5.0,5.996,5,2049
219,1.309673603422033,6.0,5.996,5,2049
0,0.9824955756030574,5.0,7.011,5,2050
90,1.0916122247887718,5.0,7.011,5,2050
164,1.1804867864262278,5.0,7.011,5,2050
448,1.2208938400858511,6.0,7.011,5,2050
481,1.2318907727689192,6.0,7.011,5,2050
2415,1.3141739378905146,7.0,7.011,5,2050
0,0.9308475915797869,5.0,6.0,5,2051
23,1.2619747446375293,5.0,6.0,5,2051
25,1.345578721980692,5.0,6.0,5,2051
48575,1.4831745435460417,5.0,6.0,5,2051
49038,1.5721274043537654,6.0,6.0,5,2051
0,0.9515084141670794,5.0,5.0,5,2052
219,1.133552461701919,6.0,5.0,5,2052
312,1.3170090055617656,6.0,5.0,5,2052
36805,1.5416629278523573,5.0,5.0,5,2052
0,0.97806747589666,5.0,7.0,5,2053
42,1.2660871783113654,5.0,7.0,5,2053
195,1.3179468999904098,6.0,7.0,5,2053
196,1.2660871783113654,5.0,7.0,5,2053
200,1.3179468999904098,6.0,7.0,5,2053
417,1.385483111018518,6.0,7.0,5,2053
735,1.6078968968588703,7.0,7.0,5,2053
0,0.8609483489079761,5.0,6.002,5,2054
68,1.0238683291503576,5.0,6.002,5,2054
900,1.1887250430198675,6.0,6.002,5,2054
0,1.0463642504110546,5.0,5.0,5,2055
28,1.2973441633912535,5.0,5.0,5,2055
0,1.0087510123546417,5.0,6.002,5,2056
46,1.2650546073549358,5.0,6.002,5,2056
1147,1.425622834246432,6.0,6.002,5,2056
0,1.1158836579958147,5.0,7.003,5,2057
149,1.2356366986172167,6.0,7.003,5,2057
350,1.3917255779900441,7.0,7.003,5,2057
0,0.8891128052392195,5.0,7.0,5,2058
43,1.0930282762963244,6.0,7.0,5,2058
49,1.306447856186994,5.0,7.0,5,2058
339,1.4436071664108723,6.0,7.0,5,2058
2908,1.519965466530081,7.0,7.0,5,2058
0,1.1729305673048775,5.0,6.001,5,2059
48,1.3151084344116575,5.0,6.001,5,2059
147,1.4097489886720307,5.0,6.001,5,2059
1107,1.4619971414300446,6.0,6.001,5,2059
1108,1.4097489886720307,5.0,6.001,5,2059
1109,1.4619971414300446,6.0,6.001,5,2059
0,0.8451638048510585,5.0,8.0,5,2060
23,1.1300409865920142,5.0,8.0,5,2060
53,1.219678384034873,6.0,8.0,5,2060
75,1.3108410725294173,4.0,8.0,5,2060
112,1.3271789283281024,5.0,8.0,5,2060
113,1.3108410725294173,4.0,8.0,5,2060
131,1.3271789283281024,5.0,8.0,5,2060
132,1.3108410725294173,4.0,8.0,5,2060
133,1.3271789283281024,5.0,8.0,5,2060
930,1.4353898920627668,6.0,8.0,5,2060
7229,1.586239040322482,7.0,8.0,5,2060
7384,1.745557342372481,8.0,8.0,5,2060
0,0.9767778590065677,5.0,5.0,5,2061
70,1.094225355137251,5.0,5.0,5,2061
114,1.1602729841455262,4.0,5.0,5,2061
2075,1.3240748168806278,3.0,5.0,5,2061
35166,1.3443728964061652,4.0,5.0,5,2061
35169,1.3240748168806278,3.0,5.0,5,2061
35170,1.3443728964061652,4.0,5.0,5,2061
35172,1.3240748168806278,3.0,5.0,5,2061
35173,1.3443728964061652,4.0,5.0,5,2061
35374,1.3938753664760226,5.0,5.0,5,2061
0,1.036110224952325,5.0,6.0,5,2062
53,1.17128407965765,5.0,6.0,5,2062
324,1.373188865965071,6.0,6.0,5,2062
0,0.8562991382139564,5.0,8.0,5,2063
19,1.207550090281702,5.0,8.0,5,2063
164,1.3065380500371442,6.0,8.0,5,2063
4227,1.3253577908572596,7.0,8.0,5,2063
4231,1.3065380500371442,6.0,8.0,5,2063
4232,1.3253577908572596,7.0,8.0,5,2063
4234,1.3065380500371442,6.0,8.0,5,2063
4238,1.3253577908572596,7.0,8.0,5,2063
4239,1.3065380500371442,6.0,8.0,5,2063
4241,1.3253577908572596,7.0,8.0,5,2063
6039,1.3388878701273648,8.0,8.0,5,2063
6043,1.3253577908572596,7.0,8.0,5,2063
6046,1.3388878701273648,8.0,8.0,5,2063
6051,1.3253577908572596,7.0,8.0,5,2063
6052,1.3388878701273648,8.0,8.0,5,2063
6058,1.3253577908572596,7.0,8.0,5,2063
6060,1.3388878701273648,8.0,8.0,5,2063
6229,1.5436335003915258,8.0,8.0,5,2063
7406,1.5783682912632409,9.0,8.0,5,2063
7647,1.601595242521903,10.0,8.0,5,2063
7765,1.6126377267746788,9.0,8.0,5,2063
7770,1.601595242521903,10.0,8.0,5,2063
7792,1.6126377267746788,9.0,8.0,5,2063
8216,1.817269519784146,8.0,8.0,5,2063
0,0.9914266566325037,5.0,8.0,5,2064
122,1.065344155797321,6.0,8.0,5,2064
126,0.9914266566325037,5.0,8.0,5,2064
127,1.065344155797321,6.0,8.0,5,2064
162,1.249084228346964,7.0,8.0,5,2064
7975,1.280147313367515,7.0,8.0,5,2064
8303,1.5650651663199928,8.0,8.0,5,2064
0,1.042422055546083,5.0,5.0,5,2065
25,1.2612745210973773,5.0,5.0,5,2065
8954,1.4077480856653344,5.0,5.0,5,2065
0,1.078186584494729,5.0,6.0,5,2066
248,1.244539907220387,6.0,6.0,5,2066
0,0.9797062698218225,5.0,5.0,5,2067
23,1.3942373709337026,5.0,5.0,5,2067
0,0.9572261438952636,5.0,4.0,5,2068
35,1.1599938583340696,5.0,4.0,5,2068
4246,1.1992391981842272,4.0,4.0,5,2068
12771,1.2526651890290943,4.0,4.0,5,2068
0,1.0105800862615437,5.0,4.0,5,2069
36,1.2205240307001215,4.0,4.0,5,2069
137,1.2892921041854202,4.0,4.0,5,2069
0,1.0020238178652034,5.0,5.001,5,2070
69,1.1263841074248961,5.0,5.001,5,2070
33713,1.1254362381279992,6.0,5.001,5,2070
33724,1.1263841074248961,5.0,5.001,5,2070
33725,1.1254362381279992,6.0,5.001,5,2070
33738,1.1263841074248961,5.0,5.001,5,2070
33741,1.1254362381279992,6.0,5.001,5,2070
33742,1.1263841074248961,5.0,5.001,5,2070
33744,1.1254362381279992,6.0,5.001,5,2070
33749,1.1263841074248961,5.0,5.001,5,2070
33781,1.1254362381279992,6.0,5.001,5,2070
33782,1.1263841074248961,5.0,5.001,5,2070
33783,1.1254362381279992,6.0,5.001,5,2070
33785,1.1263841074248961,5.0,5.001,5,2070
33786,1.1254362381279992,6.0,5.001,5,2070
33792,1.1263841074248961,5.0,5.001,5,2070
33793,1.1254362381279992,6.0,5.001,5,2070
33840,1.1263841074248961,5.0,5.001,5,2070
33855,1.1254362381279992,6.0,5.001,5,2070
33856,1.1263841074248961,5.0,5.001,5,2070
33857,1.1254362381279992,6.0,5.001,5,2070
33859,1.1263841074248961,5.0,5.001,5,2070
33860,1.1254362381279992,6.0,5.001,5,2070
33877,1.1263841074248961,5.0,5.001,5,2070
33879,1.1254362381279992,6.0,5.001,5,2070
33881,1.1263841074248961,5.0,5.001,5,2070
33898,1.1254362381279992,6.0,5.001,5,2070
33907,1.1263841074248961,5.0,5.001,5,2070
33988,1.1254362381279992,6.0,5.001,5,2070
34113,1.1263841074248961,5.0,5.001,5,2070
34124,1.1254362381279992,6.0,5.001,5,2070
34509,1.1263841074248961,5.0,5.001,5,2070
0,0.9684017099361495,5.0,6.0,5,2071
35,1.2081651186859208,5.0,6.0,5,2071
72,1.31997721318432,5.0,6.0,5,2071
779,1.502896321233426,6.0,6.0,5,2071
0,0.902645413599052,5.0,7.0,5,2072
20,1.2384737265636063,5.0,7.0,5,2072
317,1.2614230577411323,6.0,7.0,5,2072
324,1.2384737265636063,5.0,7.0,5,2072
326,1.2614230577411323,6.0,7.0,5,2072
427,1.340356052138326,6.0,7.0,5,2072
479,1.4660865346448047,7.0,7.0,5,2072
0,0.7514124059438086,5.0,5.008,5,2073
17,1.1008833658452242,5.0,5.008,5,2073
48,1.2162028512451717,5.0,5.008,5,2073
2179,1.3037704088113158,5.0,5.008,5,2073
0,1.035012347204113,5.0,6.0,5,2074
65,1.1944841559088657,5.0,6.0,5,2074
1449,1.5533174303220103,6.0,6.0,5,2074
0,1.1292301141311567,5.0,6.0,5,2075
43,1.3180170730109997,5.0,6.0,5,2075
494,1.3394903395588926,5.0,6.0,5,2075
662,1.421247609378914,6.0,6.0,5,2075
664,1.3394903395588926,5.0,6.0,5,2075
665,1.421247609378914,6.0,6.0,5,2075
925,1.460494598616344,6.0,6.0,5,2075
15674,1.5116971780553574,6.0,6.0,5,2075
0,0.9718035642922755,5.0,3.0,5,2076
48,1.1622133668806356,4.0,3.0,5,2076
733,1.2467625739668646,3.0,3.0,5,2076
0,0.9492152739889989,5.0,5.0,5,2077
30,1.1192539428496513,5.0,5.0,5,2077
36,1.2126884319423028,5.0,5.0,5,2077
469,1.2800098348216848,6.0,5.0,5,2077
567,1.3042353515019398,6.0,5.0,5,2077
614,1.3939697053579176,5.0,5.0,5,2077
615,1.3042353515019398,6.0,5.0,5,2077
616,1.3939697053579176,5.0,5.0,5,2077
0,1.10869129721865,5.0,4.0,5,2078
1737,1.1261746231862317,4.0,4.0,5,2078
1973,1.1480168071020325,4.0,4.0,5,2078
2743,1.40086969720941,4.0,4.0,5,2078
0,1.038693626044794,5.0,4.0,5,2079
58,1.1874434012200534,5.0,4.0,5,2079
154,1.2620259061236712,5.0,4.0,5,2079
307,1.3419291294314422,4.0,4.0,5,2079
308,1.2620259061236712,5.0,4.0,5,2079
310,1.3419291294314422,4.0,4.0,5,2079
1045,1.3888884278266473,5.0,4.0,5,2079
1080,1.5526068485981068,4.0,4.0,5,2079
0,1.1309848080013623,5.0,6.0,5,2080
230,1.2980384964345935,5.0,6.0,5,2080
357,1.3397805064065562,6.0,6.0,5,2080
0,1.1545134279123084,5.0,7.0,5,2081
18563,1.4559799291656033,6.0,7.0,5,2081
18619,1.5635641161341756,7.0,7.0,5,2081
0,0.923734189616966,5.0,5.004,5,2082
54,1.0690518818494,5.0,5.004,5,2082
84,1.2839489193375784,5.0,5.004,5,2082
0,0.9320341910138468,5.0,6.0,5,2083
29,1.1493324926443276,6.0,6.0,5,2083
120,1.1773206524084885,5.0,6.0,5,2083
260,1.514753815322207,6.0,6.0,5,2083
0,1.0115253499871997,5.0,7.0,5,2084
124,1.1111876132872063,6.0,7.0,5,2084
1762,1.2342574940493864,7.0,7.0,5,2084
16940,1.3072411419627232,8.0,7.0,5,2084
17084,1.5397648316785981,7.0,7.0,5,2084
0,1.0176252251352758,5.0,6.995,5,2085
59,1.1550596038671057,5.0,6.995,5,2085
738,1.2373859413287283,6.0,6.995,5,2085
11847,1.378017819951955,7.0,6.995,5,2085
0,1.0610146106347276,5.0,7.0,5,2086
73,1.1755115529323144,6.0,7.0,5,2086
23951,1.2636126476085248,7.0,7.0,5,2086
0,0.9089872438735309,5.0,6.0,5,2087
35,1.1045178777107505,5.0,6.0,5,2087
141,1.227710181474698,5.0,6.0,5,2087
572,1.3073103427249995,6.0,6.0,5,2087
9439,1.3115225142605793,6.0,6.0,5,2087
9443,1.3073103427249995,6.0,6.0,5,2087
9444,1.3115225142605793,6.0,6.0,5,2087
9445,1.3073103427249995,6.0,6.0,5,2087
9451,1.3115225142605793,6.0,6.0,5,2087
9492,1.3073103427249995,6.0,6.0,5,2087
9834,1.3115225142605793,6.0,6.0,5,2087
9842,1.3073103427249995,6.0,6.0,5,2087
9851,1.3115225142605793,6.0,6.0,5,2087
9852,1.3073103427249995,6.0,6.0,5,2087
9898,1.3115225142605793,6.0,6.0,5,2087
9899,1.3073103427249995,6.0,6.0,5,2087
9901,1.3115225142605793,6.0,6.0,5,2087
9906,1.3073103427249995,6.0,6.0,5,2087
9916,1.3354570906674739,5.0,6.0,5,2087
9917,1.3073103427249995,6.0,6.0,5,2087
9919,1.3354570906674739,5.0,6.0,5,2087
9921,1.3073103427249995,6.0,6.0,5,2087
9922,1.3354570906674739,5.0,6.0,5,2087
30172,1.5110122377575939,6.0,6.0,5,2087
0,1.037985427649713,5.0,6.003,5,2088
79,1.1942415505592079,5.0,6.003,5,2088
1003,1.221191233184257,5.0,6.003,5,2088
1719,1.2768776972838525,6.0,6.003,5,2088
1724,1.221191233184257,5.0,6.003,5,2088
1727,1.2768776972838525,6.0,6.003,5,2088
0,0.8905286195559842,5.0,7.0,5,2089
26,1.219971938388556,6.0,7.0,5,2089
2540,1.2614812798680064,7.0,7.0,5,2089
0,1.0968735007529822,5.0,3.0,5,2090
125,1.1455666175406178,5.0,3.0,5,2090
11952,1.2492730504059,4.0,3.0,5,2090
12322,1.2630318313827862,5.0,3.0,5,2090
12639,1.3164847360558187,6.0,3.0,5,2090
12641,1.2630318313827862,5.0,3.0,5,2090
12642,1.3164847360558187,6.0,3.0,5,2090
12688,1.3725815631838274,4.0,3.0,5,2090
12900,1.4564722089651319,3.0,3.0,5,2090
0,1.0832871147807528,5.0,6.998,5,2091
82,1.2232799922815618,5.0,6.998,5,2091
20093,1.2787828204224663,6.0,6.998,5,2091
48682,1.3765104630577665,7.0,6.998,5,2091
48725,1.519701055971992,7.0,6.998,5,2091
48819,1.6533665188539126,7.0,6.998,5,2091
0,1.029600815953539,5.0,8.0,5,2092
93,1.2542113831300905,5.0,8.0,5,2092
2764,1.3001234071579524,6.0,8.0,5,2092
3086,1.4390521287096696,7.0,8.0,5,2092
5491,1.4781457694754045,8.0,8.0,5,2092
0,0.8299319902490052,5.0,7.0,5,2093
13,1.2908930552018831,5.0,7.0,5,2093
145,1.3533157820330062,6.0,7.0,5,2093
1488,1.5637960494204182,6.0,7.0,5,2093
1798,1.633715486104901,7.0,7.0,5,2093
11870,1.6245662907516356,6.0,7.0,5,2093
11871,1.633715486104901,7.0,7.0,5,2093
11882,1.6245662907516356,6.0,7.0,5,2093
11886,1.633715486104901,7.0,7.0,5,2093
11887,1.6245662907516356,6.0,7.0,5,2093
11990,1.633715486104901,7.0,7.0,5,2093
11991,1.6245662907516356,6.0,7.0,5,2093
11992,1.633715486104901,7.0,7.0,5,2093
12001,1.6245662907516356,6.0,7.0,5,2093
12036,1.633715486104901,7.0,7.0,5,2093
12037,1.6245662907516356,6.0,7.0,5,2093
12039,1.633715486104901,7.0,7.0,5,2093
12060,1.6245662907516356,6.0,7.0,5,2093
12062,1.633715486104901,7.0,7.0,5,2093
12108,1.6245662907516356,6.0,7.0,5,2093
12109,1.633715486104901,7.0,7.0,5,2093
0,1.1769164302391235,5.0,7.998,5,2094
130,1.3010554075389487,5.0,7.998,5,2094
456,1.382424644295004,6.0,7.998,5,2094
4954,1.4405544353004691,7.0,7.998,5,2094
4956,1.382424644295004,6.0,7.998,5,2094
4957,1.4405544353004691,7.0,7.998,5,2094
5588,1.564927044277056,8.0,7.998,5,2094
0,1.0218652014651817,5.0,4.0,5,2095
58,1.1909185387229506,5.0,4.0,5,2095
77,1.2878212326653635,5.0,4.0,5,2095
289,1.3166234150919203,5.0,4.0,5,2095
547,1.3835122086594709,4.0,4.0,5,2095
0,1.0193783588235308,5.0,5.0,5,2096
24,1.298777107653559,5.0,5.0,5,2096
1457,1.3319973636882445,6.0,5.0,5,2096
1460,1.298777107653559,5.0,5.0,5,2096
1461,1.3319973636882445,6.0,5.0,5,2096
1462,1.298777107653559,5.0,5.0,5,2096
1463,1.3319973636882445,6.0,5.0,5,2096
1464,1.298777107653559,5.0,5.0,5,2096
1466,1.3319973636882445,6.0,5.0,5,2096
2520,1.347076578253105,5.0,5.0,5,2096
2521,1.3319973636882445,6.0,5.0,5,2096
2522,1.347076578253105,5.0,5.0,5,2096
2654,1.3319973636882445,6.0,5.0,5,2096
