Step,Fitness,CurrentGenomeSize,FinalGenomeSize,StartingLoci,Replicate
22,1.3036806704398125,5.0,6.0,5,3017
290,1.35453431261704,5.0,6.0,5,3017
292,1.3036806704398125,5.0,6.0,5,3017
294,1.35453431261704,5.0,6.0,5,3017
379,1.6142890225725561,6.0,6.0,5,3017
0,1.0762274599816475,5.0,4.0,5,3018
63,1.2692010367127453,5.0,4.0,5,3018
16848,1.306638540922383,3.0,4.0,5,3018
17663,1.3965280971371006,4.0,4.0,5,3018
0,0.8460012018302329,5.0,6.0,5,3019
15,1.2926345754459796,5.0,6.0,5,3019
7725,1.3159608641847622,6.0,6.0,5,3019
7726,1.2926345754459796,5.0,6.0,5,3019
7727,1.3159608641847622,6.0,6.0,5,3019
15634,1.3288481787654096,5.0,6.0,5,3019
15638,1.3159608641847622,6.0,6.0,5,3019
15640,1.3288481787654096,5.0,6.0,5,3019
15648,1.3159608641847622,6.0,6.0,5,3019
15649,1.3288481787654096,5.0,6.0,5,3019
15650,1.3159608641847622,6.0,6.0,5,3019
15651,1.3288481787654096,5.0,6.0,5,3019
17230,1.4852535019053037,6.0,6.0,5,3019
0,0.9867098250594706,5.0,5.0,5,3020
64,1.2039252299412393,5.0,5.0,5,3020
931,1.2231866635140762,5.0,5.0,5,3020
933,1.2039252299412393,5.0,5.0,5,3020
936,1.2231866635140762,5.0,5.0,5,3020
953,1.2039252299412393,5.0,5.0,5,3020
955,1.2231866635140762,5.0,5.0,5,3020
961,1.2039252299412393,5.0,5.0,5,3020
963,1.2231866635140762,5.0,5.0,5,3020
0,1.0585545912604835,5.0,5.0,5,3021
195,1.1475315242110713,6.0,5.0,5,3021
319,1.2164894291007446,4.0,5.0,5,3021
346,1.3435622129608082,4.0,5.0,5,3021
20898,1.3496924075733177,5.0,5.0,5,3021
20899,1.3435622129608082,4.0,5.0,5,3021
20907,1.3496924075733177,5.0,5.0,5,3021
20927,1.3435622129608082,4.0,5.0,5,3021
20928,1.3496924075733177,5.0,5.0,5,3021
20939,1.3435622129608082,4.0,5.0,5,3021
20948,1.3496924075733177,5.0,5.0,5,3021
20953,1.3435622129608082,4.0,5.0,5,3021
20961,1.3496924075733177,5.0,5.0,5,3021
20999,1.3435622129608082,4.0,5.0,5,3021
21000,1.3496924075733177,5.0,5.0,5,3021
21004,1.3435622129608082,4.0,5.0,5,3021
21012,1.3496924075733177,5.0,5.0,5,3021
21013,1.3435622129608082,4.0,5.0,5,3021
21014,1.3496924075733177,5.0,5.0,5,3021
21018,1.3435622129608082,4.0,5.0,5,3021
21425,1.3496924075733177,5.0,5.0,5,3021
21662,1.3435622129608082,4.0,5.0,5,3021
21663,1.3496924075733177,5.0,5.0,5,3021
0,0.8439209185808743,5.0,9.0,5,3022
31,1.080026332483608,5.0,9.0,5,3022
46,1.2362848776451372,6.0,9.0,5,3022
537,1.238047064690836,6.0,9.0,5,3022
540,1.2362848776451372,6.0,9.0,5,3022
608,1.238047064690836,6.0,9.0,5,3022
711,1.2362848776451372,6.0,9.0,5,3022
712,1.238047064690836,6.0,9.0,5,3022
2192,1.358305777257386,7.0,9.0,5,3022
2983,1.4062418717873613,8.0,9.0,5,3022
2984,1.358305777257386,7.0,9.0,5,3022
2985,1.4062418717873613,8.0,9.0,5,3022
3550,1.5058477629716265,9.0,9.0,5,3022
0,1.0267738518459921,5.0,5.058,5,3023
20,1.372442256255872,5.0,5.058,5,3023
0,1.0177226329164686,5.0,6.0,5,3024
37,1.2493488261227736,5.0,6.0,5,3024
195,1.271555159038839,5.0,6.0,5,3024
1129,1.4369387413185095,5.0,6.0,5,3024
13889,1.4403333632459436,6.0,6.0,5,3024
13890,1.4369387413185095,5.0,6.0,5,3024
13893,1.4403333632459436,6.0,6.0,5,3024
13894,1.4369387413185095,5.0,6.0,5,3024
13896,1.4403333632459436,6.0,6.0,5,3024
13901,1.4369387413185095,5.0,6.0,5,3024
13903,1.4403333632459436,6.0,6.0,5,3024
13906,1.4369387413185095,5.0,6.0,5,3024
13907,1.4403333632459436,6.0,6.0,5,3024
13917,1.4369387413185095,5.0,6.0,5,3024
13918,1.4403333632459436,6.0,6.0,5,3024
13932,1.4369387413185095,5.0,6.0,5,3024
13933,1.4403333632459436,6.0,6.0,5,3024
13964,1.4369387413185095,5.0,6.0,5,3024
13970,1.4403333632459436,6.0,6.0,5,3024
13974,1.4369387413185095,5.0,6.0,5,3024
13979,1.4403333632459436,6.0,6.0,5,3024
13981,1.4369387413185095,5.0,6.0,5,3024
13983,1.4403333632459436,6.0,6.0,5,3024
13985,1.4369387413185095,5.0,6.0,5,3024
14341,1.4403333632459436,6.0,6.0,5,3024
14360,1.4369387413185095,5.0,6.0,5,3024
14374,1.4403333632459436,6.0,6.0,5,3024
14377,1.4369387413185095,5.0,6.0,5,3024
14378,1.4403333632459436,6.0,6.0,5,3024
14382,1.4369387413185095,5.0,6.0,5,3024
14388,1.4403333632459436,6.0,6.0,5,3024
14389,1.4369387413185095,5.0,6.0,5,3024
14390,1.4403333632459436,6.0,6.0,5,3024
22621,1.5906604349132278,6.0,6.0,5,3024
22797,1.6321169799519557,6.0,6.0,5,3024
22798,1.5906604349132278,6.0,6.0,5,3024
22800,1.6321169799519557,6.0,6.0,5,3024
22804,1.5906604349132278,6.0,6.0,5,3024
22805,1.6321169799519557,6.0,6.0,5,3024
22806,1.5906604349132278,6.0,6.0,5,3024
22808,1.6321169799519557,6.0,6.0,5,3024
0,0.9243119778687572,5.0,6.0,5,3025
32,1.2347462250558732,5.0,6.0,5,3025
226,1.4371813144798702,6.0,6.0,5,3025
0,0.947262126465249,5.0,6.0,5,3026
44,1.1473727366958186,5.0,6.0,5,3026
247,1.2728401477165954,6.0,6.0,5,3026
0,0.9270130739345851,5.0,5.0,5,3027
28,1.2185871538906758,5.0,5.0,5,3027
0,1.1256788088143095,5.0,7.0,5,3028
120,1.2138185222985207,5.0,7.0,5,3028
319,1.2305729762554038,4.0,7.0,5,3028
326,1.2138185222985207,5.0,7.0,5,3028
333,1.2305729762554038,4.0,7.0,5,3028
3544,1.3175277427160903,6.0,7.0,5,3028
41877,1.4739071843937723,7.0,7.0,5,3028
0,0.9973271575657169,5.0,7.0,5,3029
36,1.2785876676106844,5.0,7.0,5,3029
2276,1.304382283563504,6.0,7.0,5,3029
31337,1.3857293230746988,7.0,7.0,5,3029
0,1.209336160183444,5.0,5.999,5,3030
3842,1.2493720292024195,6.0,5.999,5,3030
4266,1.4681277147031775,5.0,5.999,5,3030
5423,1.4916922368188077,6.0,5.999,5,3030
5432,1.4681277147031775,5.0,5.999,5,3030
5433,1.4916922368188077,6.0,5.999,5,3030
5434,1.4681277147031775,5.0,5.999,5,3030
5440,1.4916922368188077,6.0,5.999,5,3030
0,1.1695306834143886,5.0,7.003,5,3031
645,1.2287677588040182,6.0,7.003,5,3031
829,1.4210406567751932,7.0,7.003,5,3031
0,1.2006418549064137,5.0,7.0,5,3032
5001,1.2429847427055791,6.0,7.0,5,3032
5003,1.2006418549064137,5.0,7.0,5,3032
5004,1.2429847427055791,6.0,7.0,5,3032
7770,1.504506659565412,6.0,7.0,5,3032
7931,1.7998847098094428,7.0,7.0,5,3032
0,1.0767927716899972,5.0,9.0,5,3033
54,1.2108462079455031,5.0,9.0,5,3033
58,1.2123556106842273,6.0,9.0,5,3033
61,1.2108462079455031,5.0,9.0,5,3033
152,1.301145900562018,6.0,9.0,5,3033
321,1.3714421555143161,8.0,9.0,5,3033
910,1.5706423616957959,9.0,9.0,5,3033
0,1.0904323234898055,5.0,5.0,5,3034
65,1.2917412650255546,5.0,5.0,5,3034
0,0.9568018557659271,5.0,6.003,5,3035
69,1.230588514437078,6.0,6.003,5,3035
0,1.1066155599718428,5.0,6.001,5,3036
427,1.1302050787418367,5.0,6.001,5,3036
2053,1.2837516591256253,6.0,6.001,5,3036
2084,1.5573534531581583,6.0,6.001,5,3036
0,0.9490523504226303,5.0,4.0,5,3037
43,1.076330734913437,6.0,4.0,5,3037
72,1.1341113596900187,5.0,4.0,5,3037
622,1.2596527000633697,4.0,4.0,5,3037
0,1.1518210196844312,5.0,6.008,5,3038
1423,1.1657182906225958,5.0,6.008,5,3038
1425,1.1518210196844312,5.0,6.008,5,3038
1426,1.1657182906225958,5.0,6.008,5,3038
1427,1.1518210196844312,5.0,6.008,5,3038
1428,1.1657182906225958,5.0,6.008,5,3038
1633,1.2218852511833764,6.0,6.008,5,3038
0,1.0346060538349995,5.0,4.0,5,3039
147,1.2824401805330887,4.0,4.0,5,3039
0,0.8701264598978391,5.0,7.003,5,3040
33,1.0673259669615962,5.0,7.003,5,3040
107,1.191138192095983,6.0,7.003,5,3040
23651,1.1978173200262003,7.0,7.003,5,3040
24337,1.2384259151478798,8.0,7.003,5,3040
26244,1.3023610956722749,7.0,7.003,5,3040
0,1.031863842840155,5.0,6.0,5,3041
47,1.290906198894957,6.0,6.0,5,3041
5377,1.2952372293165322,6.0,6.0,5,3041
5422,1.290906198894957,6.0,6.0,5,3041
5424,1.2952372293165322,6.0,6.0,5,3041
5428,1.290906198894957,6.0,6.0,5,3041
5429,1.2952372293165322,6.0,6.0,5,3041
5434,1.290906198894957,6.0,6.0,5,3041
5435,1.2952372293165322,6.0,6.0,5,3041
5437,1.290906198894957,6.0,6.0,5,3041
5441,1.2952372293165322,6.0,6.0,5,3041
5450,1.290906198894957,6.0,6.0,5,3041
5451,1.2952372293165322,6.0,6.0,5,3041
5466,1.290906198894957,6.0,6.0,5,3041
5477,1.2952372293165322,6.0,6.0,5,3041
5480,1.290906198894957,6.0,6.0,5,3041
5481,1.2952372293165322,6.0,6.0,5,3041
5501,1.290906198894957,6.0,6.0,5,3041
5519,1.2952372293165322,6.0,6.0,5,3041
5520,1.290906198894957,6.0,6.0,5,3041
5521,1.2952372293165322,6.0,6.0,5,3041
5529,1.290906198894957,6.0,6.0,5,3041
5532,1.2952372293165322,6.0,6.0,5,3041
5540,1.290906198894957,6.0,6.0,5,3041
5544,1.2952372293165322,6.0,6.0,5,3041
34509,1.290906198894957,6.0,6.0,5,3041
34510,1.2952372293165322,6.0,6.0,5,3041
34513,1.290906198894957,6.0,6.0,5,3041
34517,1.2952372293165322,6.0,6.0,5,3041
34518,1.290906198894957,6.0,6.0,5,3041
34519,1.2952372293165322,6.0,6.0,5,3041
34520,1.290906198894957,6.0,6.0,5,3041
34523,1.2952372293165322,6.0,6.0,5,3041
34531,1.290906198894957,6.0,6.0,5,3041
34535,1.2952372293165322,6.0,6.0,5,3041
34537,1.290906198894957,6.0,6.0,5,3041
41261,1.2952372293165322,6.0,6.0,5,3041
41275,1.290906198894957,6.0,6.0,5,3041
41276,1.2952372293165322,6.0,6.0,5,3041
41277,1.290906198894957,6.0,6.0,5,3041
41278,1.2952372293165322,6.0,6.0,5,3041
41281,1.290906198894957,6.0,6.0,5,3041
41282,1.2952372293165322,6.0,6.0,5,3041
41284,1.290906198894957,6.0,6.0,5,3041
41288,1.2952372293165322,6.0,6.0,5,3041
41295,1.290906198894957,6.0,6.0,5,3041
41298,1.2952372293165322,6.0,6.0,5,3041
41299,1.290906198894957,6.0,6.0,5,3041
41300,1.2952372293165322,6.0,6.0,5,3041
0,0.8844811717364064,5.0,6.0,5,3042
46,1.1806678375795892,6.0,6.0,5,3042
94,1.3332095651554798,6.0,6.0,5,3042
0,1.0945679733277567,5.0,8.0,5,3043
273,1.235544198433886,6.0,8.0,5,3043
10436,1.238289330490561,7.0,8.0,5,3043
10441,1.235544198433886,6.0,8.0,5,3043
10442,1.238289330490561,7.0,8.0,5,3043
10458,1.235544198433886,6.0,8.0,5,3043
10459,1.238289330490561,7.0,8.0,5,3043
10462,1.235544198433886,6.0,8.0,5,3043
10463,1.238289330490561,7.0,8.0,5,3043
10465,1.235544198433886,6.0,8.0,5,3043
10466,1.238289330490561,7.0,8.0,5,3043
10467,1.235544198433886,6.0,8.0,5,3043
10486,1.238289330490561,7.0,8.0,5,3043
10488,1.235544198433886,6.0,8.0,5,3043
10489,1.238289330490561,7.0,8.0,5,3043
10490,1.235544198433886,6.0,8.0,5,3043
10491,1.238289330490561,7.0,8.0,5,3043
10503,1.235544198433886,6.0,8.0,5,3043
10505,1.238289330490561,7.0,8.0,5,3043
10506,1.235544198433886,6.0,8.0,5,3043
10511,1.238289330490561,7.0,8.0,5,3043
13589,1.2847426951461538,8.0,8.0,5,3043
0,1.0148947736178529,5.0,6.0,5,3044
30,1.3577755991087639,5.0,6.0,5,3044
1178,1.4243272256211694,6.0,6.0,5,3044
1988,1.4477033003537791,6.0,6.0,5,3044
1999,1.4243272256211694,6.0,6.0,5,3044
2001,1.4477033003537791,6.0,6.0,5,3044
0,1.0547426372944162,5.0,7.998,5,3045
108,1.12583366989103,5.0,7.998,5,3045
166,1.1593628399626426,5.0,7.998,5,3045
172,1.3764358769110898,5.0,7.998,5,3045
1955,1.4105516537843052,6.0,7.998,5,3045
2096,1.4425957284786177,7.0,7.998,5,3045
2097,1.4105516537843052,6.0,7.998,5,3045
2100,1.4425957284786177,7.0,7.998,5,3045
7745,1.6422502105395669,7.0,7.998,5,3045
9001,1.6572274623317869,8.0,7.998,5,3045
9002,1.6422502105395669,7.0,7.998,5,3045
9006,1.6572274623317869,8.0,7.998,5,3045
0,0.8229746056924377,5.0,7.0,5,3046
29,1.078811537562866,6.0,7.0,5,3046
124,1.1812622598532412,6.0,7.0,5,3046
283,1.2111394831978648,6.0,7.0,5,3046
301,1.1812622598532412,6.0,7.0,5,3046
302,1.2111394831978648,6.0,7.0,5,3046
738,1.3760394390105213,7.0,7.0,5,3046
0,1.0771845943698741,5.0,6.0,5,3047
151,1.1544741013200892,5.0,6.0,5,3047
6788,1.2514050406204034,5.0,6.0,5,3047
7087,1.296007166141624,6.0,6.0,5,3047
0,0.8227729538134387,5.0,5.998,5,3048
31,1.0085709172826458,5.0,5.998,5,3048
40,1.038792879953103,5.0,5.998,5,3048
62,1.19925906642454,5.0,5.998,5,3048
106,1.220489652483075,6.0,5.998,5,3048
107,1.19925906642454,5.0,5.998,5,3048
108,1.220489652483075,6.0,5.998,5,3048
124,1.3511298770518225,6.0,5.998,5,3048
427,1.4144443115401428,6.0,5.998,5,3048
536,1.502896321233426,6.0,5.998,5,3048
0,0.9810317905622664,5.0,6.004,5,3049
43,1.1410280909496766,5.0,6.004,5,3049
62,1.2467272755284615,6.0,6.004,5,3049
0,1.1307076614830498,5.0,7.0,5,3050
412,1.197181897586649,6.0,7.0,5,3050
569,1.2538507990139067,6.0,7.0,5,3050
926,1.4439755943444879,7.0,7.0,5,3050
0,0.9286280716784985,5.0,7.004,5,3051
49,1.073470085103838,5.0,7.004,5,3051
84,1.1471806164754095,5.0,7.004,5,3051
405,1.2871190000182002,6.0,7.004,5,3051
1206,1.3417818911424915,7.0,7.004,5,3051
0,0.9769096568645884,5.0,8.0,5,3052
81,1.0426261695739443,6.0,8.0,5,3052
82,1.0450932988663593,5.0,8.0,5,3052
83,1.0426261695739443,6.0,8.0,5,3052
288,1.1519657116801243,4.0,8.0,5,3052
314,1.2467917167194569,7.0,8.0,5,3052
436,1.367426315022059,8.0,8.0,5,3052
0,0.8587500035416739,5.0,4.001,5,3053
41,0.9716692848246505,5.0,4.001,5,3053
42,1.040800973657789,5.0,4.001,5,3053
49,1.1127235297898004,6.0,4.001,5,3053
50,1.040800973657789,5.0,4.001,5,3053
51,1.1127235297898004,6.0,4.001,5,3053
182,1.1960081265924858,5.0,4.001,5,3053
3164,1.2277932079370046,4.0,4.001,5,3053
3165,1.1960081265924858,5.0,4.001,5,3053
3171,1.2277932079370046,4.0,4.001,5,3053
3172,1.1960081265924858,5.0,4.001,5,3053
3173,1.2277932079370046,4.0,4.001,5,3053
0,1.0034957441637657,5.0,7.0,5,3054
61,1.1769985668854628,5.0,7.0,5,3054
64,1.1534924470335433,5.0,7.0,5,3054
66,1.1769985668854628,5.0,7.0,5,3054
18641,1.2671131005459952,6.0,7.0,5,3054
18736,1.3810198133773404,7.0,7.0,5,3054
18874,1.5850379265558987,7.0,7.0,5,3054
0,1.0138707300623704,5.0,6.0,5,3055
29,1.2729576197496153,6.0,6.0,5,3055
0,0.9837407922844107,5.0,6.0,5,3056
175,1.0279941728897732,5.0,6.0,5,3056
176,0.9837407922844107,5.0,6.0,5,3056
184,1.0279941728897732,5.0,6.0,5,3056
226,1.0861042878833185,6.0,6.0,5,3056
244,1.1272001134359988,5.0,6.0,5,3056
303,1.2333451001186995,6.0,6.0,5,3056
0,0.8092605841611663,5.0,5.0,5,3057
26,1.2076136362828809,5.0,5.0,5,3057
81,1.355013261551215,5.0,5.0,5,3057
0,0.9560601014040725,5.0,7.999,5,3058
23,1.2794471934883673,5.0,7.999,5,3058
7027,1.3334215401597698,6.0,7.999,5,3058
11802,1.4932221893653446,7.0,7.999,5,3058
11983,1.6418915207357436,8.0,7.999,5,3058
0,0.9335122849511962,5.0,6.0,5,3059
49,1.063893055568617,5.0,6.0,5,3059
226,1.2222174034397628,6.0,6.0,5,3059
20812,1.3018566061272734,7.0,6.0,5,3059
20908,1.4689292125431448,6.0,6.0,5,3059
0,0.8414320027900173,5.0,5.0,5,3060
19,1.2508393679627225,5.0,5.0,5,3060
0,0.8700017315609199,5.0,5.0,5,3061
31,1.2243083615139119,5.0,5.0,5,3061
0,0.9768412268111218,5.0,4.0,5,3062
39,1.265206827278457,5.0,4.0,5,3062
1569,1.2736978217664923,6.0,4.0,5,3062
1571,1.265206827278457,5.0,4.0,5,3062
1573,1.2736978217664923,6.0,4.0,5,3062
1574,1.265206827278457,5.0,4.0,5,3062
1578,1.2736978217664923,6.0,4.0,5,3062
1589,1.265206827278457,5.0,4.0,5,3062
1590,1.2736978217664923,6.0,4.0,5,3062
1592,1.265206827278457,5.0,4.0,5,3062
1595,1.2736978217664923,6.0,4.0,5,3062
1599,1.265206827278457,5.0,4.0,5,3062
1614,1.2736978217664923,6.0,4.0,5,3062
16479,1.5393904644500156,4.0,4.0,5,3062
0,1.004741862329912,5.0,5.0,5,3063
23,1.3062186968183622,5.0,5.0,5,3063
119,1.3546960945178852,5.0,5.0,5,3063
120,1.3062186968183622,5.0,5.0,5,3063
121,1.3546960945178852,5.0,5.0,5,3063
122,1.3062186968183622,5.0,5.0,5,3063
123,1.3546960945178852,5.0,5.0,5,3063
0,1.0302891194129342,5.0,6.0,5,3064
26,1.3310885197124485,5.0,6.0,5,3064
1388,1.4091206563902994,6.0,6.0,5,3064
0,1.1719430725851883,5.0,7.0,5,3065
799,1.2568886465937266,6.0,7.0,5,3065
26623,1.272539285509011,7.0,7.0,5,3065
0,1.0466089526832922,5.0,5.0,5,3066
148,1.1269560155289848,5.0,5.0,5,3066
0,0.9934632815304378,5.0,7.0,5,3067
38,1.215864211344512,5.0,7.0,5,3067
2265,1.2351360070893964,6.0,7.0,5,3067
2266,1.215864211344512,5.0,7.0,5,3067
2267,1.2351360070893964,6.0,7.0,5,3067
3817,1.2872631218433024,7.0,7.0,5,3067
3818,1.2351360070893964,6.0,7.0,5,3067
3819,1.2872631218433024,7.0,7.0,5,3067
49250,1.3408813422539616,7.0,7.0,5,3067
0,1.034660964339259,5.0,10.0,5,3068
234,1.0564357879452693,6.0,10.0,5,3068
243,1.034660964339259,5.0,10.0,5,3068
244,1.0564357879452693,6.0,10.0,5,3068
246,1.034660964339259,5.0,10.0,5,3068
247,1.0564357879452693,6.0,10.0,5,3068
365,1.0894664918411148,5.0,10.0,5,3068
368,1.0564357879452693,6.0,10.0,5,3068
369,1.0894664918411148,5.0,10.0,5,3068
391,1.1730610968267463,5.0,10.0,5,3068
420,1.2831339899187468,6.0,10.0,5,3068
465,1.3287557577956965,6.0,10.0,5,3068
469,1.2831339899187468,6.0,10.0,5,3068
470,1.3287557577956965,6.0,10.0,5,3068
1073,1.4301601469680478,7.0,10.0,5,3068
3236,1.4328156898474083,8.0,10.0,5,3068
3237,1.4301601469680478,7.0,10.0,5,3068
3240,1.4328156898474083,8.0,10.0,5,3068
4965,1.499617651470067,9.0,10.0,5,3068
49291,1.6308806140229408,10.0,10.0,5,3068
0,1.0949375858610109,5.0,6.0,5,3069
130,1.2728538230653483,6.0,6.0,5,3069
0,1.15698332690782,5.0,5.0,5,3070
1333,1.2277932079370046,4.0,5.0,5,3070
9312,1.3169993881087336,5.0,5.0,5,3070
0,0.9938761355102594,5.0,5.999,5,3071
32,1.3210933907024285,5.0,5.999,5,3071
53,1.5731887785777432,6.0,5.999,5,3071
0,1.057668930556227,5.0,5.003,5,3072
41,1.1998999915889195,5.0,5.003,5,3072
62,1.5041221714768174,5.0,5.003,5,3072
0,0.8558786802909686,5.0,4.0,5,3073
32,1.0862127619771174,5.0,4.0,5,3073
171,1.1965039949900627,4.0,4.0,5,3073
172,1.0862127619771174,5.0,4.0,5,3073
173,1.1965039949900627,4.0,4.0,5,3073
418,1.3241982418604936,3.0,4.0,5,3073
5450,1.3589299446796606,4.0,4.0,5,3073
5451,1.3241982418604936,3.0,4.0,5,3073
5455,1.3589299446796606,4.0,4.0,5,3073
5456,1.3241982418604936,3.0,4.0,5,3073
5457,1.3589299446796606,4.0,4.0,5,3073
0,1.1718024140263101,5.0,4.0,5,3074
214,1.27501573910664,5.0,4.0,5,3074
389,1.3618998104387037,6.0,4.0,5,3074
391,1.27501573910664,5.0,4.0,5,3074
393,1.3618998104387037,6.0,4.0,5,3074
394,1.507795203222932,4.0,4.0,5,3074
395,1.27501573910664,5.0,4.0,5,3074
396,1.507795203222932,4.0,4.0,5,3074
0,1.2100225608422415,5.0,4.0,5,3075
8546,1.2277932079370046,4.0,4.0,5,3075
0,1.0492055675981744,5.0,5.001,5,3076
36,1.2334691871390797,5.0,5.001,5,3076
5655,1.279886854783937,4.0,5.001,5,3076
5656,1.2334691871390797,5.0,5.001,5,3076
5658,1.279886854783937,4.0,5.001,5,3076
6246,1.3854337478926357,5.0,5.001,5,3076
0,1.0842106485355592,5.0,6.0,5,3077
264,1.1394484026367617,5.0,6.0,5,3077
1843,1.1824983745194921,6.0,6.0,5,3077
0,0.9348708026542744,5.0,5.0,5,3078
51,1.0535975120153898,5.0,5.0,5,3078
72,1.11325861021919,5.0,5.0,5,3078
74,1.0535975120153898,5.0,5.0,5,3078
75,1.11325861021919,5.0,5.0,5,3078
99,1.2490426397878578,5.0,5.0,5,3078
0,0.9507998648603142,5.0,8.002,5,3079
66,1.133818611941196,6.0,8.002,5,3079
209,1.2349106675730372,7.0,8.002,5,3079
741,1.4877180970546329,8.0,8.002,5,3079
42378,1.5260824061800562,8.0,8.002,5,3079
42380,1.4877180970546329,8.0,8.002,5,3079
42383,1.5260824061800562,8.0,8.002,5,3079
0,1.0755779970771555,5.0,5.007,5,3080
311,1.267104142238829,4.0,5.007,5,3080
6798,1.2942312129250857,5.0,5.007,5,3080
0,0.9224047592781235,5.0,8.0,5,3081
47,1.0936903118160322,5.0,8.0,5,3081
65,1.1641308526400125,5.0,8.0,5,3081
92,1.26145290300707,5.0,8.0,5,3081
208,1.2833232966843635,6.0,8.0,5,3081
210,1.26145290300707,5.0,8.0,5,3081
