Loci,Replicate,Final_fitness,Final_genome_size
100,152,34.46939447095241,98.999
75,153,46.21683464146414,72.0
100,153,41.41725509506295,97.0
75,154,36.96912196046205,74.0
100,154,55.79115305817852,95.0
75,155,64.09324940757405,74.0
100,155,46.92540497999805,96.0
75,156,59.71896367076255,72.001
100,156,37.789290350217385,95.999
75,157,63.86953656542523,74.999
100,157,40.06281158952019,98.0
75,158,55.527281950547575,69.0
100,158,69.2638166024741,98.999
75,159,51.152694107873735,72.999
100,159,52.894209208501756,98.999
75,160,29.39978885221823,74.0
100,160,34.46939447095241,99.0
75,161,34.2092595140015,71.0
100,161,44.15546959610939,99.998
75,162,55.12509912883685,72.0
100,162,86.00163098814451,97.0
75,163,72.66928741296493,75.0
100,163,42.119312932016825,93.0
75,164,31.238134133984715,74.0
100,164,52.894209208501756,99.0
75,165,60.283584326521556,71.0
100,165,43.65757286135447,98.0
75,166,56.94259781980984,74.0
100,166,64.28864897168982,98.0
75,167,65.50685567771846,74.999
100,167,74.7028001280349,95.0
75,168,53.021004921213944,74.999
100,168,62.58269266640284,96.0
75,169,66.04950517421045,76.0
100,169,65.96637158373261,99.0
75,170,80.7294991429932,71.0
100,170,65.96637158373261,99.0
75,171,33.7296485796319,76.0
100,171,34.46939447095241,99.0
75,172,41.424140018893276,74.0
100,172,44.15546959610939,99.999
75,173,37.69854767633344,75.0
100,173,102.58958222190354,97.0
75,174,47.581538875241826,74.0
100,174,60.16874687029877,97.999
75,175,47.84160094570269,74.0
100,175,67.12657169776908,98.0
75,176,49.38011297411579,70.001
100,176,40.103347906463895,92.996
75,177,37.85055388300273,74.0
100,177,44.561522442090954,99.0
75,178,65.74890405994128,77.0
100,178,53.830437494714346,97.0
75,179,202.96494123684025,73.0
100,179,54.984709789472994,94.999
75,180,34.689268616922625,76.0
100,180,60.85699892046794,97.0
75,181,48.71268911529627,73.999
100,181,54.225854751114845,99.0
75,182,76.16930408296643,72.999
100,182,65.96637158373261,99.0
75,183,39.85636445380135,77.0
100,183,51.119111281423834,96.0
75,184,48.893997260187604,72.0
100,184,52.580229589596165,98.998
75,185,30.810287065409312,72.001
100,185,64.28864897168982,98.0
75,186,45.758842686757916,70.999
100,186,76.90818522225447,95.0
75,187,64.8563985326107,73.0
100,187,48.96483327895955,91.999
75,188,51.351664098042015,75.0
100,188,38.40827297081688,97.0
75,189,41.65794403597646,71.0
100,189,43.994129827267784,97.999
75,190,38.83425407869868,75.0
100,190,67.12657169776908,98.0
75,191,43.51091640394589,71.0
100,191,59.24563293646721,98.999
75,192,26.729207526347412,74.0
100,192,64.28864897168982,97.999
75,193,87.17419120245039,72.0
100,193,35.698599115195684,96.999
75,194,49.35042648729886,75.001
100,194,59.24563293646721,99.0
75,195,62.22677121464891,70.0
100,195,37.00207663151584,98.0
75,196,42.312556258451856,72.999
100,196,52.08816944059659,97.0
75,197,50.846245188534795,72.999
100,197,44.16779136798155,98.999
75,198,61.42427940809764,71.0
100,198,43.65757286135447,98.0
75,199,62.3450970343184,71.0
100,199,73.0347495431731,94.0
75,200,50.722889486817145,69.999
100,200,65.96637158373261,99.0
