Loci,Replicate,Final_fitness,Generation
25,3,13.777081395719275,50000
50,3,14.487924601442307,100
50,3,14.487924601442307,500
50,3,14.487924601442307,1000
50,3,14.487924601442307,5000
50,3,14.487924601442307,10000
50,3,23.0184547456082,50000
75,3,18.12919375013128,100
75,3,18.12919375013128,500
75,3,18.12919375013128,1000
75,3,18.12919375013128,5000
75,3,18.12919375013128,10000
75,3,28.54440263178028,50000
100,3,41.574177428659006,100
100,3,41.574177428659006,500
100,3,41.574177428659006,1000
100,3,41.574177428659006,5000
100,3,41.574177428659006,10000
100,3,41.574177428659006,50000
10,4,5.791945552382476,100
10,4,5.791945552382476,500
10,4,5.791945552382476,1000
10,4,5.791945552382476,5000
10,4,11.838698627578536,10000
10,4,11.838698627578536,50000
25,4,3.2603063114051953,100
25,4,3.2603063114051953,500
25,4,3.2603063114051953,1000
25,4,14.638210141010275,5000
25,4,14.638210141010275,10000
25,4,14.638210141010275,50000
50,4,30.657449946590646,100
50,4,30.657449946590646,500
50,4,30.657449946590646,1000
50,4,30.657449946590646,5000
50,4,30.657449946590646,10000
50,4,47.82269863518536,50000
75,4,14.224634782384731,100
75,4,14.224634782384731,500
75,4,14.224634782384731,1000
75,4,14.224634782384731,5000
75,4,23.273641767035862,10000
75,4,29.10246079064607,50000
100,4,9.622346035729072,100
100,4,20.71410903273122,500
100,4,20.71410903273122,1000
100,4,20.71410903273122,5000
100,4,20.71410903273122,10000
100,4,101.66922491171255,50000
25,5,5.162135192729718,100
25,5,5.162135192729718,500
25,5,5.162135192729718,1000
25,5,15.791349185045513,5000
25,5,15.791349185045513,10000
25,5,15.791349185045513,50000
50,5,9.012140230795001,100
50,5,9.012140230795001,500
50,5,9.012140230795001,1000
50,5,30.73056820102367,5000
50,5,30.73056820102367,10000
50,5,30.73056820102367,50000
75,5,14.392932852873313,100
75,5,14.392932852873313,500
75,5,14.392932852873313,1000
75,5,18.224324842051946,5000
75,5,18.224324842051946,10000
75,5,23.41337979853949,50000
100,5,20.038426119660524,100
100,5,20.038426119660524,500
100,5,20.038426119660524,1000
100,5,20.038426119660524,5000
100,5,20.038426119660524,10000
100,5,22.402602578085247,50000
10,6,11.838698627578536,50000
25,6,10.89147236247267,100
25,6,10.89147236247267,500
25,6,10.89147236247267,1000
25,6,10.89147236247267,5000
25,6,10.89147236247267,10000
25,6,10.89147236247267,50000
50,6,7.751605833010759,100
50,6,7.751605833010759,500
50,6,7.751605833010759,1000
50,6,9.980087402112243,5000
50,6,9.980087402112243,10000
50,6,16.574407985154274,50000
75,6,11.799527144253496,100
75,6,11.799527144253496,500
75,6,11.799527144253496,1000
75,6,11.799527144253496,5000
75,6,11.799527144253496,10000
75,6,11.799527144253496,50000
100,6,11.707660778239775,100
100,6,11.707660778239775,500
100,6,11.707660778239775,1000
100,6,21.282651602553177,5000
100,6,34.51000316796529,10000
100,6,41.34922327248813,50000
10,7,6.629366763516308,100
10,7,6.629366763516308,500
10,7,6.629366763516308,1000
10,7,6.629366763516308,5000
10,7,6.629366763516308,10000
10,7,11.838698627578536,50000
25,7,20.201066102550502,100
25,7,20.201066102550502,500
25,7,20.201066102550502,1000
25,7,20.201066102550502,5000
25,7,20.201066102550502,10000
25,7,20.201066102550502,50000
50,7,13.459544700422379,100
50,7,13.459544700422379,500
50,7,13.459544700422379,1000
50,7,13.459544700422379,5000
50,7,13.459544700422379,10000
50,7,13.459544700422379,50000
75,7,7.964855747396222,100
75,7,7.964855747396222,500
75,7,7.964855747396222,1000
75,7,8.571066811315102,5000
75,7,40.21718472461039,10000
75,7,40.21718472461039,50000
100,7,15.612194341988028,100
100,7,15.612194341988028,500
100,7,15.612194341988028,1000
100,7,15.612194341988028,5000
100,7,22.96827055632156,10000
100,7,52.6071693165503,50000
10,8,6.613528651813018,10000
10,8,7.106535123133248,50000
25,8,21.7166160970195,100
25,8,21.7166160970195,500
25,8,21.7166160970195,1000
25,8,21.7166160970195,5000
25,8,21.7166160970195,10000
25,8,21.7166160970195,50000
50,8,11.99850528939012,100
50,8,11.99850528939012,500
50,8,11.99850528939012,1000
50,8,19.73084843224893,5000
50,8,19.73084843224893,10000
50,8,19.73084843224893,50000
75,8,10.843236677367205,100
75,8,10.843236677367205,500
75,8,10.843236677367205,1000
75,8,10.843236677367205,5000
75,8,27.020060849278657,10000
75,8,27.020060849278657,50000
100,8,22.139075472571097,100
100,8,22.139075472571097,500
100,8,22.139075472571097,1000
100,8,30.913229612663194,5000
100,8,30.913229612663194,10000
100,8,45.233802303391464,50000
10,9,11.838698627578536,10000
10,9,11.838698627578536,50000
25,9,11.242057870166407,100
25,9,11.242057870166407,500
25,9,11.242057870166407,1000
25,9,11.242057870166407,5000
25,9,13.14317600350571,10000
25,9,13.277134640927377,50000
50,9,13.985147464420631,100
50,9,13.985147464420631,500
50,9,13.985147464420631,1000
50,9,24.67867735581877,5000
50,9,24.67867735581877,10000
50,9,24.67867735581877,50000
75,9,9.799508037803266,100
75,9,9.799508037803266,500
75,9,9.799508037803266,1000
75,9,13.008684085422297,5000
75,9,13.008684085422297,10000
75,9,21.126920500978525,50000
100,9,21.52861147758068,100
100,9,23.17097447208309,500
100,9,23.17097447208309,1000
100,9,23.17097447208309,5000
100,9,23.17097447208309,10000
100,9,23.17097447208309,50000
10,10,11.838698627578536,50000
25,10,7.191539500189016,100
25,10,7.191539500189016,500
25,10,7.191539500189016,1000
25,10,7.191539500189016,5000
25,10,7.191539500189016,10000
25,10,7.191539500189016,50000
50,10,8.498402513647024,100
50,10,13.967765293411045,500
50,10,13.967765293411045,1000
50,10,13.967765293411045,5000
50,10,13.967765293411045,10000
50,10,21.39107467136916,50000
75,10,18.85128071405218,100
75,10,18.85128071405218,500
75,10,18.85128071405218,1000
75,10,18.85128071405218,5000
75,10,18.85128071405218,10000
75,10,26.5199465298227,50000
100,10,10.349582951021175,100
100,10,10.349582951021175,500
100,10,10.349582951021175,1000
100,10,23.04889080878717,5000
100,10,23.04889080878717,10000
100,10,23.04889080878717,50000
10,11,8.452884547969596,100
10,11,8.452884547969596,500
10,11,8.452884547969596,1000
10,11,8.452884547969596,5000
10,11,8.452884547969596,10000
10,11,15.640756188515702,50000
25,11,4.917733074568452,100
25,11,21.541783468979258,500
25,11,21.541783468979258,1000
25,11,21.541783468979258,5000
25,11,21.541783468979258,10000
25,11,21.541783468979258,50000
50,11,52.11038445284167,100
50,11,52.11038445284167,500
50,11,52.11038445284167,1000
50,11,52.11038445284167,5000
50,11,52.11038445284167,10000
50,11,52.11038445284167,50000
75,11,13.63435002155795,100
75,11,29.254145408115455,500
75,11,29.254145408115455,1000
75,11,29.254145408115455,5000
75,11,29.254145408115455,10000
75,11,29.254145408115455,50000
100,11,13.555400048148908,100
100,11,13.555400048148908,500
100,11,13.555400048148908,1000
100,11,25.56681182837741,5000
100,11,25.56681182837741,10000
100,11,25.56681182837741,50000
10,12,6.613528651813018,100
10,12,6.613528651813018,500
10,12,6.613528651813018,1000
10,12,6.613528651813018,5000
10,12,6.613528651813018,10000
10,12,11.761654684905578,50000
25,12,8.39177779143513,100
25,12,8.39177779143513,500
25,12,8.39177779143513,1000
25,12,21.92142766057238,5000
25,12,21.92142766057238,10000
25,12,21.92142766057238,50000
50,12,26.88246264771065,100
50,12,26.88246264771065,500
50,12,26.88246264771065,1000
50,12,26.88246264771065,5000
50,12,26.88246264771065,10000
50,12,26.88246264771065,50000
75,12,16.712397507209026,100
75,12,16.712397507209026,500
75,12,16.712397507209026,1000
75,12,16.712397507209026,5000
75,12,16.712397507209026,10000
75,12,16.712397507209026,50000
100,12,6.375313570713222,100
100,12,12.814851478053885,500
100,12,12.814851478053885,1000
100,12,16.022450781337753,5000
100,12,27.106611970926366,10000
100,12,27.106611970926366,50000
10,13,17.530676711651445,50000
25,13,19.009066945521813,100
25,13,19.009066945521813,500
25,13,19.009066945521813,1000
25,13,19.009066945521813,5000
25,13,19.009066945521813,10000
25,13,19.009066945521813,50000
50,13,12.86404554588153,100
50,13,12.86404554588153,500
50,13,12.86404554588153,1000
50,13,20.148829840993557,5000
50,13,20.148829840993557,10000
50,13,20.148829840993557,50000
75,13,13.946984793336501,100
75,13,13.946984793336501,500
75,13,13.946984793336501,1000
75,13,13.946984793336501,5000
75,13,24.076008569556688,10000
75,13,33.52434117560858,50000
100,13,10.28351464192811,100
100,13,10.92408777850262,500
100,13,10.92408777850262,1000
100,13,20.083098110528297,5000
100,13,20.083098110528297,10000
100,13,20.083098110528297,50000
10,14,4.493394203199322,100
10,14,4.493394203199322,500
10,14,5.791945552382476,1000
10,14,5.791945552382476,5000
10,14,5.791945552382476,10000
10,14,13.424213485309988,50000
25,14,30.07616012485344,100
25,14,30.07616012485344,500
25,14,30.07616012485344,1000
25,14,30.07616012485344,5000
25,14,30.07616012485344,10000
25,14,30.07616012485344,50000
50,14,5.727326930800255,100
50,14,15.618892949510883,500
50,14,15.618892949510883,1000
50,14,15.618892949510883,5000
50,14,15.618892949510883,10000
50,14,15.618892949510883,50000
75,14,10.236658879233998,100
75,14,10.236658879233998,500
75,14,10.236658879233998,1000
75,14,10.236658879233998,5000
75,14,36.40353239306451,10000
75,14,36.40353239306451,50000
100,14,24.200278554799528,100
100,14,24.200278554799528,500
100,14,24.200278554799528,1000
100,14,24.200278554799528,5000
100,14,24.200278554799528,10000
100,14,24.200278554799528,50000
10,15,6.629366763516308,100
10,15,6.629366763516308,500
10,15,6.629366763516308,1000
10,15,6.629366763516308,5000
10,15,6.629366763516308,10000
10,15,11.838698627578536,50000
25,15,10.111285814578396,100
25,15,10.111285814578396,500
25,15,10.111285814578396,1000
25,15,10.111285814578396,5000
25,15,12.155809038814015,10000
25,15,23.669540337021395,50000
50,15,10.496334688365465,100
50,15,10.496334688365465,500
50,15,10.496334688365465,1000
50,15,29.640905751210685,5000
50,15,29.640905751210685,10000
50,15,29.640905751210685,50000
75,15,16.680777286221797,100
75,15,16.680777286221797,500
75,15,16.680777286221797,1000
75,15,16.680777286221797,5000
75,15,16.680777286221797,10000
75,15,16.680777286221797,50000
100,15,17.866194578900203,100
100,15,17.866194578900203,500
100,15,17.866194578900203,1000
100,15,17.866194578900203,5000
100,15,17.866194578900203,10000
100,15,17.866194578900203,50000
10,16,6.629366763516308,100
10,16,6.629366763516308,500
10,16,6.629366763516308,1000
10,16,6.629366763516308,5000
10,16,6.629366763516308,10000
10,16,11.838698627578536,50000
25,16,7.659873087390368,100
25,16,7.659873087390368,500
25,16,7.659873087390368,1000
25,16,7.659873087390368,5000
25,16,7.659873087390368,10000
25,16,7.659873087390368,50000
50,16,10.756505772494474,100
50,16,10.756505772494474,500
50,16,10.756505772494474,1000
50,16,10.756505772494474,5000
50,16,17.904703876392976,10000
50,16,17.904703876392976,50000
75,16,13.571296980681566,100
75,16,13.571296980681566,500
75,16,13.571296980681566,1000
75,16,25.7979011650794,5000
75,16,25.7979011650794,10000
75,16,25.7979011650794,50000
100,16,10.5380290759383,100
100,16,10.5380290759383,500
100,16,10.5380290759383,1000
100,16,10.5380290759383,5000
100,16,10.5380290759383,10000
100,16,15.725237650960521,50000
10,17,11.838698627578536,100
10,17,11.838698627578536,500
10,17,11.838698627578536,1000
10,17,11.838698627578536,5000
10,17,11.838698627578536,10000
10,17,11.838698627578536,50000
25,17,14.085833872065178,100
25,17,14.085833872065178,500
25,17,14.085833872065178,1000
25,17,14.085833872065178,5000
25,17,14.085833872065178,10000
25,17,14.085833872065178,50000
50,17,6.256762798616245,100
50,17,22.81282930532392,500
50,17,22.81282930532392,1000
50,17,22.81282930532392,5000
50,17,22.81282930532392,10000
50,17,22.81282930532392,50000
75,17,14.52218252578738,100
75,17,14.52218252578738,500
75,17,14.52218252578738,1000
75,17,14.52218252578738,5000
75,17,14.52218252578738,10000
75,17,36.0376017289978,50000
100,17,17.54565979785127,100
100,17,17.54565979785127,500
100,17,17.54565979785127,1000
100,17,58.494895165916816,5000
100,17,58.494895165916816,10000
100,17,58.494895165916816,50000
10,18,17.530676711651445,100
10,18,17.530676711651445,500
10,18,17.530676711651445,1000
10,18,17.530676711651445,5000
10,18,17.530676711651445,10000
10,18,17.530676711651445,50000
25,18,17.973824336878163,100
25,18,17.973824336878163,500
25,18,17.973824336878163,1000
25,18,17.973824336878163,5000
25,18,17.973824336878163,10000
25,18,17.973824336878163,50000
50,18,15.772607138210931,100
50,18,15.772607138210931,500
50,18,15.772607138210931,1000
50,18,15.772607138210931,5000
50,18,15.772607138210931,10000
50,18,22.76308445977606,50000
75,18,14.16665173814661,100
75,18,14.16665173814661,500
75,18,14.16665173814661,1000
75,18,14.16665173814661,5000
75,18,16.324556241856207,10000
75,18,40.96426491089526,50000
100,18,27.782800730928074,100
100,18,27.782800730928074,500
100,18,27.782800730928074,1000
100,18,27.782800730928074,5000
100,18,27.782800730928074,10000
100,18,30.85659428594165,50000
10,19,11.838698627578536,100
10,19,11.838698627578536,500
10,19,11.838698627578536,1000
10,19,11.838698627578536,5000
10,19,11.838698627578536,10000
10,19,11.838698627578536,50000
25,19,8.328727547612363,100
25,19,8.328727547612363,500
25,19,8.328727547612363,1000
25,19,8.328727547612363,5000
25,19,8.328727547612363,10000
25,19,28.920083810872384,50000
50,19,26.45052885666759,100
50,19,26.45052885666759,500
50,19,26.45052885666759,1000
50,19,63.78495806844029,5000
50,19,63.78495806844029,10000
50,19,63.78495806844029,50000
75,19,16.113310076534816,100
75,19,16.113310076534816,500
75,19,16.113310076534816,1000
75,19,49.23991990358364,5000
75,19,49.23991990358364,10000
75,19,49.23991990358364,50000
100,19,14.086881008811499,100
100,19,14.086881008811499,500
100,19,14.086881008811499,1000
100,19,14.086881008811499,5000
100,19,17.111381942904735,10000
100,19,27.582127086757026,50000
10,20,17.530676711651445,50000
25,20,7.8958844897674325,100
25,20,7.8958844897674325,500
25,20,7.8958844897674325,1000
25,20,7.8958844897674325,5000
25,20,7.8958844897674325,10000
25,20,12.430003583105478,50000
50,20,10.13365001128322,100
50,20,10.13365001128322,500
50,20,10.13365001128322,1000
50,20,10.13365001128322,5000
50,20,10.13365001128322,10000
50,20,69.68520662878906,50000
75,20,24.289347533048996,100
75,20,24.289347533048996,500
75,20,24.289347533048996,1000
75,20,24.289347533048996,5000
75,20,24.289347533048996,10000
75,20,24.289347533048996,50000
100,20,9.198594016707283,500
100,20,9.198594016707283,1000
100,20,10.349868830455703,5000
100,20,27.565087145045524,10000
100,20,27.565087145045524,50000
10,21,11.838698627578536,100
10,21,11.838698627578536,500
10,21,11.838698627578536,1000
10,21,11.838698627578536,5000
10,21,11.838698627578536,10000
10,21,11.838698627578536,50000
25,21,18.311067484858615,100
25,21,18.311067484858615,500
25,21,18.311067484858615,1000
25,21,18.311067484858615,5000
25,21,18.311067484858615,10000
25,21,18.311067484858615,50000
50,21,5.072878696303526,100
50,21,5.072878696303526,500
50,21,5.072878696303526,1000
50,21,23.223703476114295,5000
50,21,23.223703476114295,10000
50,21,31.502485566172407,50000
75,21,6.814262503562724,100
75,21,13.558126904101027,500
75,21,13.558126904101027,1000
75,21,13.558126904101027,5000
75,21,66.74995156900776,10000
75,21,66.74995156900776,50000
100,21,35.922521288312915,100
100,21,35.922521288312915,500
100,21,35.922521288312915,1000
100,21,35.922521288312915,5000
100,21,35.922521288312915,10000
100,21,35.922521288312915,50000
10,22,4.4910089123309715,100
10,22,4.4910089123309715,500
10,22,4.4910089123309715,1000
10,22,4.4910089123309715,5000
10,22,4.4910089123309715,10000
10,22,4.4910089123309715,50000
25,22,12.03442391990123,100
25,22,12.03442391990123,500
25,22,12.03442391990123,1000
25,22,12.03442391990123,5000
25,22,12.03442391990123,10000
25,22,12.03442391990123,50000
50,22,17.344964838044316,100
50,22,17.344964838044316,500
50,22,17.344964838044316,1000
50,22,22.819032486731146,5000
50,22,22.819032486731146,10000
50,22,22.819032486731146,50000
75,22,11.833105370506217,100
75,22,13.416877905116268,500
75,22,13.416877905116268,1000
75,22,20.658995578323843,5000
75,22,20.658995578323843,10000
75,22,20.658995578323843,50000
100,22,10.945460601710169,100
100,22,10.945460601710169,500
100,22,13.645752207383138,1000
100,22,13.645752207383138,5000
100,22,13.645752207383138,10000
100,22,15.277752374729161,50000
10,23,6.629366763516308,100
10,23,6.629366763516308,500
10,23,6.629366763516308,1000
10,23,6.629366763516308,5000
10,23,6.629366763516308,10000
10,23,11.838698627578536,50000
25,23,7.0828674982618685,100
25,23,7.0828674982618685,500
25,23,7.0828674982618685,1000
25,23,7.0828674982618685,5000
25,23,7.0828674982618685,10000
25,23,11.192946529221992,50000
50,23,8.625008871916284,100
50,23,10.574697834236126,500
50,23,10.574697834236126,1000
50,23,10.574697834236126,5000
50,23,10.574697834236126,10000
50,23,12.421124842682916,50000
75,23,8.195508034803431,100
75,23,9.7146314098532,500
75,23,9.7146314098532,1000
75,23,17.245298471609136,5000
75,23,17.245298471609136,10000
75,23,17.245298471609136,50000
100,23,16.14069344553973,100
100,23,16.14069344553973,500
100,23,16.14069344553973,1000
100,23,30.874459344206862,5000
100,23,65.33988289729609,10000
100,23,65.33988289729609,50000
10,24,11.838698627578536,10000
10,24,11.838698627578536,50000
25,24,5.728241146448796,100
25,24,5.728241146448796,500
25,24,5.728241146448796,1000
25,24,5.728241146448796,5000
25,24,6.273639450678374,10000
25,24,28.095488728990656,50000
50,24,8.551188779524887,100
50,24,8.551188779524887,500
50,24,8.551188779524887,1000
50,24,8.551188779524887,5000
50,24,11.58295804881775,10000
50,24,20.084267908884307,50000
75,24,38.4266169856798,100
75,24,38.4266169856798,500
75,24,38.4266169856798,1000
75,24,38.4266169856798,5000
75,24,38.4266169856798,10000
75,24,38.4266169856798,50000
100,24,23.143115551145698,100
100,24,23.143115551145698,500
100,24,23.143115551145698,1000
100,24,23.143115551145698,5000
100,24,23.143115551145698,10000
100,24,23.143115551145698,50000
10,25,11.761654684905578,50000
25,25,5.6417900030215185,100
25,25,7.207367675220117,500
25,25,10.18746784002708,1000
25,25,10.18746784002708,5000
25,25,10.18746784002708,10000
25,25,15.000823956093955,50000
50,25,9.588748036302814,100
50,25,9.588748036302814,500
50,25,9.588748036302814,1000
50,25,9.588748036302814,5000
50,25,25.387716091886876,10000
50,25,25.387716091886876,50000
75,25,13.228451445688917,100
75,25,13.228451445688917,500
75,25,13.228451445688917,1000
75,25,15.996193241585077,5000
75,25,18.13374616247255,10000
75,25,18.13374616247255,50000
100,25,12.328782676468725,100
100,25,17.84412230352266,500
100,25,22.439887994020488,1000
100,25,22.439887994020488,5000
100,25,22.439887994020488,10000
100,25,34.877420348030014,50000
10,26,4.673465194428982,100
10,26,4.673465194428982,500
10,26,4.673465194428982,1000
10,26,4.673465194428982,5000
10,26,4.673465194428982,10000
10,26,4.673465194428982,50000
25,26,15.653254613974871,100
25,26,15.653254613974871,500
25,26,15.653254613974871,1000
25,26,15.653254613974871,5000
25,26,15.653254613974871,10000
25,26,15.653254613974871,50000
50,26,12.55803918057264,100
50,26,12.55803918057264,500
50,26,12.55803918057264,1000
50,26,12.55803918057264,5000
50,26,12.55803918057264,10000
50,26,15.595510212451005,50000
75,26,16.127741015478314,100
75,26,16.127741015478314,500
75,26,16.127741015478314,1000
75,26,16.127741015478314,5000
75,26,21.764908773904153,10000
75,26,32.174590130299016,50000
100,26,29.0164376849634,100
100,26,29.0164376849634,500
100,26,29.0164376849634,1000
100,26,29.0164376849634,5000
100,26,29.0164376849634,10000
100,26,29.0164376849634,50000
10,27,8.452884547969596,100
10,27,8.452884547969596,500
10,27,8.452884547969596,1000
10,27,15.640756188515702,5000
10,27,15.640756188515702,10000
10,27,15.640756188515702,50000
25,27,7.759827644785481,100
25,27,7.759827644785481,500
25,27,7.759827644785481,1000
25,27,8.697120232423744,5000
25,27,8.697120232423744,10000
25,27,8.697120232423744,50000
50,27,10.392236233477119,100
50,27,15.515395170873163,500
50,27,15.515395170873163,1000
50,27,15.515395170873163,5000
50,27,22.466619879954113,10000
50,27,22.466619879954113,50000
75,27,6.388315718905099,100
75,27,12.841633276828842,500
75,27,12.841633276828842,1000
75,27,12.841633276828842,5000
75,27,23.582054110224842,10000
75,27,31.160734738266978,50000
100,27,9.03035383369543,100
100,27,9.03035383369543,500
100,27,9.03035383369543,1000
100,27,9.03035383369543,5000
100,27,36.65836817324169,10000
100,27,36.65836817324169,50000
10,28,11.05322204400831,100
10,28,11.05322204400831,500
10,28,11.05322204400831,1000
10,28,11.05322204400831,5000
10,28,11.05322204400831,10000
10,28,11.05322204400831,50000
25,28,5.952131044718538,100
25,28,5.952131044718538,500
25,28,5.952131044718538,1000
25,28,5.952131044718538,5000
25,28,15.788748837168534,10000
25,28,15.788748837168534,50000
50,28,41.176595838963955,100
50,28,41.176595838963955,500
50,28,41.176595838963955,1000
50,28,41.176595838963955,5000
50,28,41.176595838963955,10000
50,28,41.176595838963955,50000
75,28,9.96398879075126,100
75,28,9.96398879075126,500
75,28,9.96398879075126,1000
75,28,17.73752745135751,5000
75,28,17.73752745135751,10000
75,28,25.094184588971004,50000
100,28,8.005086549454125,100
100,28,11.016113927979653,500
100,28,11.016113927979653,1000
100,28,18.738144017742336,5000
100,28,18.738144017742336,10000
100,28,20.840874888269543,50000
10,29,7.9766453045796375,100
10,29,7.9766453045796375,500
10,29,7.9766453045796375,1000
10,29,7.9766453045796375,5000
10,29,7.9766453045796375,10000
10,29,17.530676711651445,50000
50,29,5.72036346849483,100
50,29,5.72036346849483,500
50,29,5.72036346849483,1000
50,29,20.491581570838292,5000
50,29,20.491581570838292,10000
50,29,25.67004723508733,50000
75,29,18.768724404825527,100
75,29,18.768724404825527,500
75,29,18.768724404825527,1000
75,29,18.768724404825527,5000
75,29,18.768724404825527,10000
75,29,18.768724404825527,50000
100,29,8.597022455479514,100
100,29,8.597022455479514,500
100,29,20.773612072642102,1000
100,29,35.744560976696846,5000
100,29,35.744560976696846,10000
100,29,35.744560976696846,50000
25,30,8.309582980582725,100
25,30,9.444064846167581,500
25,30,9.65343177059756,1000
25,30,9.65343177059756,5000
25,30,9.65343177059756,10000
25,30,9.65343177059756,50000
50,30,9.277595905456812,100
50,30,9.277595905456812,500
50,30,9.277595905456812,1000
50,30,14.318470032754073,5000
50,30,14.318470032754073,10000
50,30,16.558697859675487,50000
75,30,7.84413912566113,100
75,30,8.524332396317407,500
75,30,8.524332396317407,1000
75,30,12.492713206205158,5000
75,30,29.186409379753947,10000
75,30,29.186409379753947,50000
100,30,11.466722926323563,100
100,30,11.490035714224591,500
100,30,11.490035714224591,1000
100,30,13.64953842492773,5000
100,30,35.60769305050111,10000
100,30,35.60769305050111,50000
25,31,16.429942787081004,100
25,31,16.429942787081004,500
25,31,16.429942787081004,1000
25,31,16.429942787081004,5000
25,31,16.429942787081004,10000
25,31,16.429942787081004,50000
50,31,18.70244831703501,100
50,31,18.70244831703501,500
50,31,18.70244831703501,1000
50,31,18.70244831703501,5000
50,31,18.70244831703501,10000
50,31,18.70244831703501,50000
75,31,18.421389816163792,100
75,31,18.421389816163792,500
75,31,18.421389816163792,1000
75,31,18.421389816163792,5000
75,31,18.421389816163792,10000
75,31,18.421389816163792,50000
100,31,18.326215709232788,100
100,31,18.326215709232788,500
100,31,18.326215709232788,1000
100,31,21.387653593787217,5000
100,31,21.387653593787217,10000
100,31,21.387653593787217,50000
10,32,11.761654684905578,50000
25,32,7.052420122376351,100
25,32,7.052420122376351,500
25,32,7.052420122376351,1000
25,32,7.052420122376351,5000
25,32,7.052420122376351,10000
25,32,11.6219275058698,50000
50,32,13.709388022875403,100
50,32,13.709388022875403,500
50,32,13.709388022875403,1000
50,32,13.709388022875403,5000
50,32,15.735944457610662,10000
50,32,15.735944457610662,50000
75,32,9.809847295814532,100
75,32,9.809847295814532,500
75,32,9.809847295814532,1000
75,32,12.263706939500631,5000
75,32,12.263706939500631,10000
75,32,19.64659330124102,50000
100,32,33.08381998751879,100
100,32,33.08381998751879,500
100,32,33.08381998751879,1000
100,32,33.08381998751879,5000
100,32,33.08381998751879,10000
100,32,33.08381998751879,50000
10,33,6.613528651813018,100
10,33,6.613528651813018,500
10,33,6.613528651813018,1000
10,33,6.613528651813018,5000
10,33,6.613528651813018,10000
10,33,17.530676711651445,50000
25,33,16.195226006511543,100
25,33,16.195226006511543,500
25,33,16.195226006511543,1000
25,33,16.195226006511543,5000
25,33,16.195226006511543,10000
25,33,16.195226006511543,50000
50,33,15.540956919857557,100
50,33,15.540956919857557,500
50,33,15.540956919857557,1000
50,33,15.540956919857557,5000
50,33,15.540956919857557,10000
50,33,33.94286658710291,50000
75,33,7.942878865543202,100
75,33,12.909673374542194,500
75,33,12.909673374542194,1000
75,33,12.909673374542194,5000
75,33,12.909673374542194,10000
75,33,16.10486032020882,50000
100,33,9.985198725110946,100
100,33,9.985198725110946,500
100,33,9.985198725110946,1000
100,33,18.95999995392686,5000
100,33,18.95999995392686,10000
100,33,24.597259549447774,50000
10,34,7.9766453045796375,5000
10,34,7.9766453045796375,10000
10,34,7.9766453045796375,50000
25,34,5.970337722864724,100
25,34,16.13010507705061,500
25,34,16.13010507705061,1000
25,34,16.13010507705061,5000
25,34,16.13010507705061,10000
25,34,16.13010507705061,50000
50,34,11.21097759217387,100
50,34,11.21097759217387,500
50,34,11.21097759217387,1000
50,34,11.21097759217387,5000
50,34,14.572238099516518,10000
50,34,19.322663891694738,50000
75,34,13.571633315630868,100
75,34,13.571633315630868,500
75,34,13.675699011606824,1000
75,34,13.675699011606824,5000
75,34,13.675699011606824,10000
75,34,13.675699011606824,50000
100,34,19.76805343481231,100
100,34,19.76805343481231,500
100,34,19.76805343481231,1000
100,34,19.76805343481231,5000
100,34,19.76805343481231,10000
