Loci,Replicate,Final_fitness,Generation
100,33,1.4353949176800933,50000
25,34,1.4235373249463634,50000
50,34,1.4020325515704763,50000
75,34,1.4382085283868278,50000
100,34,1.4867294946356966,50000
25,35,1.2705782148475313,50000
50,35,1.3369045933457204,50000
75,35,1.38480605319613,50000
100,35,1.3711904258208891,50000
25,36,1.2954739200750196,50000
50,36,1.2823468962567912,50000
75,36,1.3777361831169446,50000
100,36,1.4985652909390554,50000
25,37,1.3163018032364662,50000
50,37,1.4381826475760773,50000
75,37,1.414136267033115,50000
100,37,1.360866681274815,50000
25,38,1.3349470786435031,50000
50,38,1.3785854920755127,50000
75,38,1.4817607744840604,50000
100,38,1.4028952644577868,50000
25,39,1.307583777988355,50000
50,39,1.3236666175514353,50000
75,39,1.349488285753013,50000
100,39,1.3809403424324385,50000
25,40,1.2469804263011512,50000
50,40,1.376118207093029,50000
75,40,1.338863142548056,50000
100,40,1.3905853272012267,50000
25,41,1.2288721297703535,50000
50,41,1.3781541226453025,50000
75,41,1.403890020209932,50000
100,41,1.7113706117776513,50000
25,42,1.295106074663656,50000
50,42,1.3889315685639776,50000
75,42,1.4339830585445175,50000
100,42,1.383349535009603,50000
25,43,1.3561705253523357,50000
50,43,1.3490401959247695,50000
75,43,1.4129802528970596,50000
100,43,1.389697180110814,50000
25,44,1.2816529829838799,50000
50,44,1.3566677650710905,50000
75,44,1.3814690531515055,50000
100,44,1.4209111036701778,50000
25,45,1.285661536846888,50000
50,45,1.3075541083956843,50000
75,45,1.3706237398739471,50000
100,45,1.5427665187709787,50000
25,46,1.3074070440715342,50000
50,46,1.3012430063946399,50000
75,46,1.3700879708572948,50000
100,46,1.4222494988703278,50000
25,47,1.348925083108999,50000
50,47,1.356289057657167,50000
75,47,1.3323224623373513,50000
100,47,1.4786055322849618,50000
25,48,1.2058606190060537,50000
50,48,1.3318435818031984,50000
75,48,1.3055898500913259,50000
100,48,1.4544129620790933,50000
25,49,1.3141937060863909,50000
50,49,1.341062608255217,50000
75,49,1.366030349226417,50000
100,49,1.5505801558679992,50000
25,50,1.3314976134447116,50000
50,50,1.4521518565546496,50000
75,50,1.3416650715453695,50000
100,50,1.4437340534744234,50000
25,51,1.365831644424482,50000
50,51,1.3309634373326418,50000
75,51,1.4966648447641622,50000
100,51,1.3509569354400894,50000
25,52,1.4272758254254414,50000
50,52,1.3929930271424387,50000
75,52,1.3668338140339507,50000
100,52,1.5566759424511845,50000
25,53,1.316763738741811,50000
50,53,1.3448742816098425,50000
75,53,1.4145550140771488,50000
100,53,1.339908527466448,50000
25,54,1.4272758254254414,50000
50,54,1.3819956303606693,50000
75,54,1.514039158080016,50000
100,54,1.3975401204771178,50000
25,55,1.4385235169020398,50000
50,55,1.3036375934133568,50000
75,55,1.361901939548989,50000
100,55,1.3964592495374035,50000
25,56,1.3787744052511839,50000
50,56,1.3022412697821246,50000
75,56,1.429232978446675,50000
100,56,1.380294542326406,50000
25,57,1.3142462781731197,50000
50,57,1.3219781025616502,50000
75,57,1.3902503607190762,50000
100,57,1.4598407016924393,50000
25,58,1.3458919196993058,50000
50,58,1.3830150729074717,50000
75,58,1.2948634673035457,50000
100,58,1.368929329889137,50000
25,59,1.2521436049227619,50000
50,59,1.3290175094685341,50000
75,59,1.334110755984011,50000
100,59,1.3560141401563666,50000
25,60,1.3182848935935383,50000
50,60,1.2788439081999823,50000
75,60,1.3688940543043475,50000
100,60,1.3764724899955578,50000
25,61,1.3385685880487137,50000
50,61,1.3585150822754473,50000
75,61,1.4788914353858118,50000
100,61,1.444106878627038,50000
25,62,1.4100302555448518,50000
50,62,1.3111683292602492,50000
75,62,1.3538590324375381,50000
100,62,1.468020500024089,50000
25,63,1.356542854360593,50000
50,63,1.2739961408672287,50000
75,63,1.395702207640373,50000
100,63,1.4453458822187337,50000
25,64,1.390136181001906,50000
50,64,1.434605940151409,50000
75,64,1.3619328067805645,50000
100,64,1.4303603113510155,50000
25,65,1.2992664434332004,50000
50,65,1.3747411283529682,50000
75,65,1.3423558100857673,50000
100,65,1.454669505498251,50000
25,66,1.253533507000122,50000
50,66,1.2928681526778647,50000
75,66,1.5138237240226842,50000
100,66,1.3700487667534338,50000
25,67,1.2936099503812595,50000
50,67,1.3892304215965912,50000
75,67,1.361142697909676,50000
100,67,1.3686518880721714,50000
25,68,1.344403729979393,50000
50,68,1.340564581363524,50000
75,68,1.4302897793361404,50000
100,68,1.3793349894495337,50000
25,69,1.271212269649204,50000
50,69,1.3474040018800388,50000
75,69,1.3316685715334575,50000
100,69,1.4680570553726997,50000
25,70,1.2926429562038826,50000
50,70,1.3857717835242755,50000
75,70,1.3811158500864367,50000
100,70,1.3592945361678548,50000
25,71,1.2602209632384,50000
50,71,1.3062536865999086,50000
75,71,1.3250958837539366,50000
100,71,1.5113597927917404,50000
25,72,1.354487367633403,50000
50,72,1.3456140382194797,50000
75,72,1.354632527750467,50000
100,72,1.3980814216933124,50000
25,73,1.3132810526826453,50000
50,73,1.3609942261217696,50000
75,73,1.318316444142194,50000
100,73,1.3801147447410222,50000
25,74,1.341158853690485,50000
50,74,1.3076580548367343,50000
75,74,1.3379668394959712,50000
100,74,1.341482300316384,50000
25,75,1.2204113959698633,50000
50,75,1.3105551850446893,50000
75,75,1.3804152746648026,50000
100,75,1.4010512591166302,50000
25,76,1.2529633490510157,50000
50,76,1.3333512928286326,50000
75,76,1.3049954289491872,50000
100,76,1.456316166275554,50000
25,77,1.373400659292016,50000
50,77,1.4383759675486019,50000
75,77,1.355922921293082,50000
100,77,1.4288842302970233,50000
25,78,1.2892789032374756,50000
50,78,1.3285578297423044,50000
75,78,1.3224483434236374,50000
100,78,1.3480809175375927,50000
25,79,1.3922407578841929,50000
50,79,1.3147579136757659,50000
75,79,1.3585012164068875,50000
100,79,1.3787112552354157,50000
25,80,1.2924871158254838,50000
50,80,1.3903321629543925,50000
75,80,1.4383949009181043,50000
100,80,1.4164425814967314,50000
25,81,1.320939741455729,50000
50,81,1.4493357081993308,50000
75,81,1.3462390694109043,50000
100,81,1.3954991151432314,50000
25,82,1.2560743494499342,50000
50,82,1.4696710039030958,50000
75,82,1.4324312958056904,50000
100,82,1.3857660984459026,50000
25,83,1.347390319930846,50000
50,83,1.4750158720070827,50000
75,83,1.3428272535957049,50000
100,83,1.3643504795250654,50000
25,84,1.3253225311772143,50000
50,84,1.4505558896319077,50000
75,84,1.429518679217315,50000
100,84,1.4646125924178726,50000
25,85,1.2706049918084508,50000
50,85,1.2809297798595323,50000
75,85,1.4016324382217342,50000
100,85,1.4244140511118353,50000
25,86,1.3146906905511544,50000
50,86,1.3544781678601219,50000
75,86,1.2952740570055605,50000
100,86,1.3772830212675817,50000
25,87,1.2309087369253104,50000
50,87,1.343434753756818,50000
75,87,1.3342774410788159,50000
100,87,1.3584432582969894,50000
25,88,1.2602524498366559,50000
50,88,1.5283733078983117,50000
75,88,1.3123090463430072,50000
100,88,1.4486299564782879,50000
25,89,1.4589330429290508,50000
50,89,1.3456001883596456,50000
75,89,1.402355979003761,50000
100,89,1.3991955072882174,50000
25,90,1.2180978790985861,50000
50,90,1.3176355722010615,50000
75,90,1.3395691297710455,50000
100,90,1.4220202199440117,50000
25,91,1.3637378138762204,50000
50,91,1.367996614835243,50000
75,91,1.3841801798373612,50000
100,91,1.3564822869813273,50000
25,92,1.4439629453402376,50000
50,92,1.4775089045035743,50000
75,92,1.351499298068648,50000
100,92,1.3617778457705587,50000
25,93,1.3714641811282984,50000
50,93,1.321153439423975,50000
75,93,1.3808354463547048,50000
100,93,1.386688287138719,50000
25,94,1.386846640528651,50000
50,94,1.338019363454258,50000
75,94,1.3324228525311774,50000
100,94,1.4596188352165045,50000
25,95,1.2577955465764235,50000
50,95,1.4185128513877583,50000
75,95,1.3901031734060623,50000
100,95,1.3206812393214953,50000
25,96,1.2746505053730217,50000
50,96,1.3826635294574843,50000
75,96,1.5329194657903797,50000
100,96,1.5875362044939567,50000
25,97,1.2544928001672169,50000
50,97,1.3509495817575663,50000
75,97,1.3377957452549911,50000
100,97,1.3771197916965905,50000
25,98,1.2565364009342166,50000
50,98,1.5112334633303013,50000
75,98,1.455388763852774,50000
100,98,1.394763542878448,50000
25,99,1.2649653863257926,50000
50,99,1.3789546926256997,50000
75,99,1.359517770700696,50000
100,99,1.315921013280354,50000
25,100,1.32614362031111,50000
50,100,1.5304395046541128,50000
75,100,1.3387272389913394,50000
100,100,1.4415111078401062,50000
25,101,1.2270799826585193,50000
50,101,1.3276844842954432,50000
75,101,1.3382604523219737,50000
100,101,1.470530293757253,50000
25,102,1.352397687329208,50000
50,102,1.3488415435661691,50000
75,102,1.4065100265215136,50000
100,102,1.4313122176292847,50000
25,103,1.316444477525021,50000
50,103,1.3108396709597043,50000
75,103,1.4154718786946865,50000
100,103,1.3538831387860932,50000
25,104,1.4699999636210304,50000
50,104,1.2869581701749568,50000
75,104,1.3849616516043126,50000
100,104,1.5127983939237999,50000
25,105,1.2687037402179118,50000
50,105,1.307719152427492,50000
75,105,1.3530215438081126,50000
100,105,1.401416859183753,50000
25,106,1.2507247384002198,50000
50,106,1.4659885160279984,50000
75,106,1.3121005994796895,50000
100,106,1.4174646650467173,50000
25,107,1.3867020290251717,50000
50,107,1.329046328466964,50000
75,107,1.3612489888035624,50000
100,107,1.3845643139579928,50000
25,108,1.3554711165194846,50000
50,108,1.350556795766343,50000
75,108,1.3700380317287462,50000
100,108,1.543707784503678,50000
25,109,1.289912371981023,50000
50,109,1.3637763320941605,50000
75,109,1.4594808234764312,50000
100,109,1.3661193434458458,50000
25,110,1.3307908948889058,50000
50,110,1.310782746089429,50000
75,110,1.2986265817381133,50000
100,110,1.494019927249695,50000
25,111,1.5006007896110596,50000
50,111,1.4069702902992005,50000
75,111,1.3771997903795223,50000
100,111,1.3859929251293999,50000
25,112,1.278585375754044,50000
50,112,1.385718844756499,50000
75,112,1.3745220573799064,50000
100,112,1.374021084088821,50000
25,113,1.3971478844912475,50000
50,113,1.3608075947069336,50000
75,113,1.4046957704058871,50000
100,113,1.4031060052447404,50000
25,114,1.253817395660252,50000
50,114,1.3417676659098048,50000
75,114,1.3983276467066545,50000
100,114,1.5117448340938202,50000
25,115,1.4254012083825651,50000
50,115,1.3802074788592589,50000
75,115,1.357329321388782,50000
100,115,1.4236654490396323,50000
25,116,1.4012495822337268,50000
50,116,1.3295209210257009,50000
75,116,1.3781365467179254,50000
100,116,1.3911751072458296,50000
25,117,1.302385992079255,50000
50,117,1.366312888923758,50000
75,117,1.3596658975982723,50000
100,117,1.3985757674438242,50000
25,118,1.3407858246297222,50000
50,118,1.3073266674585784,50000
75,118,1.4010443451995414,50000
100,118,1.4236936588455675,50000
25,119,1.36019962314873,50000
50,119,1.3958671750161935,50000
75,119,1.3801482409564665,50000
100,119,1.5158220305649515,50000
25,120,1.2625808340566822,50000
50,120,1.3837446258285098,50000
75,120,1.4173226599424291,50000
100,120,1.693828163253176,50000
25,121,1.3250734283689818,50000
50,121,1.3911414942270752,50000
75,121,1.323101840587859,50000
100,121,1.3860051269498668,50000
25,122,1.3706762691619176,50000
50,122,1.407715988439538,50000
75,122,1.3302106962723907,50000
100,122,1.478821719518813,50000
25,123,1.2697075487388256,50000
50,123,1.3859859578939102,50000
75,123,1.3999471856064374,50000
100,123,1.400720839326678,50000
25,124,1.3940436138060717,50000
50,124,1.3615582811856926,50000
75,124,1.3526997174901987,50000
100,124,1.4817183376458845,50000
25,125,1.3652139325822699,50000
50,125,1.3303846556985364,50000
75,125,1.3407127253587616,50000
100,125,1.3464534279769174,50000
25,126,1.300786542888881,50000
50,126,1.4466166613753182,50000
75,126,1.427164802406935,50000
100,126,1.3854540452445965,50000
25,127,1.324182108776457,50000
50,127,1.3137720965413968,50000
75,127,1.4117675971378407,50000
100,127,1.3367057542895069,50000
25,128,1.2999489630436212,50000
50,128,1.3333102364235074,50000
75,128,1.5461089257417704,50000
100,128,1.374650098712708,50000
25,129,1.4062326019464364,50000
50,129,1.3498441878860117,50000
75,129,1.4479612814695997,50000
100,129,1.5907338320701914,50000
25,130,1.2892789032374756,50000
50,130,1.4760643131418696,50000
75,130,1.382492424557498,50000
100,130,1.4690247374763254,50000
25,131,1.348925083108999,50000
50,131,1.4502020824105262,50000
75,131,1.432696910353286,50000
100,131,1.383236752848935,50000
25,132,1.3469084457228175,50000
50,132,1.3457285240564296,50000
75,132,1.337169952684011,50000
100,132,1.5230327426299182,50000
25,133,1.2996259903150331,50000
50,133,1.4486264334304901,50000
75,133,1.3936256853201772,50000
100,133,1.4084618266491362,50000
25,134,1.448306498162858,50000
50,134,1.3033232465309705,50000
75,134,1.423783047741749,50000
100,134,1.5449466842744362,50000
25,135,1.3424436965950062,50000
50,135,1.357223913632992,50000
75,135,1.4277790941359767,50000
100,135,1.4148065687336597,50000
25,136,1.2180510861662168,50000
50,136,1.3464910358229343,50000
75,136,1.3038010630276098,50000
100,136,1.3982463114026917,50000
25,137,1.3050347541145197,50000
50,137,1.3682484595555982,50000
75,137,1.426431216938433,50000
100,137,1.4012901980077073,50000
25,138,1.2521749871968078,50000
50,138,1.315101847947114,50000
75,138,1.4350421022315307,50000
100,138,1.3652251515576053,50000
25,139,1.2975530923236644,50000
50,139,1.6245420841039764,50000
75,139,1.3389227711968552,50000
100,139,1.473345132010658,50000
25,140,1.2469804263011512,50000
50,140,1.3735363335137467,50000
75,140,1.3858476466022307,50000
100,140,1.4465436887538257,50000
25,141,1.241485871998195,50000
50,141,1.3180085451675292,50000
75,141,1.4442236677947562,50000
100,141,1.4657207663850131,50000
50,142,1.3437649071668831,50000
75,142,1.3141076580107873,50000
100,142,1.5140043272180472,50000
25,143,1.3119768142393302,50000
50,143,1.3506757145091173,50000
75,143,1.404418371960391,50000
100,143,1.3771180562598193,50000
25,144,1.4079789657793464,50000
50,144,1.4258903010252593,50000
75,144,1.326278268187597,50000
100,144,1.5796713108372094,50000
25,145,1.2261874020035206,50000
50,145,1.3432563983502748,50000
75,145,1.3847889849756005,50000
100,145,1.3758130953724979,50000
25,146,1.2431149265078687,50000
50,146,1.3301361837573218,50000
75,146,1.4004277904467959,50000
100,146,1.3842638158554599,50000
25,147,1.2951653682730475,50000
50,147,1.4482462434723964,50000
75,147,1.4431110277847103,50000
100,147,1.4328989156513978,50000
25,148,1.3516120870665642,50000
50,148,1.4166273931575868,50000
75,148,1.3442655458624797,50000
100,148,1.3894619452532706,50000
25,149,1.36019962314873,50000
50,149,1.2827610881843317,50000
75,149,1.4015027649776595,50000
100,149,1.3470269433877413,50000
25,150,1.217928398937097,50000
50,150,1.3657994291200481,50000
75,150,1.3835809161118022,50000
100,150,1.4052466763513922,50000
25,151,1.2661391064639986,50000
50,151,1.3521636649604762,50000
75,151,1.3694142603547284,50000
100,151,1.38432254508761,50000
25,152,1.3307908948889058,50000
50,152,1.3479622950673171,50000
75,152,1.3770417156112085,50000
100,152,1.3475056496482472,50000
25,153,1.2658658674085785,50000
50,153,1.3679283444864945,50000
75,153,1.4319120887567323,50000
100,153,1.3860369051015782,50000
25,154,1.218093619806132,50000
50,154,1.3777100956978547,50000
75,154,1.3883171556866634,50000
100,154,1.4164153878270724,50000
25,155,1.3289565079446426,50000
50,155,1.3221220023986255,50000
75,155,1.2996350884593626,50000
100,155,1.3712379559499577,50000
25,156,1.272370429137697,50000
50,156,1.2668389756451566,50000
75,156,1.4406923981620863,50000
100,156,1.478273053196936,50000
25,157,1.2980283748370944,50000
50,157,1.3557856011722056,50000
75,157,1.3562589789105768,50000
100,157,1.4379265720048608,50000
25,158,1.266187596476619,50000
50,158,1.373096696314579,50000
75,158,1.3127689247801426,50000
100,158,1.4760226253626918,50000
25,159,1.3119768142393302,50000
50,159,1.2708753428065453,50000
75,159,1.4443200489132386,50000
100,159,1.5811531127426057,50000
25,160,1.3374309412750582,50000
50,160,1.3959379365534932,50000
75,160,1.3502392177835505,50000
100,160,1.3108702285146923,50000
25,161,1.3319545341515082,50000
50,161,1.4653444095597516,50000
75,161,1.4312221803813294,50000
100,161,1.3619095567852584,50000
25,162,1.3421343335213938,50000
50,162,1.4484816307598982,50000
75,162,1.466951101892266,50000
100,162,1.3776792152305024,50000
25,163,1.3850898011202748,50000
50,163,1.3162974114441355,50000
75,163,1.4005407846660483,50000
100,163,1.3445662369769036,50000
25,164,1.3137139289634963,50000
50,164,1.2950518524726196,50000
75,164,1.3725409028362014,50000
100,164,1.4512675447476249,50000
25,165,1.3706132582188315,50000
50,165,1.396428681276657,50000
75,165,1.391821881897141,50000
100,165,1.39651796247612,50000
25,166,1.277602975753222,50000
50,166,1.35700510307908,50000
75,166,1.4232969525573165,50000
100,166,1.4910534712183248,50000
50,167,1.3054499806078501,50000
75,167,1.360309168155171,50000
100,167,1.35870196741622,50000
25,168,1.3323892028848783,50000
50,168,1.338225136427072,50000
75,168,1.4317376899320973,50000
100,168,1.405961956469832,50000
25,169,1.259029782687431,50000
50,169,1.4268089241768396,50000
75,169,1.3724574814449586,50000
100,169,1.3401512715056667,50000
25,170,1.3531175914519746,50000
50,170,1.3423135616277726,50000
75,170,1.3173301948647214,50000
100,170,1.39787504927368,50000
25,171,1.3957968656902682,50000
50,171,1.3543774327216311,50000
75,171,1.4334961984914196,50000
100,171,1.483346002561527,50000
25,172,1.3424436965950062,50000
50,172,1.3889845518467685,50000
75,172,1.3831182390911847,50000
100,172,1.4438686066336701,50000
25,173,1.2654683659388706,50000
50,173,1.3184087073948005,50000
75,173,1.4241178773806646,50000
100,173,1.4730206719987293,50000
25,174,1.308005580931224,50000
50,174,1.338334638216373,50000
75,174,1.3713833245551879,50000
100,174,1.4124795431395938,50000
25,175,1.296330491704372,50000
50,175,1.2639639156808917,50000
75,175,1.4119751512441723,50000
100,175,1.389928205972929,50000
25,176,1.3830310682919817,50000
50,176,1.3628923286309316,50000
75,176,1.3842055328363532,50000
100,176,1.4031877579630887,50000
25,177,1.3498734318262644,50000
50,177,1.3242358074170772,50000
75,177,1.396869593862477,50000
100,177,1.6044468168728887,50000
25,178,1.3584942878952653,50000
50,178,1.327296330037891,50000
75,178,1.4342584205278968,50000
100,178,1.3751227358558205,50000
25,179,1.2947392910350948,50000
50,179,1.4067168931004637,50000
75,179,1.4308107303239601,50000
100,179,1.4295130062301984,50000
25,180,1.3343621869906879,50000
50,180,1.4106258263381681,50000
75,180,1.451554998872425,50000
100,180,1.394547571145923,50000
25,181,1.2680830236719023,50000
50,181,1.3843651907603325,50000
75,181,1.4099400445689956,50000
100,181,1.4075884781014292,50000
25,182,1.312870996690368,50000
50,182,1.44265753128223,50000
75,182,1.3926016012578548,50000
100,182,1.3499132630983854,50000
25,183,1.3381255076410905,50000
50,183,1.4132428012690958,50000
75,183,1.332276820046314,50000
100,183,1.4392530534216543,50000
25,184,1.3125755847809266,50000
50,184,1.3179306761762342,50000
75,184,1.378691736941295,50000
100,184,1.6776646520034841,50000
25,185,1.3244951866981436,50000
50,185,1.4022253132981382,50000
75,185,1.3558537641740633,50000
100,185,1.4480305589748044,50000
25,186,1.3420827623961924,50000
50,186,1.404934399312868,50000
75,186,1.3430228521529057,50000
100,186,1.4521068921891562,50000
25,187,1.2809567549397014,50000
50,187,1.3414261583757685,50000
75,187,1.35213638447272,50000
100,187,1.383535123009425,50000
25,188,1.320939741455729,50000
50,188,1.3397112344482383,50000
75,188,1.452976379487093,50000
100,188,1.350843186492683,50000
25,189,1.4009180946146078,50000
50,189,1.2836625958319507,50000
75,189,1.3693616958729813,50000
100,189,1.3150733091762028,50000
25,190,1.2816529829838799,50000
50,190,1.3621098991822798,50000
75,190,1.3702788639540457,50000
100,190,1.3689697237219733,50000
25,191,1.3735543660406964,50000
50,191,1.271333580309219,50000
75,191,1.4314167988983444,50000
100,191,1.4877492739131688,50000
25,192,1.2859952722093353,50000
50,192,1.3852766367013924,50000
75,192,1.3247604648317441,50000
100,192,1.382413261720358,50000
25,193,1.24664221195917,50000
50,193,1.4052652074614151,50000
75,193,1.3669437779621583,50000
100,193,1.4114792159532292,50000
25,194,1.3374309412750582,50000
50,194,1.3035600687209126,50000
75,194,1.358200402561368,50000
100,194,1.383817089768031,50000
25,195,1.281996029375258,50000
50,195,1.3131416851789701,50000
75,195,1.3400184057876996,50000
100,195,1.43579625308266,50000
25,196,1.3068596149262524,50000
50,196,1.372249907359268,50000
75,196,1.400688412115673,50000
100,196,1.6192726236201134,50000
25,197,1.3516120870665642,50000
50,197,1.3090680375705415,50000
75,197,1.3347193183904003,50000
100,197,1.39179137786557,50000
25,198,1.281566249896012,50000
50,198,1.36420648069787,50000
75,198,1.4725838190142468,50000
100,198,1.4014185215874928,50000
25,199,1.263056106817597,50000
50,199,1.3535489135777852,50000
75,199,1.3789078592885795,50000
100,199,1.3855158423173242,50000
25,200,1.3125755847809266,50000
50,200,1.4208042765516644,50000
75,200,1.3752609218021707,50000
100,200,1.3955698232129694,50000
