Step,Fitness,CurrentGenomeSize,FinalGenomeSize,StartingLoci,Replicate
10209,1.4563340144986563,7.0,8.0,5,1243
10447,1.5490614454735214,8.0,8.0,5,1243
0,1.0391186245334614,5.0,6.0,5,1244
118,1.1130949714268537,5.0,6.0,5,1244
162,1.3237005057960323,6.0,6.0,5,1244
0,0.9733880261798502,5.0,5.0,5,1245
55,1.1795740417359968,5.0,5.0,5,1245
291,1.2574601575445006,6.0,5.0,5,1245
1016,1.358639095980177,5.0,5.0,5,1245
0,1.0714536574927,5.0,7.001,5,1246
176,1.2140999916523836,6.0,7.001,5,1246
1434,1.5908036595935544,7.0,7.001,5,1246
1566,1.7714452799809708,7.0,7.001,5,1246
0,0.9410535928735749,5.0,4.0,5,1247
52,1.0734901532031478,5.0,4.0,5,1247
86,1.2699935268873372,4.0,4.0,5,1247
0,0.8299071546063426,5.0,5.003,5,1248
15,1.339261191118021,5.0,5.003,5,1248
0,1.0117405870568388,5.0,5.004,5,1249
64,1.1823930332851038,5.0,5.004,5,1249
204,1.2920100374362202,4.0,5.004,5,1249
22021,1.5333324244788251,5.0,5.004,5,1249
0,1.2578405131895514,5.0,6.0,5,1250
5070,1.4138691565252821,5.0,6.0,5,1250
5206,1.7845790010564742,6.0,6.0,5,1250
0,0.811413564252041,5.0,8.509,5,1251
16,1.2180233663683526,5.0,8.509,5,1251
46230,1.3733432568391575,6.0,8.509,5,1251
46736,1.4095855543216036,7.0,8.509,5,1251
47749,1.480841402703515,8.0,8.509,5,1251
49985,1.4932693212175983,9.0,8.509,5,1251
49987,1.480841402703515,8.0,8.509,5,1251
49993,1.4932693212175983,9.0,8.509,5,1251
49995,1.480841402703515,8.0,8.509,5,1251
49996,1.4932693212175983,9.0,8.509,5,1251
0,1.206220450840604,5.0,7.001,5,1252
165,1.2673391637960132,5.0,7.001,5,1252
201,1.4628870681126143,5.0,7.001,5,1252
270,1.588224701504228,6.0,7.001,5,1252
4934,1.6424685628995284,6.0,7.001,5,1252
4935,1.588224701504228,6.0,7.001,5,1252
4936,1.6424685628995284,6.0,7.001,5,1252
6749,1.7239322351246205,7.0,7.001,5,1252
0,1.0980695733611507,5.0,7.995,5,1253
50,1.2902344444723606,5.0,7.995,5,1253
90,1.4305739971064866,5.0,7.995,5,1253
238,1.4813346231162878,6.0,7.995,5,1253
863,1.5707897368957486,7.0,7.995,5,1253
2514,1.5984553908716976,8.0,7.995,5,1253
2522,1.5707897368957486,7.0,7.995,5,1253
2526,1.5984553908716976,8.0,7.995,5,1253
0,0.9546562695135754,5.0,5.0,5,1254
38,1.1549959202104045,5.0,5.0,5,1254
192,1.2184194926486196,6.0,5.0,5,1254
358,1.32120573282482,5.0,5.0,5,1254
0,1.0976640816659855,5.0,8.016,5,1255
77,1.2065336168460679,6.0,8.016,5,1255
42017,1.3597023174095244,7.0,8.016,5,1255
42095,1.4116069442595391,7.0,8.016,5,1255
42096,1.3597023174095244,7.0,8.016,5,1255
42097,1.4116069442595391,7.0,8.016,5,1255
42241,1.4930354863663324,8.0,8.016,5,1255
0,0.9647694960955904,5.0,6.009,5,1256
67,1.118250629066529,6.0,6.009,5,1256
149,1.1876920871475947,6.0,6.009,5,1256
150,1.118250629066529,6.0,6.009,5,1256
151,1.1876920871475947,6.0,6.009,5,1256
0,1.0011222613919286,5.0,6.0,5,1257
151,1.0886543150769674,5.0,6.0,5,1257
499,1.1718454132544611,6.0,6.0,5,1257
782,1.1944779100296457,6.0,6.0,5,1257
0,1.0550079414504092,5.0,6.0,5,1258
53,1.1657197318863448,5.0,6.0,5,1258
788,1.3968714476222355,5.0,6.0,5,1258
879,1.7718735831819374,6.0,6.0,5,1258
0,1.1609667061418025,5.0,7.0,5,1259
277,1.2464070348828755,6.0,7.0,5,1259
1080,1.4763404603978205,7.0,7.0,5,1259
0,0.9644853680458265,5.0,5.0,5,1260
57,1.0931705002585652,6.0,5.0,5,1260
58,1.279609860530113,4.0,5.0,5,1260
13916,1.5034972246434468,5.0,5.0,5,1260
0,0.8567585884526215,5.0,7.001,5,1261
33,1.0936180959740696,4.0,7.001,5,1261
138,1.148050757926101,6.0,7.001,5,1261
191,1.2359861658335847,6.0,7.001,5,1261
1218,1.2862428677399067,7.0,7.001,5,1261
10051,1.675831278920874,7.0,7.001,5,1261
0,1.025321089865474,5.0,5.001,5,1262
35,1.2894286238833013,5.0,5.001,5,1262
630,1.2844010053089463,5.0,5.001,5,1262
631,1.2894286238833013,5.0,5.001,5,1262
632,1.2844010053089463,5.0,5.001,5,1262
678,1.2894286238833013,5.0,5.001,5,1262
679,1.2844010053089463,5.0,5.001,5,1262
738,1.2894286238833013,5.0,5.001,5,1262
993,1.32779545720691,6.0,5.001,5,1262
1154,1.4116702137985504,6.0,5.001,5,1262
1411,1.5179551788220935,5.0,5.001,5,1262
1412,1.4116702137985504,6.0,5.001,5,1262
1415,1.5179551788220935,5.0,5.001,5,1262
0,0.7943339991692311,5.0,6.0,5,1263
25,1.0930622875025533,6.0,6.0,5,1263
111,1.125839844502149,6.0,6.0,5,1263
206,1.1952149853694176,6.0,6.0,5,1263
8231,1.3131729177530713,7.0,6.0,5,1263
8434,1.3651050015293247,7.0,6.0,5,1263
10002,1.3809713296361554,6.0,6.0,5,1263
10003,1.447573618454495,6.0,6.0,5,1263
0,0.8500997542473097,5.0,5.997,5,1264
14,1.2510481022047646,5.0,5.997,5,1264
49,1.3995295463086326,5.0,5.997,5,1264
178,1.498770546548758,6.0,5.997,5,1264
1420,1.5095156054672472,7.0,5.997,5,1264
1676,1.541800123784239,7.0,5.997,5,1264
1677,1.5095156054672472,7.0,5.997,5,1264
1681,1.541800123784239,7.0,5.997,5,1264
1682,1.5095156054672472,7.0,5.997,5,1264
1685,1.541800123784239,7.0,5.997,5,1264
1690,1.5095156054672472,7.0,5.997,5,1264
1691,1.541800123784239,7.0,5.997,5,1264
4786,1.5487964801475496,6.0,5.997,5,1264
4787,1.541800123784239,7.0,5.997,5,1264
4789,1.5487964801475496,6.0,5.997,5,1264
4790,1.541800123784239,7.0,5.997,5,1264
4801,1.5487964801475496,6.0,5.997,5,1264
4802,1.541800123784239,7.0,5.997,5,1264
4807,1.5487964801475496,6.0,5.997,5,1264
4811,1.541800123784239,7.0,5.997,5,1264
4818,1.5487964801475496,6.0,5.997,5,1264
4820,1.541800123784239,7.0,5.997,5,1264
4821,1.5487964801475496,6.0,5.997,5,1264
4829,1.541800123784239,7.0,5.997,5,1264
4836,1.5487964801475496,6.0,5.997,5,1264
4837,1.541800123784239,7.0,5.997,5,1264
4838,1.5487964801475496,6.0,5.997,5,1264
4842,1.541800123784239,7.0,5.997,5,1264
4846,1.5487964801475496,6.0,5.997,5,1264
0,1.0678698013658172,5.0,7.0,5,1265
99,1.1435994233591462,5.0,7.0,5,1265
170,1.2552802988079386,5.0,7.0,5,1265
359,1.3867340095650613,6.0,7.0,5,1265
447,1.600991376954572,7.0,7.0,5,1265
521,1.6830847472964139,7.0,7.0,5,1265
0,1.0820173421661592,5.0,5.0,5,1266
84,1.2093517054518175,5.0,5.0,5,1266
0,0.9779181592660503,5.0,4.0,5,1267
77,1.1119436900893873,5.0,4.0,5,1267
2949,1.15978650014186,4.0,4.0,5,1267
2952,1.1119436900893873,5.0,4.0,5,1267
2953,1.15978650014186,4.0,4.0,5,1267
9383,1.2769924012251974,4.0,4.0,5,1267
0,0.8936490259482169,5.0,6.0,5,1268
34,1.1001145450934189,4.0,6.0,5,1268
3745,1.1922289399069494,5.0,6.0,5,1268
3786,1.35194943535888,5.0,6.0,5,1268
28014,1.4175099889524474,5.0,6.0,5,1268
28406,1.503392779098373,6.0,6.0,5,1268
28408,1.4175099889524474,5.0,6.0,5,1268
28409,1.503392779098373,6.0,6.0,5,1268
0,0.9672203455241369,5.0,6.0,5,1269
41,1.2241935285899308,5.0,6.0,5,1269
687,1.2993165983806716,4.0,6.0,5,1269
1344,1.319160931642261,5.0,6.0,5,1269
1364,1.2993165983806716,4.0,6.0,5,1269
1365,1.319160931642261,5.0,6.0,5,1269
1377,1.2993165983806716,4.0,6.0,5,1269
1379,1.319160931642261,5.0,6.0,5,1269
1382,1.2993165983806716,4.0,6.0,5,1269
1385,1.319160931642261,5.0,6.0,5,1269
10694,1.4712339607242044,6.0,6.0,5,1269
0,1.0155406580338397,5.0,8.001,5,1270
44,1.16783324403801,6.0,8.001,5,1270
264,1.2503439996622674,6.0,8.001,5,1270
373,1.354575503930294,7.0,8.001,5,1270
35419,1.5320763826556658,7.0,8.001,5,1270
39367,1.546745501679863,8.0,8.001,5,1270
39369,1.5320763826556658,7.0,8.001,5,1270
39442,1.546745501679863,8.0,8.001,5,1270
39444,1.5320763826556658,7.0,8.001,5,1270
39447,1.546745501679863,8.0,8.001,5,1270
39450,1.5320763826556658,7.0,8.001,5,1270
39451,1.546745501679863,8.0,8.001,5,1270
39456,1.5320763826556658,7.0,8.001,5,1270
39467,1.546745501679863,8.0,8.001,5,1270
39468,1.5320763826556658,7.0,8.001,5,1270
39474,1.546745501679863,8.0,8.001,5,1270
0,1.0235519703910467,5.0,5.0,5,1271
44,1.3338003485281436,5.0,5.0,5,1271
55,1.5359413414813379,5.0,5.0,5,1271
0,0.9870447672219018,5.0,6.0,5,1272
95,1.1379339745781947,5.0,6.0,5,1272
361,1.1636339536910025,5.0,6.0,5,1272
632,1.1980850890886192,4.0,6.0,5,1272
889,1.2658658157121838,5.0,6.0,5,1272
20574,1.295469103050001,5.0,6.0,5,1272
21196,1.3298967886184077,6.0,6.0,5,1272
21229,1.4000836271345576,6.0,6.0,5,1272
21230,1.4287373801950478,6.0,6.0,5,1272
21576,1.4620916396815182,6.0,6.0,5,1272
0,1.0866182625570457,5.0,6.0,5,1273
260,1.24750172424123,6.0,6.0,5,1273
468,1.2741065023546088,5.0,6.0,5,1273
472,1.24750172424123,6.0,6.0,5,1273
508,1.2741065023546088,5.0,6.0,5,1273
942,1.4120583735474903,6.0,6.0,5,1273
0,0.9825587200761562,5.0,6.0,5,1274
37,1.258064499756227,5.0,6.0,5,1274
161,1.3245912369175679,6.0,6.0,5,1274
380,1.397549668669879,7.0,6.0,5,1274
1596,1.449412645011706,6.0,6.0,5,1274
0,0.8248980954109405,5.0,6.0,5,1275
34,1.1384803007489315,5.0,6.0,5,1275
70,1.2346976605547255,5.0,6.0,5,1275
90,1.5175946683860992,6.0,6.0,5,1275
0,1.127871585094533,5.0,6.001,5,1276
124,1.3125582126421882,6.0,6.001,5,1276
0,1.1005033594499938,5.0,5.009,5,1277
70,1.238877849826096,5.0,5.009,5,1277
147,1.35046912551119,4.0,5.009,5,1277
1166,1.475513375989576,5.0,5.009,5,1277
0,1.0012695405274084,5.0,5.999,5,1278
55,1.1315482278989601,5.0,5.999,5,1278
868,1.2782529758294243,6.0,5.999,5,1278
5031,1.2779794740398778,6.0,5.999,5,1278
5032,1.2782529758294243,6.0,5.999,5,1278
5064,1.2779794740398778,6.0,5.999,5,1278
5082,1.2782529758294243,6.0,5.999,5,1278
24861,1.2779794740398778,6.0,5.999,5,1278
24862,1.2782529758294243,6.0,5.999,5,1278
24864,1.2779794740398778,6.0,5.999,5,1278
24871,1.2782529758294243,6.0,5.999,5,1278
24872,1.2779794740398778,6.0,5.999,5,1278
24875,1.2782529758294243,6.0,5.999,5,1278
24885,1.2779794740398778,6.0,5.999,5,1278
24886,1.2782529758294243,6.0,5.999,5,1278
24887,1.2779794740398778,6.0,5.999,5,1278
24937,1.2782529758294243,6.0,5.999,5,1278
24938,1.2779794740398778,6.0,5.999,5,1278
24947,1.2782529758294243,6.0,5.999,5,1278
24981,1.2779794740398778,6.0,5.999,5,1278
24984,1.2782529758294243,6.0,5.999,5,1278
24986,1.2779794740398778,6.0,5.999,5,1278
24990,1.2782529758294243,6.0,5.999,5,1278
24993,1.2779794740398778,6.0,5.999,5,1278
24994,1.2782529758294243,6.0,5.999,5,1278
24997,1.2779794740398778,6.0,5.999,5,1278
24998,1.2782529758294243,6.0,5.999,5,1278
25010,1.2779794740398778,6.0,5.999,5,1278
25012,1.2782529758294243,6.0,5.999,5,1278
25013,1.2779794740398778,6.0,5.999,5,1278
25014,1.2782529758294243,6.0,5.999,5,1278
25046,1.2779794740398778,6.0,5.999,5,1278
25074,1.2782529758294243,6.0,5.999,5,1278
25075,1.2779794740398778,6.0,5.999,5,1278
25136,1.2782529758294243,6.0,5.999,5,1278
25206,1.2779794740398778,6.0,5.999,5,1278
25207,1.2782529758294243,6.0,5.999,5,1278
25226,1.2779794740398778,6.0,5.999,5,1278
25230,1.2782529758294243,6.0,5.999,5,1278
25275,1.2779794740398778,6.0,5.999,5,1278
25278,1.2782529758294243,6.0,5.999,5,1278
25282,1.2779794740398778,6.0,5.999,5,1278
25287,1.2782529758294243,6.0,5.999,5,1278
25292,1.2779794740398778,6.0,5.999,5,1278
25297,1.2782529758294243,6.0,5.999,5,1278
0,1.0100159170217915,5.0,6.0,5,1279
42,1.3127853585239213,6.0,6.0,5,1279
0,0.9012917754734839,5.0,5.0,5,1280
41,1.0934117371027512,5.0,5.0,5,1280
314,1.2612399182538112,4.0,5.0,5,1280
2971,1.2927744558090082,5.0,5.0,5,1280
2973,1.2612399182538112,4.0,5.0,5,1280
2974,1.2927744558090082,5.0,5.0,5,1280
0,1.0600976130840358,5.0,5.006,5,1281
80,1.2166387248577788,6.0,5.006,5,1281
561,1.2421736022972552,5.0,5.006,5,1281
565,1.2166387248577788,6.0,5.006,5,1281
567,1.2421736022972552,5.0,5.006,5,1281
568,1.2166387248577788,6.0,5.006,5,1281
569,1.2421736022972552,5.0,5.006,5,1281
0,1.058344754626721,5.0,5.003,5,1282
71,1.2324710626480702,5.0,5.003,5,1282
40121,1.232197303503368,6.0,5.003,5,1282
40124,1.2324710626480702,5.0,5.003,5,1282
40125,1.232197303503368,6.0,5.003,5,1282
40134,1.2324710626480702,5.0,5.003,5,1282
40145,1.232197303503368,6.0,5.003,5,1282
40164,1.2324710626480702,5.0,5.003,5,1282
40198,1.232197303503368,6.0,5.003,5,1282
40203,1.2324710626480702,5.0,5.003,5,1282
40204,1.232197303503368,6.0,5.003,5,1282
40206,1.2324710626480702,5.0,5.003,5,1282
40207,1.232197303503368,6.0,5.003,5,1282
40230,1.2324710626480702,5.0,5.003,5,1282
40265,1.232197303503368,6.0,5.003,5,1282
40267,1.2324710626480702,5.0,5.003,5,1282
40273,1.232197303503368,6.0,5.003,5,1282
40278,1.2324710626480702,5.0,5.003,5,1282
40440,1.232197303503368,6.0,5.003,5,1282
40441,1.2324710626480702,5.0,5.003,5,1282
40442,1.232197303503368,6.0,5.003,5,1282
40541,1.2324710626480702,5.0,5.003,5,1282
0,0.8227729538134387,5.0,6.0,5,1283
25,1.038792879953103,5.0,6.0,5,1283
63,1.19925906642454,5.0,6.0,5,1283
253,1.2869921592282259,6.0,6.0,5,1283
264,1.3614502260749408,6.0,6.0,5,1283
344,1.5169138062578171,6.0,6.0,5,1283
0,0.9249687562818897,5.0,5.002,5,1284
17,1.3471135332173763,5.0,5.002,5,1284
0,1.034970227844145,5.0,6.002,5,1285
48,1.2434735681997635,5.0,6.002,5,1285
21269,1.3500067409993657,6.0,6.002,5,1285
0,0.9971333179151722,5.0,8.0,5,1286
106,1.0369571686297878,5.0,8.0,5,1286
107,0.9971333179151722,5.0,8.0,5,1286
110,1.0369571686297878,5.0,8.0,5,1286
123,1.126067799905087,6.0,8.0,5,1286
306,1.2099383340898962,7.0,8.0,5,1286
1392,1.2686988788391211,8.0,8.0,5,1286
0,0.8994625990111427,5.0,5.0,5,1287
20,1.314008714039208,5.0,5.0,5,1287
1466,1.344099920111732,6.0,5.0,5,1287
1473,1.314008714039208,5.0,5.0,5,1287
1476,1.344099920111732,6.0,5.0,5,1287
14692,1.4333385846368252,6.0,5.0,5,1287
15724,1.4448620718783658,6.0,5.0,5,1287
15795,1.5594054015892378,7.0,5.0,5,1287
35663,1.624052989255676,5.0,5.0,5,1287
0,1.0664739919129658,5.0,7.999,5,1288
46,1.2204709053125702,5.0,7.999,5,1288
125,1.326537727888715,6.0,7.999,5,1288
7424,1.4726454696740423,8.0,7.999,5,1288
10070,1.6746754974335372,8.0,7.999,5,1288
0,1.0534258725771908,5.0,7.998,5,1289
190,1.203271870211244,6.0,7.998,5,1289
1780,1.210745424931196,7.0,7.998,5,1289
1781,1.203271870211244,6.0,7.998,5,1289
1787,1.210745424931196,7.0,7.998,5,1289
44916,1.3242488344025023,8.0,7.998,5,1289
0,0.922445925393664,5.0,4.997,5,1290
28,1.1729343859076988,6.0,4.997,5,1290
40,1.3225257348032664,6.0,4.997,5,1290
22743,1.4122691215875802,5.0,4.997,5,1290
0,0.9515843545834968,5.0,5.0,5,1291
29,1.1763756784048975,5.0,5.0,5,1291
431,1.2043051474100765,5.0,5.0,5,1291
439,1.198969688207788,5.0,5.0,5,1291
443,1.2043051474100765,5.0,5.0,5,1291
450,1.198969688207788,5.0,5.0,5,1291
451,1.2043051474100765,5.0,5.0,5,1291
453,1.198969688207788,5.0,5.0,5,1291
455,1.2043051474100765,5.0,5.0,5,1291
472,1.198969688207788,5.0,5.0,5,1291
474,1.2043051474100765,5.0,5.0,5,1291
481,1.198969688207788,5.0,5.0,5,1291
488,1.2043051474100765,5.0,5.0,5,1291
489,1.198969688207788,5.0,5.0,5,1291
555,1.416073088227965,4.0,5.0,5,1291
6363,1.6242252071825782,5.0,5.0,5,1291
0,0.9769414425470354,5.0,6.0,5,1292
118,1.0769282158921571,5.0,6.0,5,1292
125,1.1547510040367013,4.0,6.0,5,1292
263,1.2630000968193476,5.0,6.0,5,1292
1407,1.33873278355015,6.0,6.0,5,1292
0,0.9399404573979612,5.0,7.0,5,1293
53,1.134170583230193,6.0,7.0,5,1293
1237,1.2079979440274866,7.0,7.0,5,1293
0,0.9197434135857896,5.0,8.0,5,1294
17,1.3153410719449623,5.0,8.0,5,1294
395,1.3752341643213883,6.0,8.0,5,1294
516,1.436741054847767,7.0,8.0,5,1294
2302,1.4490981332595427,7.0,8.0,5,1294
2311,1.436741054847767,7.0,8.0,5,1294
2312,1.4490981332595427,7.0,8.0,5,1294
2492,1.6498356463699164,8.0,8.0,5,1294
0,0.9147706576048646,5.0,5.0,5,1295
22,1.1849096183718821,5.0,5.0,5,1295
1581,1.277778383716822,5.0,5.0,5,1295
1625,1.5090739435636753,5.0,5.0,5,1295
0,1.1023026707837866,5.0,6.0,5,1296
119,1.2306746092833836,5.0,6.0,5,1296
159,1.42756626918098,6.0,6.0,5,1296
252,1.5690862448051444,6.0,6.0,5,1296
0,0.8896206757471443,5.0,4.0,5,1297
29,1.0819587568247666,5.0,4.0,5,1297
33,1.3149526465762287,4.0,4.0,5,1297
0,0.9729589362362336,5.0,6.0,5,1298
77,1.0857476990368597,5.0,6.0,5,1298
95,1.1205333452896493,5.0,6.0,5,1298
210,1.1701725548610877,5.0,6.0,5,1298
211,1.1205333452896493,5.0,6.0,5,1298
212,1.1701725548610877,5.0,6.0,5,1298
2127,1.2674078610190953,6.0,6.0,5,1298
4612,1.376264237442414,6.0,6.0,5,1298
0,1.0066743464095003,5.0,6.0,5,1299
89,1.180520301840133,5.0,6.0,5,1299
3159,1.188330275816551,6.0,6.0,5,1299
5077,1.2660157672159835,6.0,6.0,5,1299
15614,1.3627839919209779,7.0,6.0,5,1299
15854,1.5371591667806628,6.0,6.0,5,1299
0,0.9661668822691738,5.0,5.0,5,1300
30,1.2665383282556866,5.0,5.0,5,1300
0,0.9979116161413207,5.0,5.0,5,1301
49,1.222024152195207,5.0,5.0,5,1301
0,0.9088892688620024,5.0,6.0,5,1302
34,1.140455203854322,5.0,6.0,5,1302
199,1.249281713933588,6.0,6.0,5,1302
0,1.009002333951637,5.0,7.0,5,1303
115,1.0848057444813781,5.0,7.0,5,1303
183,1.1169726740736576,5.0,7.0,5,1303
194,1.179526232275596,6.0,7.0,5,1303
259,1.2839613029059318,6.0,7.0,5,1303
356,1.47713728879858,6.0,7.0,5,1303
3976,1.6000816024822724,7.0,7.0,5,1303
0,1.0374964591122522,5.0,5.0,5,1304
44,1.214370626633919,5.0,5.0,5,1304
66,1.5167493475325728,5.0,5.0,5,1304
149,1.6517752551826763,5.0,5.0,5,1304
0,0.8712958929029634,5.0,7.016,5,1305
28,1.1140987593079088,6.0,7.016,5,1305
347,1.2212864750697818,7.0,7.016,5,1305
717,1.2505774556062204,7.0,7.016,5,1305
718,1.2212864750697818,7.0,7.016,5,1305
728,1.2505774556062204,7.0,7.016,5,1305
731,1.2212864750697818,7.0,7.016,5,1305
740,1.2505774556062204,7.0,7.016,5,1305
923,1.3948757494537245,7.0,7.016,5,1305
935,1.3807204007488718,8.0,7.016,5,1305
1033,1.3948757494537245,7.0,7.016,5,1305
1036,1.3807204007488718,8.0,7.016,5,1305
1040,1.3948757494537245,7.0,7.016,5,1305
1042,1.3807204007488718,8.0,7.016,5,1305
1043,1.3948757494537245,7.0,7.016,5,1305
1048,1.3807204007488718,8.0,7.016,5,1305
1049,1.3948757494537245,7.0,7.016,5,1305
1067,1.3807204007488718,8.0,7.016,5,1305
1073,1.3948757494537245,7.0,7.016,5,1305
2252,1.4241856570105098,8.0,7.016,5,1305
2262,1.3948757494537245,7.0,7.016,5,1305
2263,1.4241856570105098,8.0,7.016,5,1305
2430,1.5352849889269637,7.0,7.016,5,1305
0,1.0541198228849822,5.0,3.0,5,1306
50,1.16642813056189,5.0,3.0,5,1306
54,1.2107505515452657,5.0,3.0,5,1306
117,1.341534092957366,5.0,3.0,5,1306
2252,1.3916001773340076,4.0,3.0,5,1306
2254,1.341534092957366,5.0,3.0,5,1306
2255,1.3916001773340076,4.0,3.0,5,1306
3029,1.4980753354391048,3.0,3.0,5,1306
0,1.0079266867266639,5.0,4.0,5,1307
69,1.105478017084266,5.0,4.0,5,1307
320,1.1613492202881646,4.0,4.0,5,1307
0,1.085519844698124,5.0,7.0,5,1308
112,1.1561059645806928,5.0,7.0,5,1308
645,1.2308814746729289,6.0,7.0,5,1308
987,1.2621670585168905,6.0,7.0,5,1308
1310,1.3916707473856782,7.0,7.0,5,1308
0,0.9661668822691738,5.0,5.0,5,1309
22,1.2665383282556866,5.0,5.0,5,1309
0,1.206544423739052,5.0,6.997,5,1310
245,1.243658093737604,6.0,6.997,5,1310
1409,1.2962068480911935,7.0,6.997,5,1310
26937,1.351887047877713,7.0,6.997,5,1310
26938,1.2962068480911935,7.0,6.997,5,1310
26941,1.351887047877713,7.0,6.997,5,1310
26953,1.5209576664873774,7.0,6.997,5,1310
0,1.1211781674667152,5.0,6.0,5,1311
1705,1.1630036361570482,5.0,6.0,5,1311
3540,1.2200379495388887,6.0,6.0,5,1311
4873,1.4119093390476394,6.0,6.0,5,1311
0,0.9692878961239851,5.0,5.0,5,1312
131,1.0547208519517093,5.0,5.0,5,1312
1064,1.0999128861944805,6.0,5.0,5,1312
1774,1.301752262754053,6.0,5.0,5,1312
2400,1.336236417912315,5.0,5.0,5,1312
0,0.9207083117179453,5.0,7.0,5,1313
27,1.1820101625648312,5.0,7.0,5,1313
47,1.5238514506981058,5.0,7.0,5,1313
5720,1.6053793078918797,6.0,7.0,5,1313
6004,1.6690155129485984,6.0,7.0,5,1313
6903,1.803080434095348,7.0,7.0,5,1313
0,1.06458087463909,5.0,6.0,5,1314
52,1.2654861983262562,5.0,6.0,5,1314
6605,1.387352433201911,6.0,6.0,5,1314
6622,1.5693217418764034,6.0,6.0,5,1314
0,0.8415271793592909,5.0,6.001,5,1315
28,1.08130941056015,5.0,6.001,5,1315
317,1.2784315161300852,6.0,6.001,5,1315
0,1.2114152691999436,5.0,6.0,5,1316
1082,1.2946365698071869,6.0,6.0,5,1316
0,0.9419191184237735,5.0,6.0,5,1317
40,1.1645765932193597,5.0,6.0,5,1317
516,1.2644002308540512,6.0,6.0,5,1317
0,1.1432458300396615,5.0,6.0,5,1318
255,1.218318170150352,6.0,6.0,5,1318
384,1.2531833831033667,6.0,6.0,5,1318
2806,1.4172790161410609,7.0,6.0,5,1318
3039,1.4557396892715015,6.0,6.0,5,1318
0,0.9127999981055112,5.0,8.0,5,1319
33,1.0729915844625182,5.0,8.0,5,1319
43,1.1037426024177222,6.0,8.0,5,1319
271,1.2534245247381648,5.0,8.0,5,1319
17907,1.366314507989022,6.0,8.0,5,1319
18255,1.4341337317159182,7.0,8.0,5,1319
34459,1.5530527977267707,8.0,8.0,5,1319
0,1.0587582194294538,5.0,6.002,5,1320
38,1.2687823538340386,5.0,6.002,5,1320
635,1.3449143690424241,6.0,6.002,5,1320
3031,1.357619862811297,6.0,6.002,5,1320
3032,1.3449143690424241,6.0,6.002,5,1320
3047,1.357619862811297,6.0,6.002,5,1320
3048,1.3449143690424241,6.0,6.002,5,1320
3077,1.357619862811297,6.0,6.002,5,1320
0,0.8678948345766497,5.0,5.0,5,1321
22,1.1569633205653236,5.0,5.0,5,1321
52,1.3970737847578714,5.0,5.0,5,1321
1661,1.412987753744481,6.0,5.0,5,1321
1662,1.3970737847578714,5.0,5.0,5,1321
1663,1.412987753744481,6.0,5.0,5,1321
1667,1.3970737847578714,5.0,5.0,5,1321
1668,1.412987753744481,6.0,5.0,5,1321
1669,1.3970737847578714,5.0,5.0,5,1321
1672,1.412987753744481,6.0,5.0,5,1321
3360,1.4685367875860535,5.0,5.0,5,1321
0,0.9425895588918393,5.0,5.0,5,1322
32,1.1278913360607548,5.0,5.0,5,1322
89,1.4533030163007894,5.0,5.0,5,1322
0,1.0373895966647002,5.0,7.0,5,1323
73,1.208683418492764,5.0,7.0,5,1323
152,1.3296313088597083,6.0,7.0,5,1323
208,1.5241857566509325,7.0,7.0,5,1323
0,1.0118084321515737,5.0,5.999,5,1324
94,1.0938290858376998,5.0,5.999,5,1324
172,1.2489781186259141,5.0,5.999,5,1324
209,1.4323823466726953,6.0,5.999,5,1324
29166,1.429926289978135,5.0,5.999,5,1324
29167,1.4323823466726953,6.0,5.999,5,1324
0,0.9793720184381179,5.0,7.0,5,1325
25,1.2035502581365802,5.0,7.0,5,1325
7457,1.3089575964446998,6.0,7.0,5,1325
11409,1.3249292242059902,7.0,7.0,5,1325
0,0.996933399621256,5.0,5.0,5,1326
38,1.204156200994828,5.0,5.0,5,1326
85,1.4382399706281563,5.0,5.0,5,1326
0,0.9610308181854909,5.0,3.0,5,1327
72,1.0788021943094144,4.0,3.0,5,1327
237,1.126303134800822,5.0,3.0,5,1327
2077,1.166148341156047,4.0,3.0,5,1327
6565,1.2000510138475244,3.0,3.0,5,1327
0,0.9240429025473366,5.0,4.0,5,1328
47,1.1741754325892508,6.0,4.0,5,1328
136,1.2411197033500276,6.0,4.0,5,1328
1310,1.3250157051595646,5.0,4.0,5,1328
3134,1.3344245570516122,4.0,4.0,5,1328
0,1.0984975664882994,5.0,6.003,5,1329
54,1.3291038761776182,6.0,6.003,5,1329
0,0.7690056788042826,5.0,6.001,5,1330
19,1.2240316569141427,5.0,6.001,5,1330
134,1.3326780585855944,5.0,6.001,5,1330
1065,1.450419046206254,6.0,6.001,5,1330
1066,1.3326780585855944,5.0,6.001,5,1330
1069,1.450419046206254,6.0,6.001,5,1330
1175,1.5204632430098826,6.0,6.001,5,1330
0,0.9767778590065677,5.0,3.0,5,1331
72,1.1443491522433915,5.0,3.0,5,1331
338,1.1774995425218457,4.0,3.0,5,1331
611,1.3176122945073723,3.0,3.0,5,1331
0,1.1202265857249223,5.0,5.001,5,1332
378,1.2113099512284045,5.0,5.001,5,1332
27552,1.3138933992934614,5.0,5.001,5,1332
0,1.098041035961682,5.0,4.0,5,1333
46,1.217775928428722,5.0,4.0,5,1333
327,1.3818423106996685,4.0,4.0,5,1333
0,0.8853784063575493,5.0,7.0,5,1334
