Step,Fitness,CurrentGenomeSize,FinalGenomeSize,StartingLoci,Replicate
5414,1.3149286408503829,5.0,4.0,5,7
5419,1.3110313690149737,6.0,4.0,5,7
5427,1.3149286408503829,5.0,4.0,5,7
5428,1.3110313690149737,6.0,4.0,5,7
5429,1.3149286408503829,5.0,4.0,5,7
5452,1.3110313690149737,6.0,4.0,5,7
5457,1.3149286408503829,5.0,4.0,5,7
5592,1.3110313690149737,6.0,4.0,5,7
5595,1.3149286408503829,5.0,4.0,5,7
5601,1.3110313690149737,6.0,4.0,5,7
5603,1.3149286408503829,5.0,4.0,5,7
28639,1.3187018556732122,4.0,4.0,5,7
28643,1.3149286408503829,5.0,4.0,5,7
28670,1.3187018556732122,4.0,4.0,5,7
28672,1.3149286408503829,5.0,4.0,5,7
28673,1.3187018556732122,4.0,4.0,5,7
28676,1.3149286408503829,5.0,4.0,5,7
28681,1.3187018556732122,4.0,4.0,5,7
28684,1.3149286408503829,5.0,4.0,5,7
28685,1.3187018556732122,4.0,4.0,5,7
28686,1.3149286408503829,5.0,4.0,5,7
28702,1.3187018556732122,4.0,4.0,5,7
28703,1.3149286408503829,5.0,4.0,5,7
28705,1.3187018556732122,4.0,4.0,5,7
0,1.00814689133586,5.0,4.0,5,8
39,1.236866600789166,5.0,4.0,5,8
120,1.304561012264576,5.0,4.0,5,8
6502,1.3080361156871014,6.0,4.0,5,8
6532,1.304561012264576,5.0,4.0,5,8
6534,1.3080361156871014,6.0,4.0,5,8
6535,1.304561012264576,5.0,4.0,5,8
6536,1.3080361156871014,6.0,4.0,5,8
6539,1.304561012264576,5.0,4.0,5,8
6542,1.3080361156871014,6.0,4.0,5,8
8832,1.357546997686029,5.0,4.0,5,8
9074,1.4246874526492443,4.0,4.0,5,8
10551,1.5057546905546515,4.0,4.0,5,8
10556,1.4246874526492443,4.0,4.0,5,8
10557,1.5057546905546515,4.0,4.0,5,8
0,0.9251714247393001,5.0,5.002,5,9
53,1.103171089777089,5.0,5.002,5,9
135,1.1338748147626323,6.0,5.002,5,9
326,1.2833830366526833,6.0,5.002,5,9
18493,1.35194943535888,5.0,5.002,5,9
0,0.837873970415744,5.0,5.003,5,10
24,1.1299290535478246,5.0,5.003,5,10
128,1.2263254748715497,5.0,5.003,5,10
0,0.8666062307040279,5.0,4.0,5,11
30,1.1850734860479686,5.0,4.0,5,11
24327,1.2221554573573445,4.0,4.0,5,11
0,1.0676380142086201,5.0,8.016,5,12
100,1.1884590724203488,6.0,8.016,5,12
282,1.2403244369300486,7.0,8.016,5,12
389,1.3378551886367946,8.0,8.016,5,12
0,0.814607783851881,5.0,4.0,5,13
23,1.1475081765345565,5.0,4.0,5,13
83,1.351969203791191,6.0,4.0,5,13
207,1.4037374548982766,5.0,4.0,5,13
208,1.351969203791191,6.0,4.0,5,13
210,1.4037374548982766,5.0,4.0,5,13
211,1.351969203791191,6.0,4.0,5,13
215,1.4037374548982766,5.0,4.0,5,13
220,1.351969203791191,6.0,4.0,5,13
221,1.4037374548982766,5.0,4.0,5,13
966,1.592685958686144,4.0,4.0,5,13
0,0.9835139853914125,5.0,7.0,5,14
46,1.1116121384502236,5.0,7.0,5,14
159,1.2351469636485035,6.0,7.0,5,14
862,1.4287418523085251,7.0,7.0,5,14
0,0.9639864362593094,5.0,5.0,5,15
17,1.3929102827174433,5.0,5.0,5,15
1995,1.4777972343365475,5.0,5.0,5,15
2280,1.5432042591311799,4.0,5.0,5,15
3990,1.6185534134880322,5.0,5.0,5,15
0,1.0912667778592213,5.0,6.0,5,16
39,1.354942755732341,5.0,6.0,5,16
5586,1.4956708716935743,6.0,6.0,5,16
6134,1.9471793315863393,6.0,6.0,5,16
0,1.136202151493364,5.0,5.0,5,17
76,1.2851852223225053,5.0,5.0,5,17
1680,1.3269588627586542,6.0,5.0,5,17
1681,1.2851852223225053,5.0,5.0,5,17
1683,1.3269588627586542,6.0,5.0,5,17
1694,1.2851852223225053,5.0,5.0,5,17
1698,1.3269588627586542,6.0,5.0,5,17
1883,1.505490685788456,5.0,5.0,5,17
0,1.090493796528946,5.0,6.998,5,18
104,1.174873092877591,6.0,6.998,5,18
291,1.321348935610544,6.0,6.998,5,18
588,1.4657662945259762,7.0,6.998,5,18
0,0.8815084055480819,5.0,6.0,5,19
42,1.0252704230185576,5.0,6.0,5,19
68,1.2582266264864814,6.0,6.0,5,19
201,1.33320850401862,7.0,6.0,5,19
214,1.5235611967650555,7.0,6.0,5,19
47369,1.6725164996143043,6.0,6.0,5,19
0,0.9533919796772952,5.0,5.0,5,20
22,1.2290951982035792,5.0,5.0,5,20
0,1.1226921136583432,5.0,7.004,5,21
561,1.203279672591651,6.0,7.004,5,21
2196,1.209692190513141,7.0,7.004,5,21
2198,1.203279672591651,6.0,7.004,5,21
2218,1.209692190513141,7.0,7.004,5,21
2229,1.203279672591651,6.0,7.004,5,21
2232,1.209692190513141,7.0,7.004,5,21
2235,1.203279672591651,6.0,7.004,5,21
2236,1.209692190513141,7.0,7.004,5,21
2239,1.203279672591651,6.0,7.004,5,21
2240,1.209692190513141,7.0,7.004,5,21
2241,1.203279672591651,6.0,7.004,5,21
2242,1.209692190513141,7.0,7.004,5,21
2243,1.203279672591651,6.0,7.004,5,21
2244,1.209692190513141,7.0,7.004,5,21
2416,1.203279672591651,6.0,7.004,5,21
2417,1.209692190513141,7.0,7.004,5,21
10519,1.3006450176809101,6.0,7.004,5,21
11451,1.3139310873314245,6.0,7.004,5,21
11454,1.3006450176809101,6.0,7.004,5,21
11455,1.3139310873314245,6.0,7.004,5,21
11603,1.4747333723115519,7.0,7.004,5,21
0,1.0179944362000064,5.0,6.0,5,22
44,1.2909320001437075,5.0,6.0,5,22
249,1.2945804923080722,5.0,6.0,5,22
280,1.2909320001437075,5.0,6.0,5,22
282,1.2945804923080722,5.0,6.0,5,22
283,1.2909320001437075,5.0,6.0,5,22
284,1.2945804923080722,5.0,6.0,5,22
344,1.2909320001437075,5.0,6.0,5,22
345,1.2945804923080722,5.0,6.0,5,22
346,1.2909320001437075,5.0,6.0,5,22
347,1.2945804923080722,5.0,6.0,5,22
360,1.2909320001437075,5.0,6.0,5,22
362,1.2945804923080722,5.0,6.0,5,22
1332,1.408886270468655,6.0,6.0,5,22
0,1.1313967326967624,5.0,7.002,5,23
189,1.2283055335128608,5.0,7.002,5,23
370,1.334188307405199,6.0,7.002,5,23
684,1.3729393056971197,6.0,7.002,5,23
711,1.4128659648637372,7.0,7.002,5,23
1227,1.6131334937330233,8.0,7.002,5,23
32113,1.6751750061461477,8.0,7.002,5,23
32374,1.7635304331279595,7.0,7.002,5,23
0,0.9919844356907042,5.0,6.0,5,24
46,1.2305533758849576,6.0,6.0,5,24
0,0.9890697808421145,5.0,6.999,5,25
224,1.09417064807584,5.0,6.999,5,25
253,1.3407364075097186,5.0,6.999,5,25
14542,1.4229583369248193,6.0,6.999,5,25
14629,1.5801366036002398,6.0,6.999,5,25
15496,1.6358588222068986,7.0,6.999,5,25
0,0.8971920825811229,5.0,4.001,5,26
22,1.272292235503901,5.0,4.001,5,26
215,1.5105433923725664,4.0,4.001,5,26
0,0.9213063474401832,5.0,5.002,5,27
37,1.292913950300445,4.0,5.002,5,27
36025,1.3947794852712772,5.0,5.002,5,27
0,0.9666021220675965,5.0,7.0,5,28
69,1.0886896213655146,5.0,7.0,5,28
103,1.1834268624675042,6.0,7.0,5,28
315,1.4230978603129207,7.0,7.0,5,28
0,1.1254788378044573,5.0,6.001,5,29
24134,1.1687377521230418,5.0,6.001,5,29
24139,1.1254788378044573,5.0,6.001,5,29
24140,1.1687377521230418,5.0,6.001,5,29
35955,1.3070443882236302,6.0,6.001,5,29
0,1.035629268057114,5.0,6.0,5,30
49,1.2870605790598364,5.0,6.0,5,30
348,1.4367220943962056,6.0,6.0,5,30
0,0.9230667370642999,5.0,8.0,5,31
33,1.1705703582482592,5.0,8.0,5,31
1108,1.2648073086334617,6.0,8.0,5,31
13711,1.2948045216961526,6.0,8.0,5,31
13828,1.3361188717959793,6.0,8.0,5,31
13932,1.4142526459103852,6.0,8.0,5,31
13933,1.3361188717959793,6.0,8.0,5,31
13934,1.4142526459103852,6.0,8.0,5,31
18393,1.607226646806186,7.0,8.0,5,31
18464,1.8411069150501436,8.0,8.0,5,31
0,0.8950271640295412,5.0,5.002,5,32
47,1.261913543168704,5.0,5.002,5,32
0,1.0461640693684284,5.0,8.004,5,33
165,1.184226921179506,6.0,8.004,5,33
3129,1.2404193511035861,7.0,8.004,5,33
3130,1.184226921179506,6.0,8.004,5,33
3131,1.2404193511035861,7.0,8.004,5,33
24188,1.3832921850560271,7.0,8.004,5,33
24207,1.4730466222475427,8.0,8.004,5,33
0,1.1364026983596704,5.0,5.0,5,34
97,1.2151538508468007,5.0,5.0,5,34
416,1.2534379519671976,5.0,5.0,5,34
417,1.2151538508468007,5.0,5.0,5,34
427,1.2534379519671976,5.0,5.0,5,34
0,1.029927101443394,5.0,6.998,5,35
41,1.2572850903281558,5.0,6.998,5,35
414,1.3198378449511665,4.0,6.998,5,35
463,1.393217928078305,6.0,6.998,5,35
2111,1.402781844399764,6.0,6.998,5,35
3396,1.4816494655695518,7.0,6.998,5,35
0,0.9806031041921743,5.0,7.0,5,36
80,1.2046021677893335,5.0,7.0,5,36
275,1.3090170591253047,6.0,7.0,5,36
566,1.4067985588314138,7.0,7.0,5,36
0,1.0138498287919664,5.0,4.003,5,37
425,1.036311736691535,6.0,4.003,5,37
452,1.0858696386223599,6.0,4.003,5,37
488,1.2311975125893924,4.0,4.003,5,37
0,0.9218277479334591,5.0,9.0,5,38
50,1.1629182605444086,6.0,9.0,5,38
451,1.1783527534758724,6.0,9.0,5,38
452,1.1629182605444086,6.0,9.0,5,38
454,1.1783527534758724,6.0,9.0,5,38
603,1.2253510568830073,7.0,9.0,5,38
604,1.1783527534758724,6.0,9.0,5,38
610,1.2253510568830073,7.0,9.0,5,38
818,1.4946743301132543,9.0,9.0,5,38
0,0.838576475858588,5.0,6.0,5,39
22,1.3659131333025523,5.0,6.0,5,39
103,1.5112764243031052,5.0,6.0,5,39
1740,1.5712795825051997,6.0,6.0,5,39
0,1.1667042920109378,5.0,8.0,5,40
50,1.3382776042965372,5.0,8.0,5,40
246,1.4153424341930037,6.0,8.0,5,40
499,1.5548536355033555,6.0,8.0,5,40
20692,1.5682649951729644,7.0,8.0,5,40
20693,1.5548536355033555,6.0,8.0,5,40
20699,1.5682649951729644,7.0,8.0,5,40
21122,1.7145104239300675,7.0,8.0,5,40
21474,1.7493421429713027,8.0,8.0,5,40
0,1.1616153128645186,5.0,5.004,5,41
144,1.2277877898246081,5.0,5.004,5,41
1126,1.24165595335847,6.0,5.004,5,41
3445,1.261244352153398,5.0,5.004,5,41
0,0.8769757159152575,5.0,6.0,5,42
32,1.109459500949323,5.0,6.0,5,42
577,1.237631866044754,6.0,6.0,5,42
624,1.3835845056492833,6.0,6.0,5,42
0,1.059698654163135,5.0,5.0,5,43
62,1.1845061833700214,5.0,5.0,5,43
0,0.9294160088940187,5.0,6.0,5,44
40,1.232276008920153,5.0,6.0,5,44
255,1.5404900669734094,6.0,6.0,5,44
0,1.0524561060745832,5.0,6.002,5,45
234,1.1351070566388433,6.0,6.002,5,45
318,1.3178744712637676,6.0,6.002,5,45
0,0.9627197816512102,5.0,9.0,5,46
32,1.1107760416150945,5.0,9.0,5,46
65,1.2295439847333625,5.0,9.0,5,46
575,1.3599759766356085,6.0,9.0,5,46
2113,1.4208947932775506,7.0,9.0,5,46
6570,1.662652995052887,8.0,9.0,5,46
7974,1.7336746898523405,9.0,9.0,5,46
7976,1.662652995052887,8.0,9.0,5,46
7978,1.7336746898523405,9.0,9.0,5,46
0,0.9965582817866798,5.0,6.0,5,47
81,1.0841795531851257,6.0,6.0,5,47
199,1.106780907840437,6.0,6.0,5,47
249,1.167667873114872,7.0,6.0,5,47
532,1.207073151988196,7.0,6.0,5,47
603,1.239474235194656,6.0,6.0,5,47
694,1.4125192704122738,6.0,6.0,5,47
0,0.947368006090002,5.0,7.002,5,48
66,1.1503534203335792,6.0,7.002,5,48
102,1.413401533566237,5.0,7.002,5,48
245,1.588116937916665,6.0,7.002,5,48
1517,1.6269884076716266,7.0,7.002,5,48
1518,1.588116937916665,6.0,7.002,5,48
1527,1.6269884076716266,7.0,7.002,5,48
0,0.848756659940273,5.0,5.0,5,49
40,1.0260107948822004,6.0,5.0,5,49
58,1.096570993815628,5.0,5.0,5,49
79,1.3590544644926652,5.0,5.0,5,49
0,1.0037815611203535,5.0,5.0,5,50
38,1.1550518287071396,5.0,5.0,5,50
45,1.2578038790378518,5.0,5.0,5,50
137,1.4019387854992253,5.0,5.0,5,50
2537,1.4239425101990038,4.0,5.0,5,50
3590,1.4846328632834516,5.0,5.0,5,50
0,0.9545664100452372,5.0,7.0,5,51
28,1.2584542639207272,5.0,7.0,5,51
65,1.456237874038301,6.0,7.0,5,51
279,1.5135592098785984,6.0,7.0,5,51
3378,1.6043617353198996,7.0,7.0,5,51
0,1.0922117006840424,5.0,4.0,5,52
259,1.224479644253049,4.0,4.0,5,52
0,0.9448733133416034,5.0,7.0,5,53
46,1.3217254325638736,6.0,7.0,5,53
41030,1.355483897057004,7.0,7.0,5,53
0,0.9902875301455714,5.0,5.0,5,54
25,1.2585299934807959,5.0,5.0,5,54
344,1.3028794269964588,5.0,5.0,5,54
0,0.9404596340615343,5.0,4.0,5,55
48,1.048368733957038,5.0,4.0,5,55
123,1.0538310562432993,5.0,4.0,5,55
124,1.048368733957038,5.0,4.0,5,55
138,1.1315299253763325,4.0,4.0,5,55
185,1.2577380549775032,4.0,4.0,5,55
0,0.9258377100822945,5.0,4.0,5,56
22,1.2368830593761213,5.0,4.0,5,56
130,1.366803424281891,4.0,4.0,5,56
0,0.9310667952121028,5.0,6.0,5,57
69,1.0192167215553227,4.0,6.0,5,57
70,1.0118143861763464,6.0,6.0,5,57
71,1.0192167215553227,4.0,6.0,5,57
83,1.0118143861763464,6.0,6.0,5,57
85,1.0192167215553227,4.0,6.0,5,57
86,1.0118143861763464,6.0,6.0,5,57
87,1.0192167215553227,4.0,6.0,5,57
89,1.0118143861763464,6.0,6.0,5,57
91,1.0192167215553227,4.0,6.0,5,57
97,1.2350687357755423,6.0,6.0,5,57
1039,1.4145278086484374,6.0,6.0,5,57
2295,1.4367310881183706,5.0,6.0,5,57
2299,1.4145278086484374,6.0,6.0,5,57
2300,1.4367310881183706,5.0,6.0,5,57
2301,1.4145278086484374,6.0,6.0,5,57
2305,1.4367310881183706,5.0,6.0,5,57
2309,1.4145278086484374,6.0,6.0,5,57
2311,1.4367310881183706,5.0,6.0,5,57
7349,1.4434034138312817,6.0,6.0,5,57
7362,1.4367310881183706,5.0,6.0,5,57
7364,1.4434034138312817,6.0,6.0,5,57
38097,1.4410735201407292,7.0,6.0,5,57
38099,1.4434034138312817,6.0,6.0,5,57
38111,1.4410735201407292,7.0,6.0,5,57
38115,1.4434034138312817,6.0,6.0,5,57
0,1.0308173660448552,5.0,6.004,5,58
82,1.16040283001959,5.0,6.004,5,58
112,1.2330912057581147,5.0,6.004,5,58
312,1.2742059214476282,5.0,6.004,5,58
491,1.3317092286659635,5.0,6.004,5,58
561,1.3386633021154692,6.0,6.004,5,58
563,1.3317092286659635,5.0,6.004,5,58
568,1.3386633021154692,6.0,6.004,5,58
569,1.3317092286659635,5.0,6.004,5,58
578,1.3386633021154692,6.0,6.004,5,58
579,1.3317092286659635,5.0,6.004,5,58
581,1.3386633021154692,6.0,6.004,5,58
583,1.3317092286659635,5.0,6.004,5,58
584,1.3386633021154692,6.0,6.004,5,58
586,1.3317092286659635,5.0,6.004,5,58
587,1.3386633021154692,6.0,6.004,5,58
601,1.3317092286659635,5.0,6.004,5,58
687,1.3386633021154692,6.0,6.004,5,58
0,0.9777264261128632,5.0,7.008,5,59
141,1.101990379867958,6.0,7.008,5,59
226,1.2512847750293428,7.0,7.008,5,59
0,1.1128874069828025,5.0,5.0,5,60
190,1.2308566667314564,4.0,5.0,5,60
407,1.3483718814368002,5.0,5.0,5,60
408,1.2308566667314564,4.0,5.0,5,60
411,1.3483718814368002,5.0,5.0,5,60
0,0.9025185502979315,5.0,6.001,5,61
35,1.1310568990728036,6.0,6.001,5,61
43,1.155911261848831,5.0,6.001,5,61
77,1.2463034973884344,6.0,6.001,5,61
78,1.155911261848831,5.0,6.001,5,61
79,1.2463034973884344,6.0,6.001,5,61
96,1.2534478418297843,5.0,6.001,5,61
175,1.2463034973884344,6.0,6.001,5,61
176,1.2534478418297843,5.0,6.001,5,61
803,1.2999797570778273,6.0,6.001,5,61
814,1.318555370219697,6.0,6.001,5,61
816,1.2999797570778273,6.0,6.001,5,61
817,1.318555370219697,6.0,6.001,5,61
825,1.2999797570778273,6.0,6.001,5,61
827,1.318555370219697,6.0,6.001,5,61
831,1.2999797570778273,6.0,6.001,5,61
832,1.318555370219697,6.0,6.001,5,61
0,1.053604755688227,5.0,6.0,5,62
81,1.1006063194004965,5.0,6.0,5,62
352,1.115011272988556,5.0,6.0,5,62
353,1.1006063194004965,5.0,6.0,5,62
371,1.115011272988556,5.0,6.0,5,62
694,1.169389105873749,5.0,6.0,5,62
739,1.3466041528385506,5.0,6.0,5,62
4477,1.3923469410592202,6.0,6.0,5,62
0,1.0248526582073045,5.0,6.0,5,63
92,1.1256899236871964,5.0,6.0,5,63
162,1.234714708672291,5.0,6.0,5,63
166,1.4224584420330595,6.0,6.0,5,63
326,1.4614095011820838,6.0,6.0,5,63
0,0.9406384549018216,5.0,7.0,5,64
61,1.2356856913371181,5.0,7.0,5,64
81,1.402083712762598,5.0,7.0,5,64
495,1.4211409936313,6.0,7.0,5,64
498,1.402083712762598,5.0,7.0,5,64
505,1.4211409936313,6.0,7.0,5,64
507,1.4164690217393734,6.0,7.0,5,64
522,1.402083712762598,5.0,7.0,5,64
523,1.4164690217393734,6.0,7.0,5,64
528,1.402083712762598,5.0,7.0,5,64
532,1.4164690217393734,6.0,7.0,5,64
749,1.4211409936313,6.0,7.0,5,64
750,1.4164690217393734,6.0,7.0,5,64
752,1.4211409936313,6.0,7.0,5,64
1579,1.4646274893114168,7.0,7.0,5,64
1580,1.4211409936313,6.0,7.0,5,64
1581,1.4646274893114168,7.0,7.0,5,64
6165,1.6281543303984976,7.0,7.0,5,64
0,0.8965549885135313,5.0,7.0,5,65
41,1.0831264663868143,5.0,7.0,5,65
81,1.3179391926069342,6.0,7.0,5,65
433,1.4602978436685372,7.0,7.0,5,65
0,1.1585679867401,5.0,3.004,5,66
640,1.2412454364034369,6.0,3.004,5,66
1164,1.2879041016223702,6.0,3.004,5,66
1165,1.2412454364034369,6.0,3.004,5,66
1166,1.2879041016223702,6.0,3.004,5,66
1273,1.3385384827138582,6.0,3.004,5,66
2944,1.3542941177758656,5.0,3.004,5,66
2946,1.3385384827138582,6.0,3.004,5,66
2948,1.3542941177758656,5.0,3.004,5,66
2949,1.3385384827138582,6.0,3.004,5,66
2954,1.3542941177758656,5.0,3.004,5,66
2957,1.3385384827138582,6.0,3.004,5,66
2961,1.3542941177758656,5.0,3.004,5,66
5522,1.4000674938348734,4.0,3.004,5,66
6893,1.545586727053218,3.0,3.004,5,66
0,0.9216875439026981,5.0,6.0,5,67
32,1.1339853038871444,5.0,6.0,5,67
574,1.1919115601765236,6.0,6.0,5,67
25222,1.2245361932991596,6.0,6.0,5,67
25223,1.1919115601765236,6.0,6.0,5,67
25245,1.2245361932991596,6.0,6.0,5,67
0,1.0653513578011824,5.0,5.0,5,68
155,1.3239115426201329,5.0,5.0,5,68
0,0.9303625824040466,5.0,5.0,5,69
26,1.261100243859377,5.0,5.0,5,69
0,1.0008799226596494,5.0,5.0,5,70
29,1.3508611306523983,5.0,5.0,5,70
0,0.9182883668265954,5.0,6.0,5,71
44,1.1527740218258298,5.0,6.0,5,71
88,1.267900217844838,5.0,6.0,5,71
341,1.4010165611600927,6.0,6.0,5,71
0,1.0247271217884089,5.0,7.0,5,72
96,1.176953317299365,6.0,7.0,5,72
275,1.3098568124359833,7.0,7.0,5,72
0,1.0115481331887268,5.0,5.0,5,73
29,1.4168786655580494,5.0,5.0,5,73
0,0.9194006792845526,5.0,7.0,5,74
36,1.2153362316393062,5.0,7.0,5,74
106,1.3140498401745848,5.0,7.0,5,74
176,1.3884307474075799,6.0,7.0,5,74
178,1.3140498401745848,5.0,7.0,5,74
180,1.3884307474075799,6.0,7.0,5,74
181,1.3140498401745848,5.0,7.0,5,74
182,1.3884307474075799,6.0,7.0,5,74
183,1.3140498401745848,5.0,7.0,5,74
184,1.3884307474075799,6.0,7.0,5,74
347,1.4826203988697424,7.0,7.0,5,74
0,0.8687384803523087,5.0,6.0,5,75
33,1.1950500478198287,5.0,6.0,5,75
471,1.341308506818436,6.0,6.0,5,75
0,0.9357966341830309,5.0,7.001,5,76
108,1.1803241986921025,6.0,7.001,5,76
10873,1.4116390018354923,7.0,7.001,5,76
0,0.9429244301398642,5.0,6.0,5,77
50,1.098040090317738,5.0,6.0,5,77
621,1.1691105697290103,6.0,6.0,5,77
650,1.2053765715020264,6.0,6.0,5,77
754,1.3399446162078563,6.0,6.0,5,77
1109,1.420272337584964,5.0,6.0,5,77
1682,1.4741312520461858,6.0,6.0,5,77
0,0.9443853015512036,5.0,7.0,5,78
64,1.0374336175713064,5.0,7.0,5,78
79,1.0939644177477752,6.0,7.0,5,78
170,1.1782981182295518,6.0,7.0,5,78
172,1.0939644177477752,6.0,7.0,5,78
173,1.1686776618751467,7.0,7.0,5,78
174,1.0939644177477752,6.0,7.0,5,78
175,1.1686776618751467,7.0,7.0,5,78
178,1.2149557382378189,6.0,7.0,5,78
180,1.1782981182295518,6.0,7.0,5,78
181,1.2149557382378189,6.0,7.0,5,78
182,1.1686776618751467,7.0,7.0,5,78
183,1.2149557382378189,6.0,7.0,5,78
241,1.2760913429065952,6.0,7.0,5,78
295,1.2961918295152248,7.0,7.0,5,78
296,1.2760913429065952,6.0,7.0,5,78
297,1.2961918295152248,7.0,7.0,5,78
298,1.2760913429065952,6.0,7.0,5,78
299,1.2961918295152248,7.0,7.0,5,78
303,1.2760913429065952,6.0,7.0,5,78
304,1.2961918295152248,7.0,7.0,5,78
0,0.8688714699379939,5.0,6.003,5,79
27,1.1071074998319357,5.0,6.003,5,79
40,1.312077372941865,5.0,6.003,5,79
120,1.508907850690765,6.0,6.003,5,79
0,0.9125160991316127,5.0,8.0,5,80
25,1.2373412478846078,5.0,8.0,5,80
81,1.4302910348148887,6.0,8.0,5,80
20308,1.4772887218042843,7.0,8.0,5,80
20311,1.4302910348148887,6.0,8.0,5,80
20314,1.4772887218042843,7.0,8.0,5,80
20646,1.5102023185365625,7.0,8.0,5,80
20648,1.4772887218042843,7.0,8.0,5,80
20649,1.5102023185365625,7.0,8.0,5,80
20830,1.5342892770607717,8.0,8.0,5,80
0,1.1603697093315357,5.0,5.999,5,81
85,1.3577937354062957,6.0,5.999,5,81
0,1.1418056688309215,5.0,5.0,5,82
679,1.1810217017378295,4.0,5.0,5,82
7399,1.2199405748261338,4.0,5.0,5,82
7986,1.397428927418873,5.0,5.0,5,82
0,1.0889466287658505,5.0,6.0,5,83
134,1.1773546614638288,4.0,6.0,5,83
5901,1.194642415009099,5.0,6.0,5,83
5903,1.1773546614638288,4.0,6.0,5,83
5904,1.194642415009099,5.0,6.0,5,83
6939,1.2259544351397145,6.0,6.0,5,83
6940,1.194642415009099,5.0,6.0,5,83
6941,1.2259544351397145,6.0,6.0,5,83
6944,1.194642415009099,5.0,6.0,5,83
6945,1.2259544351397145,6.0,6.0,5,83
7050,1.307344435436616,7.0,6.0,5,83
15539,1.533805683787614,7.0,6.0,5,83
16943,1.6266958286303856,6.0,6.0,5,83
0,1.0116668759004985,5.0,6.0,5,84
58,1.1263092018567107,6.0,6.0,5,84
64,1.3214949499516666,6.0,6.0,5,84
0,1.0613687348134129,5.0,5.001,5,85
148,1.2484532743719021,4.0,5.001,5,85
1201,1.2692484982704102,5.0,5.001,5,85
1410,1.3141235190427287,5.0,5.001,5,85
0,1.2006418549064137,5.0,6.999,5,86
876,1.2429847427055791,6.0,6.999,5,86
880,1.2006418549064137,5.0,6.999,5,86
881,1.2429847427055791,6.0,6.999,5,86
1216,1.504506659565412,6.0,6.999,5,86
1494,1.7998847098094428,7.0,6.999,5,86
0,1.080839031376735,5.0,4.998,5,87
50,1.208937534900372,5.0,4.998,5,87
87,1.387222427852974,4.0,4.998,5,87
173,1.459535243244974,5.0,4.998,5,87
0,0.8672101434279202,5.0,8.0,5,88
65,1.0098887141673385,5.0,8.0,5,88
66,1.0293139266530162,5.0,8.0,5,88
80,1.0244394444750573,6.0,8.0,5,88
91,1.0293139266530162,5.0,8.0,5,88
93,1.0244394444750573,6.0,8.0,5,88
97,1.0293139266530162,5.0,8.0,5,88
100,1.0244394444750573,6.0,8.0,5,88
101,1.0293139266530162,5.0,8.0,5,88
148,1.0244394444750573,6.0,8.0,5,88
151,1.0293139266530162,5.0,8.0,5,88
213,1.1651520936655693,7.0,8.0,5,88
214,1.0293139266530162,5.0,8.0,5,88
215,1.1651520936655693,7.0,8.0,5,88
833,1.244184855292781,8.0,8.0,5,88
0,1.2197903065121853,5.0,6.002,5,89
591,1.2702863357515344,6.0,6.002,5,89
