Loci,Replicate,loci_diff,Final_fitness,Max_fitness,Generation
50,4,0,14.722330155870631,14.722330155870631,30000
75,4,14,19.888890597774466,31.689936805145344,1000
75,4,0,31.689936805145372,31.689936805145344,5000
75,4,0,31.689936805145372,31.689936805145344,10000
75,4,0,31.689936805145372,31.689936805145344,20000
75,4,0,31.689936805145372,31.689936805145344,30000
100,4,18,62.17603247488885,106.08098614003252,1000
100,4,0,106.08098614003252,106.08098614003252,5000
100,4,0,106.08098614003252,106.08098614003252,10000
100,4,0,106.08098614003252,106.08098614003252,20000
100,4,0,106.08098614003252,106.08098614003252,30000
1,5,0,1.0385413628568068,1.0385413628568068,1000
1,5,0,1.0385413628568068,1.0385413628568068,5000
1,5,0,1.0385413628568068,1.0385413628568068,10000
1,5,0,1.0385413628568068,1.0385413628568068,20000
1,5,0,1.0385413628568068,1.0385413628568068,30000
25,5,2,3.904653828974992,4.015724371543555,1000
25,5,1,4.01337957732293,4.015724371543555,5000
25,5,0,4.015724371543554,4.015724371543555,10000
25,5,0,4.015724371543554,4.015724371543555,20000
25,5,0,4.015724371543554,4.015724371543555,30000
50,5,6,9.932170404938795,11.363706149051401,1000
50,5,1,11.357070844922468,11.363706149051401,5000
50,5,0,11.363706149051401,11.363706149051401,10000
50,5,0,11.363706149051401,11.363706149051401,20000
50,5,0,11.363706149051401,11.363706149051401,30000
75,5,15,34.48177399415048,54.748657534968416,1000
75,5,2,54.014391978552574,54.748657534968416,5000
75,5,1,54.71668961986835,54.748657534968416,10000
75,5,0,54.748657534968466,54.748657534968416,20000
75,5,0,54.748657534968466,54.748657534968416,30000
100,5,16,123.67966465841259,214.0638864236739,1000
100,5,2,211.33556872306818,214.0638864236739,5000
100,5,1,213.9388938401969,214.0638864236739,10000
100,5,0,214.0638864236737,214.0638864236739,20000
100,5,0,214.0638864236737,214.0638864236739,30000
25,6,1,2.68014787166311,2.7412834541901,1000
25,6,0,2.7412834541901,2.7412834541901,5000
25,6,0,2.7412834541901,2.7412834541901,10000
25,6,0,2.7412834541901,2.7412834541901,20000
25,6,0,2.7412834541901,2.7412834541901,30000
50,6,7,8.010459145931149,9.389917489118739,1000
50,6,0,9.389917489118739,9.389917489118739,5000
50,6,0,9.389917489118739,9.389917489118739,10000
50,6,0,9.389917489118739,9.389917489118739,20000
50,6,0,9.389917489118739,9.389917489118739,30000
75,6,8,19.09958173336129,23.3928874173032,1000
75,6,0,23.3928874173032,23.3928874173032,5000
75,6,0,23.3928874173032,23.3928874173032,10000
75,6,0,23.3928874173032,23.3928874173032,20000
75,6,0,23.3928874173032,23.3928874173032,30000
100,6,15,46.199855479575284,77.19234713891096,1000
100,6,1,76.96830913727617,77.19234713891096,5000
100,6,0,77.19234713891096,77.19234713891096,10000
100,6,0,77.19234713891096,77.19234713891096,20000
100,6,0,77.19234713891096,77.19234713891096,30000
25,7,2,2.4976226625734577,2.5593904748451664,1000
25,7,0,2.5593904748451664,2.5593904748451664,5000
25,7,0,2.5593904748451664,2.5593904748451664,10000
25,7,0,2.5593904748451664,2.5593904748451664,20000
25,7,0,2.5593904748451664,2.5593904748451664,30000
50,7,6,5.059487525633287,5.739396251340287,1000
50,7,0,5.739396251340287,5.739396251340287,5000
50,7,0,5.739396251340287,5.739396251340287,10000
50,7,0,5.739396251340287,5.739396251340287,20000
50,7,0,5.739396251340287,5.739396251340287,30000
75,7,10,16.627029572885228,21.15863706777319,1000
75,7,1,21.033265493359107,21.15863706777319,5000
75,7,0,21.158637067773178,21.15863706777319,10000
75,7,0,21.158637067773178,21.15863706777319,20000
75,7,0,21.158637067773178,21.15863706777319,30000
100,7,21,28.3470348543331,54.23569884473981,1000
100,7,2,53.65377816053094,54.23569884473981,5000
100,7,1,53.9143352837584,54.23569884473981,10000
100,7,0,54.23569884473981,54.23569884473981,20000
100,7,0,54.23569884473981,54.23569884473981,30000
1,8,0,1.2439361236902535,1.2439361236902535,1000
1,8,0,1.2439361236902535,1.2439361236902535,5000
1,8,0,1.2439361236902535,1.2439361236902535,10000
1,8,0,1.2439361236902535,1.2439361236902535,20000
1,8,0,1.2439361236902535,1.2439361236902535,30000
25,8,2,5.745782829791321,6.320042292725308,1000
25,8,1,6.253693058726703,6.320042292725308,5000
25,8,0,6.320042292725306,6.320042292725308,10000
25,8,0,6.320042292725306,6.320042292725308,20000
25,8,0,6.320042292725306,6.320042292725308,30000
50,8,6,13.95569084845478,15.779891623820102,1000
50,8,0,15.779891623820102,15.779891623820102,5000
50,8,0,15.779891623820102,15.779891623820102,10000
50,8,0,15.779891623820102,15.779891623820102,20000
50,8,0,15.779891623820102,15.779891623820102,30000
75,8,9,41.389223409392635,49.5326629391833,1000
75,8,1,49.47957030997979,49.5326629391833,5000
75,8,1,49.47957030997979,49.5326629391833,10000
75,8,0,49.5326629391833,49.5326629391833,20000
75,8,0,49.5326629391833,49.5326629391833,30000
100,8,13,88.67620041539627,138.79103917205006,1000
100,8,1,138.64227307020386,138.79103917205006,5000
100,8,0,138.79103917205006,138.79103917205006,10000
100,8,0,138.79103917205006,138.79103917205006,20000
100,8,0,138.79103917205006,138.79103917205006,30000
1,9,0,1.040749102241961,1.040749102241961,1000
1,9,0,1.040749102241961,1.040749102241961,5000
1,9,0,1.040749102241961,1.040749102241961,10000
1,9,0,1.040749102241961,1.040749102241961,20000
1,9,0,1.040749102241961,1.040749102241961,30000
25,9,1,3.260018442923168,3.3248960103054856,1000
25,9,0,3.3248960103054848,3.3248960103054856,5000
25,9,0,3.3248960103054848,3.3248960103054856,10000
25,9,0,3.3248960103054848,3.3248960103054856,20000
25,9,0,3.3248960103054848,3.3248960103054856,30000
50,9,8,6.480183768180095,7.746767652066842,1000
50,9,0,7.746767652066842,7.746767652066842,5000
50,9,0,7.746767652066842,7.746767652066842,10000
50,9,0,7.746767652066842,7.746767652066842,20000
50,9,0,7.746767652066842,7.746767652066842,30000
75,9,14,19.92724589395386,28.914853369388,1000
75,9,1,28.837292409055518,28.914853369388,5000
75,9,1,28.837292409055518,28.914853369388,10000
75,9,0,28.914853369388,28.914853369388,20000
75,9,0,28.914853369388,28.914853369388,30000
100,9,17,70.35935716963931,118.82188748283906,1000
100,9,1,118.50316064774294,118.82188748283906,5000
100,9,1,118.50316064774294,118.82188748283906,10000
100,9,0,118.82188748283895,118.82188748283906,20000
100,9,0,118.82188748283895,118.82188748283906,30000
1,10,0,1.1360448414595057,1.1360448414595057,1000
1,10,0,1.1360448414595057,1.1360448414595057,5000
1,10,0,1.1360448414595057,1.1360448414595057,10000
1,10,0,1.1360448414595057,1.1360448414595057,20000
1,10,0,1.1360448414595057,1.1360448414595057,30000
25,10,2,3.5933698995029495,3.775672065741331,1000
25,10,0,3.775672065741331,3.775672065741331,5000
25,10,0,3.775672065741331,3.775672065741331,10000
25,10,0,3.775672065741331,3.775672065741331,20000
25,10,0,3.775672065741331,3.775672065741331,30000
50,10,8,8.086629644559666,9.942911653101628,1000
50,10,0,9.942911653101628,9.942911653101628,5000
50,10,0,9.942911653101628,9.942911653101628,10000
50,10,0,9.942911653101628,9.942911653101628,20000
50,10,0,9.942911653101628,9.942911653101628,30000
75,10,11,18.267258097125307,22.051658373031866,1000
75,10,1,21.982329017321213,22.051658373031866,5000
75,10,1,21.982329017321213,22.051658373031866,10000
75,10,0,22.051658373031877,22.051658373031866,20000
75,10,0,22.051658373031877,22.051658373031866,30000
100,10,19,39.249112412397416,61.146054023776664,1000
100,10,2,60.97880422634863,61.146054023776664,5000
100,10,3,60.78708979210953,61.146054023776664,10000
100,10,2,60.97880422634863,61.146054023776664,20000
100,10,2,60.97880422634863,61.146054023776664,30000
25,11,0,2.9518543373677635,2.9518543373677644,1000
25,11,0,2.9518543373677635,2.9518543373677644,5000
25,11,0,2.9518543373677635,2.9518543373677644,10000
25,11,0,2.9518543373677635,2.9518543373677644,20000
25,11,0,2.9518543373677635,2.9518543373677644,30000
50,11,3,6.77400171427288,7.439228588409632,1000
50,11,0,7.439228588409632,7.439228588409632,5000
50,11,0,7.439228588409632,7.439228588409632,10000
50,11,0,7.439228588409632,7.439228588409632,20000
50,11,0,7.439228588409632,7.439228588409632,30000
75,11,8,23.076429464577547,26.317660512092136,1000
75,11,0,26.317660512092136,26.317660512092136,5000
75,11,0,26.317660512092136,26.317660512092136,10000
75,11,0,26.317660512092136,26.317660512092136,20000
75,11,0,26.317660512092136,26.317660512092136,30000
100,11,18,48.96081914497534,80.57364682304552,1000
100,11,1,80.03613710623728,80.57364682304552,5000
100,11,0,80.57364682304545,80.57364682304552,10000
100,11,0,80.57364682304545,80.57364682304552,20000
100,11,0,80.57364682304545,80.57364682304552,30000
1,12,0,1.096134238025612,1.096134238025612,1000
1,12,0,1.096134238025612,1.096134238025612,5000
1,12,0,1.096134238025612,1.096134238025612,10000
1,12,0,1.096134238025612,1.096134238025612,20000
1,12,0,1.096134238025612,1.096134238025612,30000
25,12,0,1.953998426062686,1.953998426062686,1000
25,12,1,1.9439468779592435,1.953998426062686,5000
25,12,0,1.953998426062686,1.953998426062686,10000
25,12,0,1.953998426062686,1.953998426062686,20000
25,12,0,1.953998426062686,1.953998426062686,30000
50,12,2,3.863896893505436,3.9403984351884955,1000
50,12,0,3.9403984351884955,3.9403984351884955,5000
50,12,0,3.9403984351884955,3.9403984351884955,10000
50,12,0,3.9403984351884955,3.9403984351884955,20000
50,12,0,3.9403984351884955,3.9403984351884955,30000
75,12,5,11.838600311762548,12.610350111043154,1000
75,12,0,12.610350111043154,12.610350111043154,5000
75,12,0,12.610350111043154,12.610350111043154,10000
75,12,0,12.610350111043154,12.610350111043154,20000
75,12,0,12.610350111043154,12.610350111043154,30000
100,12,12,35.904258672670935,53.478114661469185,1000
100,12,1,53.367404133505524,53.478114661469185,5000
100,12,0,53.47811466146921,53.478114661469185,10000
100,12,0,53.47811466146921,53.478114661469185,20000
100,12,0,53.47811466146921,53.478114661469185,30000
25,13,4,3.28486749761774,3.643108674444989,1000
25,13,0,3.6431086744449885,3.643108674444989,5000
25,13,0,3.6431086744449885,3.643108674444989,10000
25,13,0,3.6431086744449885,3.643108674444989,20000
25,13,0,3.6431086744449885,3.643108674444989,30000
50,13,8,9.119598244231215,10.183643972022466,1000
50,13,0,10.183643972022466,10.183643972022466,5000
50,13,0,10.183643972022466,10.183643972022466,10000
50,13,0,10.183643972022466,10.183643972022466,20000
50,13,0,10.183643972022466,10.183643972022466,30000
75,13,14,14.156370894205894,18.054596282867916,1000
75,13,3,17.694731650280623,18.054596282867916,5000
75,13,2,17.77910837218995,18.054596282867916,10000
75,13,0,18.054596282867916,18.054596282867916,20000
75,13,0,18.054596282867916,18.054596282867916,30000
100,13,21,31.046510245663605,49.99530873610674,1000
100,13,3,49.17879423350972,49.99530873610674,5000
100,13,0,49.99530873610674,49.99530873610674,10000
100,13,0,49.99530873610674,49.99530873610674,20000
100,13,0,49.99530873610674,49.99530873610674,30000
1,14,0,1.0162325382860071,1.0162325382860071,5000
1,14,0,1.0162325382860071,1.0162325382860071,10000
1,14,0,1.0162325382860071,1.0162325382860071,20000
1,14,0,1.0162325382860071,1.0162325382860071,30000
25,14,4,2.6434879126594817,2.77563647041148,1000
25,14,0,2.775636470411481,2.77563647041148,5000
25,14,0,2.775636470411481,2.77563647041148,10000
25,14,0,2.775636470411481,2.77563647041148,20000
25,14,0,2.775636470411481,2.77563647041148,30000
50,14,9,4.292559933846933,5.267111755777372,1000
50,14,0,5.267111755777372,5.267111755777372,5000
50,14,0,5.267111755777372,5.267111755777372,10000
50,14,0,5.267111755777372,5.267111755777372,20000
50,14,1,5.261704082408484,5.267111755777372,30000
75,14,12,15.269422694019894,19.333688991360663,1000
75,14,1,19.313839350812174,19.333688991360663,5000
75,14,1,19.313839350812174,19.333688991360663,10000
75,14,0,19.33368899136067,19.333688991360663,20000
75,14,0,19.33368899136067,19.333688991360663,30000
100,14,17,31.077748701348625,49.7484860333385,1000
100,14,1,49.455515441517896,49.7484860333385,5000
100,14,0,49.7484860333385,49.7484860333385,10000
100,14,1,49.6974099264437,49.7484860333385,20000
100,14,1,49.6974099264437,49.7484860333385,30000
25,15,3,3.489927310680234,3.6625077874154868,1000
25,15,1,3.637374784039456,3.6625077874154868,5000
25,15,0,3.6625077874154868,3.6625077874154868,10000
25,15,0,3.6625077874154868,3.6625077874154868,20000
25,15,0,3.6625077874154868,3.6625077874154868,30000
50,15,7,14.034307339224151,16.50268578969712,1000
50,15,0,16.50268578969712,16.50268578969712,5000
50,15,0,16.50268578969712,16.50268578969712,10000
50,15,0,16.50268578969712,16.50268578969712,20000
50,15,0,16.50268578969712,16.50268578969712,30000
75,15,9,30.904872773610172,41.14239175069295,1000
75,15,0,41.14239175069295,41.14239175069295,5000
75,15,0,41.14239175069295,41.14239175069295,10000
75,15,0,41.14239175069295,41.14239175069295,20000
75,15,0,41.14239175069295,41.14239175069295,30000
100,15,17,64.29191074726084,134.51076136158198,1000
100,15,0,134.51076136158198,134.51076136158198,5000
100,15,0,134.51076136158198,134.51076136158198,10000
100,15,0,134.51076136158198,134.51076136158198,20000
100,15,0,134.51076136158198,134.51076136158198,30000
25,16,2,2.580717630475557,2.7583417885498083,1000
25,16,0,2.7583417885498083,2.7583417885498083,5000
25,16,0,2.7583417885498083,2.7583417885498083,10000
25,16,0,2.7583417885498083,2.7583417885498083,20000
25,16,0,2.7583417885498083,2.7583417885498083,30000
50,16,7,8.243525891859573,9.767150066391991,1000
50,16,1,9.70193585463727,9.767150066391991,5000
50,16,1,9.70193585463727,9.767150066391991,10000
50,16,0,9.767150066391991,9.767150066391991,20000
50,16,0,9.767150066391991,9.767150066391991,30000
75,16,15,19.18587390776815,28.06052003093095,1000
75,16,2,27.473297696470635,28.06052003093095,5000
75,16,1,27.95016954269121,28.06052003093095,10000
75,16,0,28.06052003093095,28.06052003093095,20000
75,16,0,28.06052003093095,28.06052003093095,30000
100,16,15,38.51208140476862,58.96613955145169,1000
100,16,2,58.65014420135979,58.96613955145169,5000
100,16,0,58.96613955145169,58.96613955145169,10000
100,16,0,58.96613955145169,58.96613955145169,20000
100,16,0,58.96613955145169,58.96613955145169,30000
25,17,1,2.102298761083252,2.1944918908108253,1000
25,17,0,2.1944918908108253,2.1944918908108253,5000
25,17,0,2.1944918908108253,2.1944918908108253,10000
25,17,0,2.1944918908108253,2.1944918908108253,20000
25,17,0,2.1944918908108253,2.1944918908108253,30000
50,17,3,4.741216286755415,5.099170147447115,1000
50,17,1,5.075435815487818,5.099170147447115,5000
50,17,0,5.099170147447115,5.099170147447115,10000
50,17,0,5.099170147447115,5.099170147447115,20000
50,17,0,5.099170147447115,5.099170147447115,30000
75,17,7,14.525757074760575,16.733871720388088,1000
75,17,0,16.733871720388095,16.733871720388088,5000
75,17,0,16.733871720388095,16.733871720388088,10000
75,17,0,16.733871720388095,16.733871720388088,20000
75,17,0,16.733871720388095,16.733871720388088,30000
100,17,22,21.128582255636328,41.6358799229647,1000
100,17,2,40.91780087244661,41.6358799229647,5000
100,17,1,41.56148877802507,41.6358799229647,10000
100,17,1,41.56148877802507,41.6358799229647,20000
100,17,1,41.56148877802507,41.6358799229647,30000
25,18,3,2.5312127350762585,2.6192234262300738,1000
25,18,0,2.6192234262300738,2.6192234262300738,5000
25,18,0,2.6192234262300738,2.6192234262300738,10000
25,18,1,2.617185561019935,2.6192234262300738,20000
25,18,1,2.617185561019935,2.6192234262300738,30000
50,18,8,9.870146675947437,11.74204155578637,1000
50,18,1,11.692830723260139,11.74204155578637,5000
50,18,1,11.732905757082484,11.74204155578637,10000
50,18,1,11.732905757082484,11.74204155578637,20000
50,18,1,11.732905757082484,11.74204155578637,30000
75,18,11,18.29056259551663,23.151562076620564,1000
75,18,1,23.133549194464795,23.151562076620564,5000
75,18,0,23.151562076620564,23.151562076620564,10000
75,18,0,23.151562076620564,23.151562076620564,20000
75,18,0,23.151562076620564,23.151562076620564,30000
100,18,19,46.348608075829304,76.64076498353748,1000
100,18,2,76.13945360674973,76.64076498353748,5000
100,18,0,76.64076498353748,76.64076498353748,10000
100,18,0,76.64076498353748,76.64076498353748,20000
100,18,0,76.64076498353748,76.64076498353748,30000
25,19,1,1.976624307520607,2.0591440446625002,1000
25,19,0,2.0591440446625002,2.0591440446625002,5000
25,19,0,2.0591440446625002,2.0591440446625002,10000
25,19,0,2.0591440446625002,2.0591440446625002,20000
25,19,0,2.0591440446625002,2.0591440446625002,30000
50,19,5,4.893258227390151,5.528236805870672,1000
50,19,0,5.528236805870672,5.528236805870672,5000
50,19,0,5.528236805870672,5.528236805870672,10000
50,19,0,5.528236805870672,5.528236805870672,20000
50,19,0,5.528236805870672,5.528236805870672,30000
75,19,11,14.098119134464357,17.430852212582632,1000
75,19,3,17.272403887595836,17.430852212582632,5000
75,19,0,17.43085221258264,17.430852212582632,10000
75,19,1,17.385689295206628,17.430852212582632,20000
75,19,0,17.43085221258264,17.430852212582632,30000
100,19,13,24.09780973723108,32.392746244816145,1000
100,19,2,32.19762731019366,32.392746244816145,5000
100,19,1,32.26853754462471,32.392746244816145,10000
100,19,0,32.392746244816145,32.392746244816145,20000
100,19,0,32.392746244816145,32.392746244816145,30000
25,20,3,2.3554498774967803,2.3727559717950464,1000
25,20,1,2.3717713836410486,2.3727559717950464,5000
25,20,1,2.369114508176435,2.3727559717950464,10000
25,20,0,2.3727559717950464,2.3727559717950464,20000
25,20,1,2.3717713836410486,2.3727559717950464,30000
50,20,7,6.317115509684285,7.100900216198876,1000
50,20,2,7.0646489833717245,7.100900216198876,5000
50,20,1,7.097953658559281,7.100900216198876,10000
50,20,0,7.100900216198876,7.100900216198876,20000
50,20,1,7.097953658559281,7.100900216198876,30000
75,20,11,20.866592268251093,24.808036592086967,1000
75,20,5,24.52574667162236,24.808036592086967,5000
75,20,3,24.695691754647893,24.808036592086967,10000
75,20,2,24.75968531747359,24.808036592086967,20000
75,20,0,24.808036592086957,24.808036592086967,30000
100,20,17,49.25406631780389,87.10487511482069,1000
100,20,0,87.1048751148206,87.10487511482069,5000
100,20,1,87.06873046732505,87.10487511482069,10000
100,20,1,87.06873046732505,87.10487511482069,20000
100,20,1,87.06873046732505,87.10487511482069,30000
25,21,2,1.6612452142622542,1.6992915975629264,1000
25,21,0,1.6992915975629264,1.6992915975629264,5000
25,21,0,1.6992915975629264,1.6992915975629264,10000
25,21,0,1.6992915975629264,1.6992915975629264,20000
25,21,0,1.6992915975629264,1.6992915975629264,30000
50,21,3,4.267946704860007,4.462107047357777,1000
50,21,0,4.462107047357777,4.462107047357777,5000
50,21,0,4.462107047357777,4.462107047357777,10000
50,21,0,4.462107047357777,4.462107047357777,20000
50,21,0,4.462107047357777,4.462107047357777,30000
75,21,12,5.677999321011306,7.464097265973344,1000
75,21,2,7.394450306031126,7.464097265973344,5000
75,21,0,7.464097265973341,7.464097265973344,10000
75,21,0,7.464097265973341,7.464097265973344,20000
75,21,0,7.464097265973341,7.464097265973344,30000
100,21,23,18.377972519602366,32.381647449142534,1000
100,21,2,32.079496603247925,32.381647449142534,5000
100,21,0,32.381647449142534,32.381647449142534,10000
100,21,0,32.381647449142534,32.381647449142534,20000
100,21,0,32.381647449142534,32.381647449142534,30000
1,22,0,1.1092153090617227,1.1092153090617227,1000
1,22,0,1.1092153090617227,1.1092153090617227,5000
1,22,0,1.1092153090617227,1.1092153090617227,10000
1,22,0,1.1092153090617227,1.1092153090617227,20000
1,22,0,1.1092153090617227,1.1092153090617227,30000
25,22,1,2.592820240839984,2.6412656329887683,1000
25,22,0,2.641265632988768,2.6412656329887683,5000
25,22,0,2.641265632988768,2.6412656329887683,10000
25,22,0,2.641265632988768,2.6412656329887683,20000
25,22,0,2.641265632988768,2.6412656329887683,30000
50,22,3,6.755236397139145,6.9508344104289606,1000
50,22,2,6.901392351940552,6.9508344104289606,5000
50,22,2,6.901392351940552,6.9508344104289606,10000
50,22,0,6.9508344104289606,6.9508344104289606,20000
50,22,0,6.9508344104289606,6.9508344104289606,30000
75,22,6,20.822032138213334,25.017927804835217,1000
75,22,1,24.954832211328455,25.017927804835217,5000
75,22,0,25.017927804835217,25.017927804835217,10000
75,22,0,25.017927804835217,25.017927804835217,20000
75,22,0,25.017927804835217,25.017927804835217,30000
100,22,14,46.31666955008756,76.12814317863854,1000
100,22,1,75.93614684649239,76.12814317863854,5000
100,22,1,75.93614684649239,76.12814317863854,10000
100,22,0,76.12814317863854,76.12814317863854,20000
100,22,0,76.12814317863854,76.12814317863854,30000
1,23,0,1.0315717871849885,1.0315717871849885,1000
1,23,0,1.0315717871849885,1.0315717871849885,5000
1,23,0,1.0315717871849885,1.0315717871849885,10000
1,23,0,1.0315717871849885,1.0315717871849885,20000
1,23,0,1.0315717871849885,1.0315717871849885,30000
25,23,2,3.849844845196141,3.9762152636873376,1000
25,23,0,3.9762152636873367,3.9762152636873376,5000
25,23,0,3.9762152636873367,3.9762152636873376,10000
25,23,0,3.9762152636873367,3.9762152636873376,20000
25,23,0,3.9762152636873367,3.9762152636873376,30000
50,23,6,14.748656873809518,16.385779427021614,1000
50,23,0,16.385779427021614,16.385779427021614,5000
50,23,0,16.385779427021614,16.385779427021614,10000
50,23,0,16.385779427021614,16.385779427021614,20000
50,23,0,16.385779427021614,16.385779427021614,30000
75,23,12,25.717644748247956,35.78037501422604,1000
75,23,0,35.78037501422605,35.78037501422604,5000
75,23,0,35.78037501422605,35.78037501422604,10000
75,23,0,35.78037501422605,35.78037501422604,20000
75,23,0,35.78037501422605,35.78037501422604,30000
100,23,15,36.393237831710735,54.94315999244669,1000
100,23,1,54.91761989959371,54.94315999244669,5000
100,23,1,54.91761989959371,54.94315999244669,10000
100,23,2,54.840886551902564,54.94315999244669,20000
100,23,2,54.840886551902564,54.94315999244669,30000
25,24,1,2.652824718551959,2.670224141083343,1000
25,24,0,2.670224141083343,2.670224141083343,5000
25,24,0,2.670224141083343,2.670224141083343,10000
25,24,0,2.670224141083343,2.670224141083343,20000
25,24,0,2.670224141083343,2.670224141083343,30000
50,24,7,8.161209500551267,9.657982952453036,1000
50,24,1,9.595050660139005,9.657982952453036,5000
50,24,0,9.657982952453036,9.657982952453036,10000
50,24,0,9.657982952453036,9.657982952453036,20000
50,24,0,9.657982952453036,9.657982952453036,30000
75,24,15,15.56659991526014,26.71306439527686,1000
75,24,1,26.593938187856462,26.71306439527686,5000
75,24,1,26.593938187856462,26.71306439527686,10000
75,24,0,26.71306439527686,26.71306439527686,20000
75,24,0,26.71306439527686,26.71306439527686,30000
100,24,17,40.09979310655834,64.20262534478904,1000
100,24,3,63.730923404650305,64.20262534478904,5000
100,24,3,63.9244896083505,64.20262534478904,10000
100,24,1,64.11044471130772,64.20262534478904,20000
100,24,1,64.11044471130772,64.20262534478904,30000
1,25,0,1.0769001785350418,1.0769001785350418,1000
1,25,0,1.0769001785350418,1.0769001785350418,5000
1,25,0,1.0769001785350418,1.0769001785350418,10000
1,25,0,1.0769001785350418,1.0769001785350418,20000
1,25,0,1.0769001785350418,1.0769001785350418,30000
25,25,1,3.7066499278379648,3.715921129880818,1000
25,25,1,3.7066499278379648,3.715921129880818,5000
25,25,0,3.715921129880818,3.715921129880818,10000
25,25,0,3.715921129880818,3.715921129880818,20000
25,25,0,3.715921129880818,3.715921129880818,30000
50,25,4,8.364662936202917,9.970439733636425,1000
50,25,0,9.970439733636425,9.970439733636425,5000
50,25,0,9.970439733636425,9.970439733636425,10000
50,25,0,9.970439733636425,9.970439733636425,20000
50,25,0,9.970439733636425,9.970439733636425,30000
75,25,10,23.098731838767236,28.280653286078763,1000
75,25,1,28.210093217295103,28.280653286078763,5000
75,25,1,28.210093217295103,28.280653286078763,10000
